POA_CODE_2021	Religion	Denomination	Sex	persons
POA2671	Christianity	Protestant (Other)	M	5
POA2671	Christianity	Salvation Army	F	10
POA2671	Christianity	Salvation Army	M	10
POA2671	Christianity	Uniting Church	F	108
POA2671	Christianity	Uniting Church	M	91
POA2671	Hinduism		F	10
POA2671	Hinduism		M	10
POA2671	Islam		F	3
POA2671	Islam		M	3
POA2671	No religion		F	375
POA2671	No religion		M	480
POA2672	(Other)		F	103
POA2672	(Other)		M	96
POA2672	Buddhism		F	4
POA2672	Buddhism		M	3
POA2672	Christianity		F	15
POA2672	Christianity		M	16
POA2672	Christianity	Anglican	F	155
POA2672	Christianity	Anglican	M	140
POA2672	Christianity	Baptist	F	6
POA2672	Christianity	Baptist	M	5
POA2672	Christianity	Brethren	F	41
POA2672	Christianity	Brethren	M	35
POA2672	Christianity	Catholic	F	172
POA2672	Christianity	Catholic	M	163
POA2672	Christianity	Lutheran	F	4
POA2672	Christianity	Presbyterian Reformed	F	14
POA2672	Christianity	Presbyterian Reformed	M	11
POA2672	Christianity	Protestant (Other)	M	4
POA2672	Christianity	Uniting Church	F	89
POA2672	Christianity	Uniting Church	M	87
POA2672	Hinduism		F	4
POA2672	Hinduism		M	7
POA2672	Islam		M	3
POA2672	No religion		F	149
POA2672	No religion		M	176
POA2675	(Other)		F	91
POA2675	(Other)		M	119
POA2675	(Other)	Sikhism	F	14
POA2675	(Other)	Sikhism	M	20
POA2675	Buddhism		F	3
POA2675	Buddhism		M	6
POA2675	Christianity		F	8
POA2675	Christianity		M	17
POA2675	Christianity	Anglican	F	126
POA2675	Christianity	Anglican	M	107
POA2675	Christianity	Baptist	F	15
POA2675	Christianity	Baptist	M	15
POA2675	Christianity	Catholic	F	216
POA2675	Christianity	Catholic	M	208
POA2675	Christianity	Pentecostal	M	4
POA2675	Christianity	Presbyterian Reformed	F	13
POA2675	Christianity	Presbyterian Reformed	M	14
POA2675	Christianity	Protestant (Other)	M	7
POA2675	Christianity	Salvation Army	F	3
POA2675	Christianity	Salvation Army	M	3
POA2675	Christianity	Seventh Day Adventist	M	6
POA2675	Christianity	Uniting Church	F	49
POA2675	Christianity	Uniting Church	M	41
POA2675	Hinduism		F	16
POA2675	Hinduism		M	20
POA2675	Islam		F	11
POA2675	Islam		M	21
POA2675	No religion		F	203
POA2675	No religion		M	262
POA2678	(Other)		F	14
POA2678	(Other)		M	3
POA2678	(Other)	Sikhism	F	4
POA2678	Buddhism		F	8
POA2678	Christianity		F	5
POA2678	Christianity	Anglican	F	40
POA2678	Christianity	Anglican	M	10
POA2678	Christianity	Baptist	F	6
POA2678	Christianity	Catholic	F	65
POA2678	Christianity	Catholic	M	38
POA2678	Christianity	Eastern Orthodox	F	4
POA2678	Christianity	Pentecostal	F	4
POA2678	Christianity	Presbyterian Reformed	F	9
POA2678	Christianity	Uniting Church	F	9
POA2678	Christianity	Uniting Church	M	4
POA2678	Hinduism		F	3
POA2678	Hinduism		M	8
POA2678	Islam		F	4
POA2678	No religion		F	134
POA2678	No religion		M	58
POA2680	(Other)		F	1031
POA2680	(Other)		M	1170
POA2680	(Other)	(Other)	F	19
POA2680	(Other)	(Other)	M	23
POA2680	(Other)	Australian Aboriginal Traditional	M	3
POA2680	(Other)	Other spiritual beliefs	F	9
POA2680	(Other)	Other spiritual beliefs	M	4
POA2680	(Other)	Secular beliefs	F	22
POA2680	(Other)	Secular beliefs	M	19
POA2680	(Other)	Sikhism	F	414
POA2680	(Other)	Sikhism	M	487
POA2680	Buddhism		F	101
POA2680	Buddhism		M	65
POA2680	Christianity		F	262
POA2680	Christianity		M	213
POA2680	Christianity	(Other)	F	4
POA2680	Christianity	Anglican	F	1434
POA2680	Christianity	Anglican	M	1237
POA2680	Christianity	Baptist	F	103
POA2680	Christianity	Baptist	M	81
POA2680	Christianity	Brethren	F	39
POA2680	Christianity	Brethren	M	43
POA2680	Christianity	Catholic	F	4765
POA2680	Christianity	Catholic	M	4533
POA2680	Christianity	Churches Of Christ	F	8
POA2680	Christianity	Churches Of Christ	M	10
POA2680	Christianity	Eastern Orthodox	F	19
POA2680	Christianity	Eastern Orthodox	M	21
POA2680	Christianity	Jehovah's Witnesses	F	51
POA2680	Christianity	Jehovah's Witnesses	M	38
POA2680	Christianity	Latter Day Saints	F	68
POA2680	Christianity	Latter Day Saints	M	76
POA2680	Christianity	Lutheran	F	33
POA2680	Christianity	Lutheran	M	39
POA2680	Christianity	Oriental Orthodox	F	10
POA2680	Christianity	Oriental Orthodox	M	14
POA2680	Christianity	Pentecostal	F	181
POA2680	Christianity	Pentecostal	M	154
POA2680	Christianity	Presbyterian Reformed	F	293
POA2680	Christianity	Presbyterian Reformed	M	248
POA2680	Christianity	Protestant (Other)	F	67
POA2680	Christianity	Protestant (Other)	M	75
POA2680	Christianity	Salvation Army	F	20
POA2680	Christianity	Salvation Army	M	13
POA2680	Christianity	Seventh Day Adventist	F	144
POA2680	Christianity	Seventh Day Adventist	M	128
POA2680	Christianity	Uniting Church	F	534
POA2680	Christianity	Uniting Church	M	427
POA2680	Hinduism		F	609
POA2680	Hinduism		M	728
POA2680	Islam		F	303
POA2680	Islam		M	427
POA2680	Judaism		F	9
POA2680	No religion		F	2080
POA2680	No religion		M	2431
POA2681	(Other)		F	66
POA2681	(Other)		M	77
POA2681	(Other)	(Other)	F	6
POA2681	(Other)	Secular beliefs	M	3
POA2681	(Other)	Sikhism	F	3
POA2681	(Other)	Sikhism	M	8
POA2681	Buddhism		F	7
POA2681	Buddhism		M	3
POA2681	Christianity		F	16
POA2681	Christianity		M	17
POA2681	Christianity	Anglican	F	133
POA2681	Christianity	Anglican	M	115
POA2681	Christianity	Baptist	F	11
POA2681	Christianity	Baptist	M	6
POA2681	Christianity	Catholic	F	329
POA2681	Christianity	Catholic	M	358
POA2681	Christianity	Lutheran	F	5
POA2681	Christianity	Lutheran	M	6
POA2681	Christianity	Pentecostal	F	10
POA2681	Christianity	Pentecostal	M	12
POA2681	Christianity	Presbyterian Reformed	F	23
POA2681	Christianity	Presbyterian Reformed	M	14
POA2681	Christianity	Uniting Church	F	63
POA2681	Christianity	Uniting Church	M	41
POA2681	Islam		M	3
POA2681	No religion		F	202
POA2681	No religion		M	256
POA2700	(Other)		F	252
POA2700	(Other)		M	278
POA2700	(Other)	(Other)	F	10
POA2700	(Other)	(Other)	M	6
POA2700	(Other)	Australian Aboriginal Traditional	M	4
POA2700	(Other)	Other spiritual beliefs	F	4
POA2700	(Other)	Secular beliefs	F	13
POA2700	(Other)	Secular beliefs	M	9
POA2700	(Other)	Sikhism	F	4
POA2700	Buddhism		F	13
POA2700	Buddhism		M	11
POA2700	Christianity		F	53
POA2700	Christianity		M	40
POA2700	Christianity	Anglican	F	478
POA2700	Christianity	Anglican	M	457
POA2700	Christianity	Baptist	F	14
POA2700	Christianity	Baptist	M	3
POA2700	Christianity	Catholic	F	620
POA2700	Christianity	Catholic	M	558
POA2700	Christianity	Jehovah's Witnesses	F	15
POA2700	Christianity	Jehovah's Witnesses	M	8
POA2700	Christianity	Latter Day Saints	F	5
POA2700	Christianity	Latter Day Saints	M	3
POA2700	Christianity	Lutheran	F	12
POA2700	Christianity	Lutheran	M	11
POA2700	Christianity	Oriental Orthodox	M	5
POA2700	Christianity	Pentecostal	F	39
POA2700	Christianity	Pentecostal	M	36
POA2700	Christianity	Presbyterian Reformed	F	66
POA2700	Christianity	Presbyterian Reformed	M	59
POA2700	Christianity	Protestant (Other)	F	9
POA2700	Christianity	Protestant (Other)	M	6
POA2700	Christianity	Salvation Army	F	5
POA2700	Christianity	Seventh Day Adventist	F	11
POA2700	Christianity	Uniting Church	F	139
POA2700	Christianity	Uniting Church	M	133
POA2700	Hinduism		F	7
POA2700	Hinduism		M	4
POA2700	Islam		M	14
POA2700	No religion		F	718
POA2700	No religion		M	730
POA2701	(Other)		F	76
POA2701	(Other)		M	101
POA2701	Buddhism		M	4
POA2701	Christianity		F	21
POA2701	Christianity		M	17
POA2701	Christianity	Anglican	F	267
POA2701	Christianity	Anglican	M	203
POA2701	Christianity	Baptist	F	11
POA2701	Christianity	Baptist	M	11
POA2701	Christianity	Catholic	F	391
POA2701	Christianity	Catholic	M	364
POA2701	Christianity	Eastern Orthodox	M	4
POA2701	Christianity	Jehovah's Witnesses	F	3
POA2701	Christianity	Latter Day Saints	F	7
POA2701	Christianity	Latter Day Saints	M	3
POA2701	Christianity	Lutheran	F	9
POA2701	Christianity	Pentecostal	F	14
POA2701	Christianity	Pentecostal	M	11
POA2701	Christianity	Presbyterian Reformed	F	42
POA2701	Christianity	Presbyterian Reformed	M	50
POA2701	Christianity	Protestant (Other)	M	8
POA2701	Christianity	Seventh Day Adventist	F	5
POA2701	Christianity	Seventh Day Adventist	M	4
POA2701	Christianity	Uniting Church	F	98
POA2701	Christianity	Uniting Church	M	74
POA2701	Hinduism		M	7
POA2701	Islam		F	3
POA2701	Islam		M	6
POA2701	No religion		F	334
POA2701	No religion		M	344
POA2702	(Other)		F	34
POA2702	(Other)		M	28
POA2702	Christianity	Anglican	F	64
POA2702	Christianity	Anglican	M	47
POA2702	Christianity	Catholic	F	139
POA2702	Christianity	Catholic	M	130
POA2702	Christianity	Pentecostal	F	11
POA2702	Christianity	Pentecostal	M	7
POA2702	Christianity	Presbyterian Reformed	F	11
POA2702	Christianity	Presbyterian Reformed	M	13
POA2702	Christianity	Salvation Army	F	3
POA2702	Christianity	Uniting Church	F	23
POA2702	Christianity	Uniting Church	M	35
POA2702	No religion		F	105
POA2702	No religion		M	121
POA2703	(Other)		F	14
POA2703	(Other)		M	17
POA2703	Christianity		F	5
POA2703	Christianity	Anglican	F	58
POA2703	Christianity	Anglican	M	64
POA2703	Christianity	Catholic	F	127
POA2703	Christianity	Catholic	M	123
POA2703	Christianity	Lutheran	F	3
POA2703	Christianity	Lutheran	M	3
POA2703	Christianity	Pentecostal	F	4
POA2703	Christianity	Presbyterian Reformed	F	13
POA2703	Christianity	Presbyterian Reformed	M	14
POA2703	Christianity	Uniting Church	F	16
POA2703	Christianity	Uniting Church	M	12
POA2703	No religion		F	128
POA2703	No religion		M	126
POA2705	(Other)		F	510
POA2705	(Other)		M	528
POA2705	(Other)	(Other)	F	9
POA2705	(Other)	(Other)	M	11
POA2705	(Other)	Other spiritual beliefs	M	5
POA2705	(Other)	Secular beliefs	F	7
POA2705	(Other)	Secular beliefs	M	11
POA2705	(Other)	Sikhism	F	82
POA2705	(Other)	Sikhism	M	79
POA2705	Buddhism		F	33
POA2705	Buddhism		M	23
POA2705	Christianity		F	65
POA2705	Christianity		M	72
POA2705	Christianity	(Other)	F	6
POA2705	Christianity	(Other)	M	7
POA2705	Christianity	Anglican	F	904
POA2705	Christianity	Anglican	M	745
POA2705	Christianity	Baptist	F	38
POA2705	Christianity	Baptist	M	29
POA2705	Christianity	Brethren	F	75
POA2705	Christianity	Brethren	M	71
POA2705	Christianity	Catholic	F	1790
POA2705	Christianity	Catholic	M	1688
POA2705	Christianity	Churches Of Christ	F	4
POA2705	Christianity	Churches Of Christ	M	3
POA2705	Christianity	Eastern Orthodox	F	17
POA2705	Christianity	Eastern Orthodox	M	16
POA2705	Christianity	Jehovah's Witnesses	F	11
POA2705	Christianity	Jehovah's Witnesses	M	7
POA2705	Christianity	Lutheran	F	33
POA2705	Christianity	Lutheran	M	19
POA2705	Christianity	Pentecostal	F	70
POA2705	Christianity	Pentecostal	M	57
POA2705	Christianity	Presbyterian Reformed	F	290
POA2705	Christianity	Presbyterian Reformed	M	240
POA2705	Christianity	Protestant (Other)	F	13
POA2705	Christianity	Protestant (Other)	M	18
POA2705	Christianity	Salvation Army	F	18
POA2705	Christianity	Salvation Army	M	14
POA2705	Christianity	Seventh Day Adventist	F	15
POA2705	Christianity	Seventh Day Adventist	M	13
POA2705	Christianity	Uniting Church	F	168
POA2705	Christianity	Uniting Church	M	160
POA2705	Hinduism		F	23
POA2705	Hinduism		M	27
POA2705	Islam		F	46
POA2705	Islam		M	46
POA2705	No religion		F	1186
POA2705	No religion		M	1366
POA2706	(Other)		F	59
POA2706	(Other)		M	57
POA2706	(Other)	(Other)	F	3
POA2706	(Other)	(Other)	M	4
POA2706	(Other)	Secular beliefs	M	5
POA2706	Christianity		F	10
POA2706	Christianity		M	7
POA2706	Christianity	Anglican	F	143
POA2706	Christianity	Anglican	M	124
POA2706	Christianity	Catholic	F	92
POA2706	Christianity	Catholic	M	134
POA2706	Christianity	Latter Day Saints	F	5
POA2706	Christianity	Pentecostal	M	3
POA2706	Christianity	Presbyterian Reformed	F	18
POA2706	Christianity	Presbyterian Reformed	M	11
POA2706	Christianity	Seventh Day Adventist	F	3
POA2706	Christianity	Uniting Church	F	18
POA2706	Christianity	Uniting Church	M	20
POA2706	Hinduism		F	4
POA2706	Hinduism		M	10
POA2706	No religion		F	140
POA2706	No religion		M	165
POA2707	(Other)		F	45
POA2707	(Other)		M	57
POA2707	(Other)	Sikhism	F	3
POA2707	(Other)	Sikhism	M	3
POA2707	Buddhism		F	3
POA2707	Christianity		F	8
POA2707	Christianity		M	8
POA2707	Christianity	Anglican	F	127
POA2707	Christianity	Anglican	M	109
POA2707	Christianity	Baptist	M	4
POA2707	Christianity	Catholic	F	164
POA2707	Christianity	Catholic	M	166
POA2707	Christianity	Lutheran	F	4
POA2707	Christianity	Lutheran	M	3
POA2707	Christianity	Pentecostal	F	3
POA2707	Christianity	Presbyterian Reformed	F	29
POA2707	Christianity	Presbyterian Reformed	M	21
POA2707	Christianity	Seventh Day Adventist	F	7
POA2707	Christianity	Seventh Day Adventist	M	7
POA2707	Christianity	Uniting Church	F	51
POA2707	Christianity	Uniting Church	M	45
POA2707	Hinduism		M	3
POA2707	No religion		F	114
POA2707	No religion		M	171
POA2710	(Other)		F	499
POA2710	(Other)		M	539
POA2710	(Other)	(Other)	F	14
POA2710	(Other)	(Other)	M	8
POA2710	(Other)	Australian Aboriginal Traditional	F	6
POA2710	(Other)	Other spiritual beliefs	F	6
POA2710	(Other)	Secular beliefs	F	9
POA2710	(Other)	Secular beliefs	M	14
POA2710	Buddhism		F	15
POA2710	Buddhism		M	12
POA2710	Christianity		F	70
POA2710	Christianity		M	61
POA2710	Christianity	(Other)	F	3
POA2710	Christianity	Anglican	F	769
POA2710	Christianity	Anglican	M	659
POA2710	Christianity	Baptist	F	67
POA2710	Christianity	Baptist	M	71
POA2710	Christianity	Catholic	F	1093
POA2710	Christianity	Catholic	M	1001
POA2710	Christianity	Churches Of Christ	F	6
POA2710	Christianity	Eastern Orthodox	F	10
POA2710	Christianity	Eastern Orthodox	M	11
POA2710	Christianity	Jehovah's Witnesses	F	17
POA2710	Christianity	Jehovah's Witnesses	M	8
POA2710	Christianity	Latter Day Saints	F	8
POA2710	Christianity	Lutheran	F	19
POA2710	Christianity	Lutheran	M	17
POA2710	Christianity	Pentecostal	F	10
POA2710	Christianity	Pentecostal	M	3
POA2710	Christianity	Presbyterian Reformed	F	146
POA2710	Christianity	Presbyterian Reformed	M	136
POA2710	Christianity	Protestant (Other)	F	7
POA2710	Christianity	Protestant (Other)	M	8
POA2710	Christianity	Salvation Army	F	8
POA2710	Christianity	Salvation Army	M	7
POA2710	Christianity	Seventh Day Adventist	F	4
POA2710	Christianity	Seventh Day Adventist	M	5
POA2710	Christianity	Uniting Church	F	371
POA2710	Christianity	Uniting Church	M	286
POA2710	Hinduism		F	17
POA2710	Hinduism		M	22
POA2710	Islam		F	5
POA2710	Islam		M	6
POA2710	No religion		F	1731
POA2710	No religion		M	1959
POA2711	(Other)		F	177
POA2711	(Other)		M	214
POA2711	(Other)	(Other)	M	9
POA2711	(Other)	Sikhism	F	5
POA2711	(Other)	Sikhism	M	8
POA2711	Buddhism		F	8
POA2711	Buddhism		M	3
POA2711	Christianity		F	16
POA2711	Christianity		M	12
POA2711	Christianity	Anglican	F	367
POA2711	Christianity	Anglican	M	325
POA2711	Christianity	Baptist	F	23
POA2711	Christianity	Baptist	M	13
POA2711	Christianity	Catholic	F	464
POA2711	Christianity	Catholic	M	403
POA2711	Christianity	Eastern Orthodox	F	6
POA2711	Christianity	Eastern Orthodox	M	4
POA2711	Christianity	Lutheran	M	5
POA2711	Christianity	Pentecostal	F	12
POA2711	Christianity	Pentecostal	M	10
POA2711	Christianity	Presbyterian Reformed	F	75
POA2711	Christianity	Presbyterian Reformed	M	79
POA2711	Christianity	Protestant (Other)	M	5
POA2711	Christianity	Seventh Day Adventist	F	3
POA2711	Christianity	Uniting Church	F	65
POA2711	Christianity	Uniting Church	M	46
POA2711	Hinduism		F	12
POA2711	Hinduism		M	13
POA2711	Islam		F	4
POA2711	Islam		M	5
POA2711	No religion		F	333
POA2711	No religion		M	461
POA2712	(Other)		F	65
POA2712	(Other)		M	69
POA2712	(Other)	(Other)	F	5
POA2712	Buddhism		F	3
POA2712	Christianity		F	5
POA2712	Christianity		M	3
POA2712	Christianity	Anglican	F	131
POA2712	Christianity	Anglican	M	101
POA2712	Christianity	Baptist	F	3
POA2712	Christianity	Catholic	F	167
POA2712	Christianity	Catholic	M	165
POA2712	Christianity	Lutheran	M	4
POA2712	Christianity	Pentecostal	F	3
POA2712	Christianity	Presbyterian Reformed	F	32
POA2712	Christianity	Presbyterian Reformed	M	36
POA2712	Christianity	Uniting Church	F	73
POA2712	Christianity	Uniting Church	M	71
POA2712	Islam		M	3
POA2712	No religion		F	208
POA2712	No religion		M	219
POA2713	(Other)		F	172
POA2713	(Other)		M	168
POA2713	(Other)	Sikhism	F	5
POA2713	(Other)	Sikhism	M	3
POA2713	Buddhism		F	12
POA2713	Buddhism		M	4
POA2713	Christianity		F	42
POA2713	Christianity		M	35
POA2713	Christianity	(Other)	M	7
POA2713	Christianity	Anglican	F	226
POA2713	Christianity	Anglican	M	176
POA2713	Christianity	Baptist	F	11
POA2713	Christianity	Baptist	M	4
POA2713	Christianity	Catholic	F	284
POA2713	Christianity	Catholic	M	302
POA2713	Christianity	Latter Day Saints	F	20
POA2713	Christianity	Latter Day Saints	M	9
POA2713	Christianity	Lutheran	F	7
POA2713	Christianity	Lutheran	M	6
POA2713	Christianity	Pentecostal	F	6
POA2713	Christianity	Pentecostal	M	4
POA2713	Christianity	Presbyterian Reformed	F	98
POA2713	Christianity	Presbyterian Reformed	M	98
POA2713	Christianity	Protestant (Other)	F	5
POA2713	Christianity	Seventh Day Adventist	M	3
POA2713	Christianity	Uniting Church	F	104
POA2713	Christianity	Uniting Church	M	60
POA2713	Hinduism		F	6
POA2713	Hinduism		M	6
POA2713	Islam		F	4
POA2713	Islam		M	6
POA2713	Judaism		M	3
POA2713	No religion		F	382
POA2713	No religion		M	450
POA2714	(Other)		F	179
POA2714	(Other)		M	172
POA2714	(Other)	(Other)	F	8
POA2714	(Other)	(Other)	M	4
POA2714	(Other)	Secular beliefs	F	3
POA2714	Buddhism		F	4
POA2714	Christianity		F	12
POA2714	Christianity		M	13
POA2714	Christianity	Anglican	F	232
POA2714	Christianity	Anglican	M	206
POA2714	Christianity	Baptist	F	8
POA2714	Christianity	Baptist	M	4
POA2714	Christianity	Catholic	F	375
POA2714	Christianity	Catholic	M	314
POA2714	Christianity	Eastern Orthodox	F	5
POA2714	Christianity	Eastern Orthodox	M	7
POA2714	Christianity	Jehovah's Witnesses	M	3
POA2714	Christianity	Latter Day Saints	F	5
POA2714	Christianity	Latter Day Saints	M	6
POA2714	Christianity	Lutheran	F	9
POA2714	Christianity	Pentecostal	F	4
POA2714	Christianity	Pentecostal	M	3
POA2714	Christianity	Presbyterian Reformed	F	67
POA2714	Christianity	Presbyterian Reformed	M	61
POA2714	Christianity	Protestant (Other)	F	3
POA2714	Christianity	Protestant (Other)	M	5
POA2714	Christianity	Salvation Army	F	3
POA2714	Christianity	Uniting Church	F	73
POA2714	Christianity	Uniting Church	M	60
POA2714	No religion		F	493
POA2714	No religion		M	561
POA2715	(Other)		F	93
POA2715	(Other)		M	92
POA2715	(Other)	Sikhism	F	3
POA2715	(Other)	Sikhism	M	4
POA2715	Buddhism		F	12
POA2715	Buddhism		M	13
POA2715	Christianity		F	21
POA2715	Christianity		M	21
POA2715	Christianity	Anglican	F	98
POA2715	Christianity	Anglican	M	81
POA2715	Christianity	Baptist	F	3
POA2715	Christianity	Baptist	M	3
POA2715	Christianity	Catholic	F	189
POA2715	Christianity	Catholic	M	192
POA2715	Christianity	Presbyterian Reformed	F	54
POA2715	Christianity	Presbyterian Reformed	M	40
POA2715	Christianity	Uniting Church	F	12
POA2715	Christianity	Uniting Church	M	9
POA2715	Hinduism		F	6
POA2715	Hinduism		M	9
POA2715	Islam		F	5
POA2715	Islam		M	5
POA2715	No religion		F	189
POA2715	No religion		M	233
POA2716	(Other)		F	53
POA2716	(Other)		M	60
POA2716	Christianity		M	5
POA2716	Christianity	Anglican	F	65
POA2716	Christianity	Anglican	M	75
POA2716	Christianity	Baptist	F	3
POA2716	Christianity	Catholic	F	152
POA2716	Christianity	Catholic	M	142
POA2716	Christianity	Lutheran	F	6
POA2716	Christianity	Pentecostal	F	3
POA2716	Christianity	Pentecostal	M	9
POA2716	Christianity	Presbyterian Reformed	F	16
POA2716	Christianity	Presbyterian Reformed	M	35
POA2716	Christianity	Uniting Church	F	33
POA2716	Christianity	Uniting Church	M	40
POA2716	Islam		F	4
POA2716	Islam		M	4
POA2716	No religion		F	132
POA2716	No religion		M	132
POA2717	(Other)		F	109
POA2717	(Other)		M	113
POA2717	(Other)	Other spiritual beliefs	F	3
POA2717	(Other)	Other spiritual beliefs	M	8
POA2717	Buddhism		F	4
POA2717	Christianity		F	10
POA2717	Christianity		M	12
POA2717	Christianity	Anglican	F	72
POA2717	Christianity	Anglican	M	68
POA2717	Christianity	Catholic	F	123
POA2717	Christianity	Catholic	M	129
POA2717	Christianity	Lutheran	F	4
POA2717	Christianity	Lutheran	M	3
POA2717	Christianity	Pentecostal	F	5
POA2717	Christianity	Presbyterian Reformed	F	12
POA2717	Christianity	Presbyterian Reformed	M	10
POA2717	Christianity	Uniting Church	F	25
POA2717	Christianity	Uniting Church	M	17
POA2717	Islam		F	3
POA2717	No religion		F	212
POA2717	No religion		M	245
POA2720	(Other)		F	405
POA2720	(Other)		M	416
POA2720	(Other)	(Other)	F	7
POA2720	(Other)	(Other)	M	4
POA2720	(Other)	Australian Aboriginal Traditional	F	4
POA2720	(Other)	Australian Aboriginal Traditional	M	4
POA2720	(Other)	Other spiritual beliefs	F	3
POA2720	(Other)	Secular beliefs	F	5
POA2720	(Other)	Secular beliefs	M	3
POA2720	(Other)	Sikhism	F	4
POA2720	(Other)	Sikhism	M	6
POA2720	Buddhism		F	19
POA2720	Buddhism		M	25
POA2720	Christianity		F	85
POA2720	Christianity		M	76
POA2720	Christianity	(Other)	F	3
POA2720	Christianity	(Other)	M	4
POA2720	Christianity	Anglican	F	1102
POA2720	Christianity	Anglican	M	1014
POA2720	Christianity	Baptist	F	53
POA2720	Christianity	Baptist	M	59
POA2720	Christianity	Catholic	F	1137
POA2720	Christianity	Catholic	M	1044
POA2720	Christianity	Eastern Orthodox	F	9
POA2720	Christianity	Eastern Orthodox	M	19
POA2720	Christianity	Jehovah's Witnesses	F	25
POA2720	Christianity	Jehovah's Witnesses	M	15
POA2720	Christianity	Latter Day Saints	F	3
POA2720	Christianity	Lutheran	F	18
POA2720	Christianity	Lutheran	M	10
POA2720	Christianity	Pentecostal	F	17
POA2720	Christianity	Pentecostal	M	16
POA2720	Christianity	Presbyterian Reformed	F	101
POA2720	Christianity	Presbyterian Reformed	M	88
POA2720	Christianity	Protestant (Other)	F	11
POA2720	Christianity	Protestant (Other)	M	9
POA2720	Christianity	Seventh Day Adventist	F	30
POA2720	Christianity	Seventh Day Adventist	M	26
POA2720	Christianity	Uniting Church	F	113
POA2720	Christianity	Uniting Church	M	72
POA2720	Hinduism		F	29
POA2720	Hinduism		M	29
POA2720	Islam		F	10
POA2720	Islam		M	16
POA2720	Judaism		F	4
POA2720	No religion		F	1116
POA2720	No religion		M	1254
POA2721	(Other)		F	9
POA2721	(Other)		M	17
POA2721	Christianity	Anglican	F	38
POA2721	Christianity	Anglican	M	44
POA2721	Christianity	Baptist	M	3
POA2721	Christianity	Catholic	F	13
POA2721	Christianity	Catholic	M	12
POA2721	Christianity	Presbyterian Reformed	F	6
POA2721	Christianity	Presbyterian Reformed	M	12
POA2721	Christianity	Uniting Church	F	3
POA2721	Christianity	Uniting Church	M	9
POA2721	No religion		F	28
POA2721	No religion		M	28
POA2722	(Other)		F	177
POA2722	(Other)		M	203
POA2722	(Other)	(Other)	M	4
POA2722	(Other)	Australian Aboriginal Traditional	F	3
POA2722	(Other)	Australian Aboriginal Traditional	M	4
POA2722	(Other)	Sikhism	F	4
POA2722	(Other)	Sikhism	M	5
POA2722	Buddhism		F	7
POA2722	Buddhism		M	5
POA2722	Christianity		F	21
POA2722	Christianity		M	18
POA2722	Christianity	(Other)	M	4
POA2722	Christianity	Anglican	F	528
POA2722	Christianity	Anglican	M	509
POA2722	Christianity	Baptist	F	22
POA2722	Christianity	Baptist	M	22
POA2722	Christianity	Catholic	F	478
POA2722	Christianity	Catholic	M	483
POA2722	Christianity	Eastern Orthodox	F	7
POA2722	Christianity	Eastern Orthodox	M	4
POA2722	Christianity	Lutheran	F	4
POA2722	Christianity	Presbyterian Reformed	F	32
POA2722	Christianity	Presbyterian Reformed	M	43
POA2722	Christianity	Protestant (Other)	M	3
POA2722	Christianity	Salvation Army	M	3
POA2722	Christianity	Uniting Church	F	39
POA2722	Christianity	Uniting Church	M	28
POA2722	Hinduism		F	7
POA2722	Hinduism		M	7
POA2722	No religion		F	357
POA2722	No religion		M	396
POA2725	(Other)		F	10
POA2725	(Other)		M	11
POA2725	Christianity		F	4
POA2725	Christianity		M	4
POA2725	Christianity	Anglican	F	39
POA2725	Christianity	Anglican	M	35
POA2725	Christianity	Catholic	F	39
POA2725	Christianity	Catholic	M	37
POA2725	Christianity	Presbyterian Reformed	F	5
POA2725	Christianity	Presbyterian Reformed	M	5
POA2725	Christianity	Uniting Church	F	9
POA2725	Christianity	Uniting Church	M	9
POA2725	No religion		F	69
POA2725	No religion		M	67
POA2726	(Other)		F	11
POA2726	(Other)		M	9
POA2726	Christianity	Anglican	F	46
POA2726	Christianity	Anglican	M	32
POA2726	Christianity	Catholic	F	24
POA2726	Christianity	Catholic	M	41
POA2726	Christianity	Uniting Church	F	8
POA2726	No religion		F	37
POA2726	No religion		M	31
POA2727	(Other)		F	28
POA2727	(Other)		M	26
POA2727	Christianity		M	9
POA2727	Christianity	Anglican	F	31
POA2727	Christianity	Anglican	M	37
POA2727	Christianity	Catholic	F	71
POA2727	Christianity	Catholic	M	73
POA2727	Christianity	Presbyterian Reformed	F	4
POA2727	Christianity	Uniting Church	M	6
POA2727	No religion		F	28
POA2727	No religion		M	35
POA2729	(Other)		F	59
POA2729	(Other)		M	52
POA2729	(Other)	Sikhism	M	3
POA2729	Christianity		F	15
POA2729	Christianity		M	8
POA2729	Christianity	Anglican	F	248
POA2729	Christianity	Anglican	M	257
POA2729	Christianity	Baptist	F	10
POA2729	Christianity	Baptist	M	9
POA2729	Christianity	Catholic	F	202
POA2729	Christianity	Catholic	M	205
POA2729	Christianity	Jehovah's Witnesses	M	5
POA2729	Christianity	Lutheran	F	3
POA2729	Christianity	Pentecostal	F	10
POA2729	Christianity	Pentecostal	M	6
POA2729	Christianity	Presbyterian Reformed	F	21
POA2729	Christianity	Presbyterian Reformed	M	25
POA2729	Christianity	Salvation Army	F	4
POA2729	Christianity	Seventh Day Adventist	F	4
POA2729	Christianity	Uniting Church	F	19
POA2729	Christianity	Uniting Church	M	18
POA2729	Hinduism		F	4
POA2729	Hinduism		M	3
POA2729	No religion		F	212
POA2729	No religion		M	211
