POA_CODE_2021	Ancestry	responses
POA2842	English	278
POA2842	German	52
POA2842	Greek	6
POA2842	Indian	4
POA2842	Irish	75
POA2842	Italian	12
POA2842	Lebanese	4
POA2842	Maltese	14
POA2842	NZ	5
POA2842	(Other)	17
POA2842	Scottish	65
POA2843		207
POA2843	Australian	505
POA2843	Australian Aboriginal	96
POA2843	English	536
POA2843	Filipino	6
POA2843	German	42
POA2843	Greek	4
POA2843	Indian	5
POA2843	Irish	122
POA2843	Italian	7
POA2843	Maltese	11
POA2843	Maori	6
POA2843	NZ	3
POA2843	(Other)	25
POA2843	Polish	4
POA2843	Scottish	114
POA2844		135
POA2844	Australian	583
POA2844	Australian Aboriginal	84
POA2844	Chinese	4
POA2844	Dutch	9
POA2844	English	535
POA2844	Filipino	6
POA2844	French	7
POA2844	German	35
POA2844	Greek	5
POA2844	Indian	3
POA2844	Irish	152
POA2844	Italian	13
POA2844	Maltese	3
POA2844	Maori	11
POA2844	(Other)	30
POA2844	Scottish	120
POA2844	Vietnamese	3
POA2844	Welsh	10
POA2845		78
POA2845	Australian	834
POA2845	Australian Aboriginal	180
POA2845	Chinese	28
POA2845	Croatian	8
POA2845	Dutch	27
POA2845	English	907
POA2845	Filipino	7
POA2845	French	5
POA2845	German	71
POA2845	Greek	6
POA2845	Hungarian	4
POA2845	Indian	6
POA2845	Irish	218
POA2845	Italian	25
POA2845	Maltese	5
POA2845	Maori	3
POA2845	NZ	11
POA2845	(Other)	93
POA2845	Polish	16
POA2845	Russian	4
POA2845	Scottish	247
POA2845	Spanish	3
POA2845	Welsh	6
POA2846		18
POA2846	Australian	117
POA2846	Australian Aboriginal	16
POA2846	English	98
POA2846	German	3
POA2846	Irish	35
POA2846	Italian	11
POA2846	Lebanese	4
POA2846	NZ	5
POA2846	(Other)	12
POA2846	Scottish	24
POA2847		243
POA2847	Australian	1007
POA2847	Australian Aboriginal	169
POA2847	Chinese	4
POA2847	Croatian	6
POA2847	Dutch	23
POA2847	English	1096
POA2847	Filipino	10
POA2847	French	7
POA2847	German	98
POA2847	Greek	10
POA2847	Irish	309
POA2847	Italian	33
POA2847	Maltese	18
POA2847	Maori	9
POA2847	(Other)	80
POA2847	Polish	10
POA2847	Russian	6
POA2847	Samoan	3
POA2847	Scottish	221
POA2847	Serbian	3
POA2847	Spanish	4
POA2847	Welsh	12
POA2848		185
POA2848	Australian	634
POA2848	Australian Aboriginal	117
POA2848	Chinese	17
POA2848	Croatian	4
POA2848	Dutch	15
POA2848	English	589
POA2848	Filipino	7
POA2848	German	66
POA2848	Indian	7
POA2848	Irish	139
POA2848	Italian	25
POA2848	Maltese	16
POA2848	Maori	10
POA2848	NZ	4
POA2848	(Other)	61
POA2848	Polish	10
POA2848	Scottish	123
POA2848	Vietnamese	4
POA2848	Welsh	3
POA2849		168
POA2849	Australian	655
POA2849	Australian Aboriginal	61
POA2849	Chinese	10
POA2849	Croatian	4
POA2849	Dutch	14
POA2849	English	675
POA2849	Filipino	12
POA2849	French	4
POA2849	German	50
POA2849	Greek	8
POA2849	Hungarian	5
POA2849	Irish	197
POA2849	Italian	30
POA2849	Lebanese	3
POA2849	Maltese	12
POA2849	NZ	17
POA2849	(Other)	78
POA2849	Polish	7
POA2849	Russian	5
POA2849	Scottish	176
POA2849	South African	3
POA2849	Welsh	21
POA2850		1425
POA2850	Australian	8393
POA2850	Australian Aboriginal	1209
POA2850	Chinese	105
POA2850	Croatian	61
POA2850	Dutch	289
POA2850	English	8275
POA2850	Filipino	103
POA2850	French	59
POA2850	German	758
POA2850	Greek	78
POA2850	Hungarian	45
POA2850	Indian	63
POA2850	Irish	2351
POA2850	Italian	324
POA2850	Korean	29
POA2850	Lebanese	17
POA2850	Macedonian	3
POA2850	Maltese	136
POA2850	Maori	59
POA2850	NZ	127
POA2850	(Other)	809
POA2850	Polish	78
POA2850	Russian	28
POA2850	Samoan	14
POA2850	Scottish	1933
POA2850	Serbian	15
POA2850	South African	45
POA2850	Spanish	60
POA2850	Sri Lankan	3
POA2850	Vietnamese	19
POA2850	Welsh	99
POA2852		340
POA2852	Australian	1677
POA2852	Australian Aboriginal	252
POA2852	Chinese	5
POA2852	Croatian	9
POA2852	Dutch	46
POA2852	English	1620
POA2852	Filipino	22
POA2852	French	3
POA2852	German	153
POA2852	Greek	9
POA2852	Hungarian	7
POA2852	Indian	12
POA2852	Irish	444
POA2852	Italian	45
POA2852	Lebanese	6
POA2852	Maltese	37
POA2852	Maori	8
POA2852	NZ	7
POA2852	(Other)	101
POA2852	Polish	9
POA2852	Scottish	328
POA2852	South African	3
POA2852	Spanish	11
POA2852	Welsh	13
POA2864		62
POA2864	Australian	402
POA2864	Australian Aboriginal	15
POA2864	Chinese	3
POA2864	Dutch	6
POA2864	English	351
POA2864	French	5
POA2864	German	27
POA2864	Irish	105
POA2864	Italian	16
POA2864	Maltese	3
POA2864	Maori	3
POA2864	NZ	3
POA2864	(Other)	26
POA2864	Scottish	93
POA2864	Spanish	7
POA2865		69
POA2865	Australian	475
POA2865	Australian Aboriginal	28
POA2865	Croatian	3
POA2865	Dutch	3
POA2865	English	374
POA2865	German	34
POA2865	Greek	4
POA2865	Irish	103
POA2865	Italian	11
POA2865	NZ	4
POA2865	(Other)	23
POA2865	Polish	7
POA2865	Scottish	83
POA2865	Spanish	6
POA2866		264
POA2866	Australian	1473
POA2866	Australian Aboriginal	188
POA2866	Chinese	5
POA2866	Croatian	6
POA2866	Dutch	35
POA2866	English	1297
POA2866	Filipino	4
POA2866	French	8
POA2866	German	112
POA2866	Indian	4
POA2866	Irish	396
POA2866	Italian	35
POA2866	Korean	3
POA2866	Lebanese	5
POA2866	Maltese	25
POA2866	Maori	16
POA2866	NZ	19
POA2866	(Other)	73
POA2866	Polish	14
POA2866	Russian	3
POA2866	Scottish	336
POA2866	South African	3
POA2866	Spanish	5
POA2866	Welsh	23
POA2867		58
POA2867	Australian	319
POA2867	Australian Aboriginal	38
POA2867	Dutch	5
POA2867	English	259
POA2867	German	17
POA2867	Irish	69
POA2867	Italian	6
POA2867	(Other)	11
POA2867	Polish	4
POA2867	Scottish	52
POA2867	Serbian	3
POA2867	Welsh	5
POA2868		45
POA2868	Australian	254
POA2868	Australian Aboriginal	66
POA2868	Dutch	8
POA2868	English	243
POA2868	French	3
POA2868	German	14
POA2868	Irish	60
POA2868	Italian	3
POA2868	Maori	7
POA2868	(Other)	12
POA2868	Scottish	59
POA2869		222
POA2869	Australian	572
POA2869	Australian Aboriginal	339
POA2869	Chinese	5
POA2869	Dutch	18
POA2869	English	555
POA2869	Filipino	3
POA2869	French	3
POA2869	German	52
POA2869	Indian	4
POA2869	Irish	118
POA2869	Italian	20
POA2869	Lebanese	5
POA2869	NZ	3
POA2869	(Other)	29
POA2869	Scottish	142
POA2869	South African	3
POA2869	Welsh	11
POA2870		837
POA2870	Australian	5490
POA2870	Australian Aboriginal	1391
POA2870	Chinese	87
POA2870	Croatian	23
POA2870	Dutch	151
POA2870	English	4950
POA2870	Filipino	103
POA2870	French	53
POA2870	German	446
POA2870	Greek	30
POA2870	Hungarian	8
POA2870	Indian	24
POA2870	Irish	1282
POA2870	Italian	161
POA2870	Korean	5
POA2870	Lebanese	18
POA2870	Maltese	38
POA2870	Maori	24
POA2870	NZ	35
POA2870	(Other)	439
POA2870	Polish	49
POA2870	Russian	11
POA2870	Scottish	1008
POA2870	South African	49
POA2870	Spanish	20
POA2870	Sri Lankan	4
POA2870	Vietnamese	13
POA2870	Welsh	41
POA2871		781
POA2871	Australian	4021
POA2871	Australian Aboriginal	1113
POA2871	Chinese	42
POA2871	Croatian	5
POA2871	Dutch	63
POA2871	English	3584
POA2871	Filipino	37
POA2871	French	44
POA2871	German	368
POA2871	Greek	14
POA2871	Hungarian	9
POA2871	Indian	35
POA2871	Irish	1121
POA2871	Italian	130
POA2871	Lebanese	8
POA2871	Macedonian	9
POA2871	Maltese	30
POA2871	Maori	19
POA2871	NZ	16
POA2871	(Other)	229
POA2871	Polish	18
POA2871	Russian	4
POA2871	Samoan	3
POA2871	Scottish	786
POA2871	Serbian	3
POA2871	South African	7
POA2871	Spanish	10
POA2871	Sri Lankan	11
POA2871	Welsh	20
POA2873		71
POA2873	Australian	243
POA2873	Australian Aboriginal	41
POA2873	Chinese	5
POA2873	Dutch	4
POA2873	English	234
POA2873	German	7
POA2873	Indian	3
POA2873	Irish	43
POA2873	NZ	3
POA2873	(Other)	15
POA2873	Samoan	3
POA2873	Scottish	58
POA2873	Welsh	5
POA2874		56
POA2874	Australian	143
POA2874	Australian Aboriginal	20
POA2874	Dutch	6
POA2874	English	157
POA2874	Filipino	6
POA2874	German	10
POA2874	Irish	50
POA2874	Italian	5
POA2874	(Other)	3
POA2874	Scottish	46
POA2875		63
POA2875	Australian	337
POA2875	Australian Aboriginal	78
POA2875	Chinese	5
POA2875	Dutch	4
POA2875	English	335
POA2875	Filipino	3
POA2875	German	39
POA2875	Greek	3
POA2875	Indian	3
POA2875	Irish	125
POA2875	NZ	4
POA2875	(Other)	17
POA2875	Scottish	81
POA2876		60
POA2876	Australian	244
POA2876	Australian Aboriginal	18
POA2876	Dutch	3
POA2876	English	169
POA2876	German	20
POA2876	Irish	39
POA2876	(Other)	10
POA2876	Polish	6
POA2876	Scottish	40
POA2877		438
POA2877	Australian	1481
POA2877	Australian Aboriginal	676
POA2877	Chinese	13
POA2877	Dutch	5
POA2877	English	1204
POA2877	Filipino	51
POA2877	German	96
POA2877	Greek	11
POA2877	Hungarian	5
POA2877	Indian	16
POA2877	Irish	357
POA2877	Italian	25
POA2877	Lebanese	6
POA2877	Maltese	7
POA2877	Maori	5
POA2877	(Other)	137
POA2877	Scottish	273
POA2877	South African	14
POA2877	Spanish	3
POA2877	Welsh	17
POA2878		55
POA2878	Australian	98
POA2878	Australian Aboriginal	52
POA2878	English	83
POA2878	German	10
POA2878	Irish	27
POA2878	Italian	4
POA2878	Macedonian	3
POA2878	(Other)	7
POA2878	Scottish	18
POA2879		101
POA2879	Australian	182
POA2879	Australian Aboriginal	165
POA2879	Dutch	4
POA2879	English	158
POA2879	French	4
POA2879	German	21
POA2879	Irish	26
POA2879	Italian	5
POA2879	Maltese	3
POA2879	NZ	3
POA2879	(Other)	26
POA2879	Scottish	40
POA2880		1680
POA2880	Australian	7820
POA2880	Australian Aboriginal	1645
POA2880	Chinese	65
POA2880	Croatian	71
POA2880	Dutch	122
POA2880	English	6854
POA2880	Filipino	248
POA2880	French	70
POA2880	German	837
POA2880	Greek	71
POA2880	Hungarian	16
POA2880	Indian	106
POA2880	Irish	1655
POA2880	Italian	529
POA2880	Korean	5
POA2880	Lebanese	41
POA2880	Maltese	257
POA2880	Maori	50
POA2880	NZ	44
POA2880	(Other)	576
POA2880	Polish	51
POA2880	Russian	15
POA2880	Samoan	6
POA2880	Scottish	1568
POA2880	Serbian	10
POA2880	South African	14
POA2880	Spanish	27
POA2880	Vietnamese	13
POA2880	Welsh	73
POA2898		32
POA2898	Australian	180
POA2898	Australian Aboriginal	3
POA2898	Chinese	11
POA2898	Dutch	11
POA2898	English	152
POA2898	French	5
POA2898	German	20
POA2898	Irish	62
POA2898	Italian	10
POA2898	Maltese	3
POA2898	NZ	3
POA2898	(Other)	72
POA2898	Russian	3
POA2898	Scottish	51
POA2898	South African	5
POA2898	Welsh	4
POA2899		253
POA2899	Australian	617
POA2899	Australian Aboriginal	14
POA2899	Chinese	13
POA2899	Croatian	4
POA2899	Dutch	23
POA2899	English	594
POA2899	Filipino	36
POA2899	French	21
POA2899	German	55
POA2899	Indian	13
POA2899	Irish	134
POA2899	Italian	19
POA2899	Maltese	10
POA2899	Maori	34
POA2899	NZ	129
POA2899	(Other)	825
POA2899	Polish	9
POA2899	Samoan	6
POA2899	Scottish	185
POA2899	Serbian	3
POA2899	South African	8
POA2899	Spanish	4
POA2899	Welsh	10
POA2900		213
POA2900	Australian	1126
POA2900	Australian Aboriginal	94
POA2900	Chinese	149
POA2900	Croatian	56
POA2900	Dutch	87
POA2900	English	1388
POA2900	Filipino	83
POA2900	French	27
POA2900	German	207
POA2900	Greek	41
POA2900	Hungarian	20
POA2900	Indian	281
POA2900	Irish	475
POA2900	Italian	112
POA2900	Korean	35
POA2900	Lebanese	10
POA2900	Macedonian	19
POA2900	Maltese	9
POA2900	Maori	9
POA2900	NZ	16
POA2900	(Other)	741
POA2900	Polish	44
POA2900	Russian	21
POA2900	Samoan	4
POA2900	Scottish	445
POA2900	Serbian	11
POA2900	South African	5
POA2900	Spanish	28
POA2900	Sri Lankan	22
POA2900	Vietnamese	21
POA2900	Welsh	20
POA2902		643
POA2902	Australian	5668
POA2902	Australian Aboriginal	463
POA2902	Chinese	291
POA2902	Croatian	170
POA2902	Dutch	316
POA2902	English	5911
POA2902	Filipino	172
POA2902	French	94
POA2902	German	853
POA2902	Greek	154
POA2902	Hungarian	78
POA2902	Indian	381
POA2902	Irish	2248
POA2902	Italian	502
POA2902	Korean	48
POA2902	Lebanese	51
POA2902	Macedonian	28
POA2902	Maltese	69
POA2902	Maori	35
POA2902	NZ	116
POA2902	(Other)	1930
POA2902	Polish	168
POA2902	Russian	61
POA2902	Samoan	52
POA2902	Scottish	1916
POA2902	Serbian	84
POA2902	South African	75
POA2902	Spanish	127
POA2902	Sri Lankan	38
POA2902	Vietnamese	65
POA2902	Welsh	156
POA2903		361
POA2903	Australian	3537
POA2903	Australian Aboriginal	332
POA2903	Chinese	249
POA2903	Croatian	85
POA2903	Dutch	192
POA2903	English	3371
POA2903	Filipino	108
POA2903	French	70
POA2903	German	375
POA2903	Greek	108
POA2903	Hungarian	59
POA2903	Indian	306
POA2903	Irish	1279
POA2903	Italian	336
POA2903	Korean	54
POA2903	Lebanese	19
POA2903	Macedonian	22
POA2903	Maltese	43
POA2903	Maori	36
POA2903	NZ	87
POA2903	(Other)	1284
POA2903	Polish	92
POA2903	Russian	47
POA2903	Samoan	26
POA2903	Scottish	1096
POA2903	Serbian	46
POA2903	South African	40
POA2903	Spanish	96
POA2903	Sri Lankan	43
POA2903	Vietnamese	59
POA2903	Welsh	86
POA2904		365
POA2904	Australian	4837
POA2904	Australian Aboriginal	290
POA2904	Chinese	363
POA2904	Croatian	176
POA2904	Dutch	283
POA2904	English	4874
POA2904	Filipino	152
POA2904	French	99
POA2904	German	607
POA2904	Greek	143
POA2904	Hungarian	54
POA2904	Indian	355
POA2904	Irish	1690
POA2904	Italian	436
POA2904	Korean	21
POA2904	Lebanese	125
POA2904	Macedonian	45
POA2904	Maltese	87
POA2904	Maori	39
POA2904	NZ	88
POA2904	(Other)	1629
POA2904	Polish	150
POA2904	Russian	57
POA2904	Samoan	25
POA2904	Scottish	1486
POA2904	Serbian	90
POA2904	South African	85
POA2904	Spanish	120
POA2904	Sri Lankan	67
POA2904	Vietnamese	138
POA2904	Welsh	106
POA2905		1016
POA2905	Australian	10957
POA2905	Australian Aboriginal	941
POA2905	Chinese	629
POA2905	Croatian	313
POA2905	Dutch	609
POA2905	English	10305
POA2905	Filipino	523
POA2905	French	138
POA2905	German	1285
POA2905	Greek	223
POA2905	Hungarian	118
POA2905	Indian	855
POA2905	Irish	3288
POA2905	Italian	836
POA2905	Korean	42
POA2905	Lebanese	213
POA2905	Macedonian	109
POA2905	Maltese	217
POA2905	Maori	136
POA2905	NZ	200
POA2905	(Other)	3534
POA2905	Polish	314
POA2905	Russian	86
POA2905	Samoan	140
POA2905	Scottish	3014
POA2905	Serbian	203
POA2905	South African	92
POA2905	Spanish	272
POA2905	Sri Lankan	78
POA2905	Vietnamese	350
POA2905	Welsh	195
POA2906		620
POA2906	Australian	7053
POA2906	Australian Aboriginal	526
POA2906	Chinese	403
POA2906	Croatian	262
POA2906	Dutch	331
POA2906	English	6608
POA2906	Filipino	352
POA2906	French	82
POA2906	German	769
POA2906	Greek	163
POA2906	Hungarian	69
POA2906	Indian	503
POA2906	Irish	2031
POA2906	Italian	616
POA2906	Korean	26
POA2906	Lebanese	74
POA2906	Macedonian	62
POA2906	Maltese	135
POA2906	Maori	75
POA2906	NZ	168
POA2906	(Other)	2341
POA2906	Polish	260
POA2906	Russian	63
POA2906	Samoan	33
POA2906	Scottish	1755
POA2906	Serbian	104
POA2906	South African	81
POA2906	Spanish	177
POA2906	Sri Lankan	82
POA2906	Vietnamese	184
POA2906	Welsh	119
POA2911		159
POA2911	Australian	1238
POA2911	Australian Aboriginal	87
POA2911	Chinese	626
POA2911	Croatian	92
POA2911	Dutch	53
POA2911	English	1136
POA2911	Filipino	96
POA2911	French	8
POA2911	German	153
POA2911	Greek	48
POA2911	Hungarian	19
POA2911	Indian	444
POA2911	Irish	381
POA2911	Italian	169
POA2911	Korean	50
POA2911	Lebanese	28
POA2911	Macedonian	13
POA2911	Maltese	10
POA2911	Maori	9
POA2911	NZ	18
POA2911	(Other)	956
POA2911	Polish	37
POA2911	Russian	28
POA2911	Scottish	320
POA2911	Serbian	38
POA2911	South African	27
POA2911	Spanish	33
POA2911	Sri Lankan	26
POA2911	Vietnamese	74
POA2911	Welsh	25
POA2912		448
POA2912	Australian	1845
POA2912	Australian Aboriginal	147
POA2912	Chinese	1180
POA2912	Croatian	77
POA2912	Dutch	102
POA2912	English	1852
POA2912	Filipino	205
POA2912	French	34
POA2912	German	249
POA2912	Greek	60
POA2912	Hungarian	23
POA2912	Indian	625
POA2912	Irish	551
POA2912	Italian	216
POA2912	Korean	290
POA2912	Lebanese	16
POA2912	Macedonian	50
POA2912	Maltese	16
POA2912	Maori	18
POA2912	NZ	58
POA2912	(Other)	2141
POA2912	Polish	71
POA2912	Russian	12
POA2912	Samoan	26
POA2912	Scottish	493
POA2912	Serbian	39
POA2912	South African	34
POA2912	Spanish	54
POA2912	Sri Lankan	31
POA2912	Vietnamese	223
POA2912	Welsh	40
POA2913		1469
POA2913	Australian	11075
POA2913	Australian Aboriginal	661
POA2913	Chinese	3194
POA2913	Croatian	735
POA2913	Dutch	587
POA2913	English	10476
POA2913	Filipino	731
POA2913	French	160
POA2913	German	1305
POA2913	Greek	456
POA2913	Hungarian	126
POA2913	Indian	2782
POA2913	Irish	3399
POA2913	Italian	1315
POA2913	Korean	502
POA2913	Lebanese	104
POA2913	Macedonian	163
POA2913	Maltese	156
POA2913	Maori	137
POA2913	NZ	191
POA2913	(Other)	8252
POA2913	Polish	351
POA2913	Russian	160
POA2913	Samoan	57
POA2913	Scottish	2882
POA2913	Serbian	204
POA2913	South African	225
POA2913	Spanish	213
POA2913	Sri Lankan	321
POA2913	Vietnamese	824
POA2913	Welsh	254
POA2914		1461
POA2914	Australian	9396
POA2914	Australian Aboriginal	514
POA2914	Chinese	2682
POA2914	Croatian	612
POA2914	Dutch	420
POA2914	English	8011
POA2914	Filipino	739
POA2914	French	140
POA2914	German	988
POA2914	Greek	289
POA2914	Hungarian	106
POA2914	Indian	3513
POA2914	Irish	2310
POA2914	Italian	974
POA2914	Korean	576
POA2914	Lebanese	89
POA2914	Macedonian	148
POA2914	Maltese	121
POA2914	Maori	157
POA2914	NZ	183
POA2914	(Other)	8285
POA2914	Polish	272
POA2914	Russian	119
POA2914	Samoan	152
POA2914	Scottish	2274
POA2914	Serbian	146
POA2914	South African	195
POA2914	Spanish	233
POA2914	Sri Lankan	260
POA2914	Vietnamese	603
POA2914	Welsh	176
POA3000		4332
POA3000	Australian	3287
POA3000	Australian Aboriginal	188
POA3000	Chinese	15184
POA3000	Croatian	119
POA3000	Dutch	305
POA3000	English	5337
POA3000	Filipino	1120
POA3000	French	259
POA3000	German	723
POA3000	Greek	303
POA3000	Hungarian	66
POA3000	Indian	3118
POA3000	Irish	1777
POA3000	Italian	1041
POA3000	Korean	1195
POA3000	Lebanese	90
POA3000	Macedonian	63
POA3000	Maltese	112
POA3000	Maori	102
POA3000	NZ	151
POA3000	(Other)	9242
POA3000	Polish	219
POA3000	Russian	148
POA3000	Samoan	50
POA3000	Scottish	1442
POA3000	Serbian	90
POA3000	South African	73
POA3000	Spanish	318
POA3000	Sri Lankan	204
POA3000	Vietnamese	1247
POA3000	Welsh	97
POA3002		290
POA3002	Australian	1141
POA3002	Australian Aboriginal	12
POA3002	Chinese	327
POA3002	Croatian	30
POA3002	Dutch	81
POA3002	English	1861
POA3002	Filipino	41
POA3002	French	52
POA3002	German	231
POA3002	Greek	122
POA3002	Hungarian	18
POA3002	Indian	79
POA3002	Irish	876
POA3002	Italian	309
POA3002	Korean	18
POA3002	Lebanese	24
POA3002	Macedonian	18
POA3002	Maltese	26
POA3002	Maori	15
POA3002	NZ	35
POA3002	(Other)	589
POA3002	Polish	69
POA3002	Russian	20
POA3002	Samoan	4
POA3002	Scottish	676
POA3002	Serbian	14
POA3002	South African	16
POA3002	Spanish	28
POA3002	Sri Lankan	20
POA3002	Vietnamese	37
POA3002	Welsh	44
POA3003		649
POA3003	Australian	1145
POA3003	Australian Aboriginal	46
POA3003	Chinese	1709
POA3003	Croatian	35
POA3003	Dutch	102
POA3003	English	1497
POA3003	Filipino	191
POA3003	French	67
POA3003	German	229
POA3003	Greek	99
POA3003	Hungarian	22
POA3003	Indian	527
POA3003	Irish	656
POA3003	Italian	380
POA3003	Korean	209
POA3003	Lebanese	11
POA3003	Macedonian	33
POA3003	Maltese	64
POA3003	Maori	32
POA3003	NZ	51
POA3003	(Other)	1630
POA3003	Polish	66
POA3003	Russian	56
POA3003	Samoan	8
POA3003	Scottish	471
POA3003	Serbian	17
POA3003	South African	7
POA3003	Spanish	75
POA3003	Sri Lankan	56
POA3003	Vietnamese	205
POA3003	Welsh	42
POA3004		1103
POA3004	Australian	1753
POA3004	Australian Aboriginal	38
POA3004	Chinese	1578
POA3004	Croatian	53
POA3004	Dutch	141
POA3004	English	2825
POA3004	Filipino	193
POA3004	French	152
POA3004	German	402
POA3004	Greek	200
POA3004	Hungarian	32
POA3004	Indian	530
POA3004	Irish	1195
POA3004	Italian	554
POA3004	Korean	104
POA3004	Lebanese	28
POA3004	Macedonian	59
POA3004	Maltese	76
POA3004	Maori	41
POA3004	NZ	85
POA3004	(Other)	2162
POA3004	Polish	197
POA3004	Russian	116
POA3004	Samoan	11
POA3004	Scottish	886
POA3004	Serbian	36
POA3004	South African	54
POA3004	Spanish	166
POA3004	Sri Lankan	72
POA3004	Vietnamese	104
POA3004	Welsh	64
POA3006		1547
POA3006	Australian	2796
POA3006	Australian Aboriginal	117
POA3006	Chinese	4687
POA3006	Croatian	115
POA3006	Dutch	201
POA3006	English	4118
POA3006	Filipino	463
POA3006	French	188
POA3006	German	567
POA3006	Greek	271
POA3006	Hungarian	69
POA3006	Indian	2212
POA3006	Irish	1498
POA3006	Italian	894
POA3006	Korean	511
POA3006	Lebanese	78
POA3006	Macedonian	89
POA3006	Maltese	92
POA3006	Maori	83
POA3006	NZ	119
POA3006	(Other)	5283
POA3006	Polish	168
POA3006	Russian	159
POA3006	Samoan	14
POA3006	Scottish	1104
POA3006	Serbian	100
POA3006	South African	85
POA3006	Spanish	294
POA3006	Sri Lankan	138
POA3006	Vietnamese	416
POA3006	Welsh	75
POA3008		1498
POA3008	Australian	1555
POA3008	Australian Aboriginal	50
POA3008	Chinese	3405
POA3008	Croatian	56
POA3008	Dutch	118
POA3008	English	2367
POA3008	Filipino	328
POA3008	French	131
POA3008	German	342
POA3008	Greek	210
POA3008	Hungarian	38
POA3008	Indian	2026
POA3008	Irish	760
POA3008	Italian	526
POA3008	Korean	339
POA3008	Lebanese	45
POA3008	Macedonian	44
POA3008	Maltese	84
POA3008	Maori	51
POA3008	NZ	71
POA3008	(Other)	3266
POA3008	Polish	99
POA3008	Russian	107
POA3008	Samoan	20
POA3008	Scottish	638
POA3008	Serbian	60
POA3008	South African	51
POA3008	Spanish	114
POA3008	Sri Lankan	55
POA3008	Vietnamese	254
POA3008	Welsh	55
POA3011		1720
POA3011	Australian	4655
POA3011	Australian Aboriginal	157
POA3011	Chinese	1856
POA3011	Croatian	244
POA3011	Dutch	298
POA3011	English	5575
POA3011	Filipino	428
POA3011	French	143
POA3011	German	698
POA3011	Greek	593
POA3011	Hungarian	85
POA3011	Indian	798
POA3011	Irish	2516
POA3011	Italian	989
POA3011	Korean	74
POA3011	Lebanese	49
POA3011	Macedonian	286
POA3011	Maltese	230
POA3011	Maori	98
POA3011	NZ	188
POA3011	(Other)	4086
POA3011	Polish	223
POA3011	Russian	87
POA3011	Samoan	48
POA3011	Scottish	1814
POA3011	Serbian	143
POA3011	South African	54
POA3011	Spanish	159
POA3011	Sri Lankan	84
POA3011	Vietnamese	1978
POA3011	Welsh	146
POA3012		1746
POA3012	Australian	5906
POA3012	Australian Aboriginal	221
POA3012	Chinese	2194
POA3012	Croatian	365
POA3012	Dutch	317
POA3012	English	6452
POA3012	Filipino	636
POA3012	French	164
POA3012	German	724
POA3012	Greek	732
POA3012	Hungarian	92
POA3012	Indian	964
POA3012	Irish	2596
POA3012	Italian	1623
POA3012	Korean	72
POA3012	Lebanese	157
POA3012	Macedonian	327
POA3012	Maltese	383
POA3012	Maori	134
POA3012	NZ	229
POA3012	(Other)	4554
POA3012	Polish	321
POA3012	Russian	75
POA3012	Samoan	61
POA3012	Scottish	2030
POA3012	Serbian	187
POA3012	South African	58
POA3012	Spanish	195
POA3012	Sri Lankan	100
POA3012	Vietnamese	2800
POA3012	Welsh	139
POA3013		644
POA3013	Australian	4547
POA3013	Australian Aboriginal	117
POA3013	Chinese	620
POA3013	Croatian	175
POA3013	Dutch	255
POA3013	English	5160
POA3013	Filipino	175
POA3013	French	107
POA3013	German	649
POA3013	Greek	917
POA3013	Hungarian	41
POA3013	Indian	235
POA3013	Irish	2225
POA3013	Italian	1029
POA3013	Korean	25
POA3013	Lebanese	101
POA3013	Macedonian	341
POA3013	Maltese	247
POA3013	Maori	59
POA3013	NZ	207
POA3013	(Other)	1791
POA3013	Polish	259
POA3013	Russian	60
POA3013	Samoan	8
POA3013	Scottish	1643
POA3013	Serbian	128
POA3013	South African	77
POA3013	Spanish	95
POA3013	Sri Lankan	52
POA3013	Vietnamese	503
POA3013	Welsh	155
POA3015		705
POA3015	Australian	5575
POA3015	Australian Aboriginal	107
POA3015	Chinese	629
POA3015	Croatian	289
POA3015	Dutch	313
POA3015	English	6130
POA3015	Filipino	183
POA3015	French	127
POA3015	German	731
POA3015	Greek	801
POA3015	Hungarian	89
POA3015	Indian	401
POA3015	Irish	2574
POA3015	Italian	1345
POA3015	Korean	18
POA3015	Lebanese	428
POA3015	Macedonian	316
POA3015	Maltese	425
POA3015	Maori	90
POA3015	NZ	261
POA3015	(Other)	2082
POA3015	Polish	268
POA3015	Russian	70
POA3015	Samoan	20
POA3015	Scottish	1989
POA3015	Serbian	157
POA3015	South African	111
POA3015	Spanish	82
POA3015	Sri Lankan	78
POA3015	Vietnamese	244
POA3015	Welsh	171
POA3016		584
POA3016	Australian	4785
POA3016	Australian Aboriginal	106
POA3016	Chinese	361
POA3016	Croatian	309
POA3016	Dutch	286
POA3016	English	5833
POA3016	Filipino	142
POA3016	French	134
POA3016	German	613
POA3016	Greek	765
POA3016	Hungarian	50
POA3016	Indian	158
POA3016	Irish	2228
POA3016	Italian	1165
POA3016	Korean	14
POA3016	Lebanese	131
POA3016	Macedonian	208
POA3016	Maltese	420
POA3016	Maori	47
POA3016	NZ	150
POA3016	(Other)	1631
POA3016	Polish	197
POA3016	Russian	50
POA3016	Samoan	25
POA3016	Scottish	1909
POA3016	Serbian	129
POA3016	South African	79
POA3016	Spanish	61
POA3016	Sri Lankan	24
POA3016	Vietnamese	209
POA3016	Welsh	144
POA3018		623
POA3018	Australian	3682
POA3018	Australian Aboriginal	77
POA3018	Chinese	481
POA3018	Croatian	242
POA3018	Dutch	258
POA3018	English	4348
POA3018	Filipino	164
POA3018	French	107
