SA3_NAME16	Ancestry	responses
Strathfield - Burwood - Ashfield		8843
Strathfield - Burwood - Ashfield	Australian	22511
Strathfield - Burwood - Ashfield	Australian Aboriginal	1103
Strathfield - Burwood - Ashfield	Chinese	33485
Strathfield - Burwood - Ashfield	Croatian	1381
Strathfield - Burwood - Ashfield	Dutch	964
Strathfield - Burwood - Ashfield	English	25237
Strathfield - Burwood - Ashfield	Filipino	3640
Strathfield - Burwood - Ashfield	French	840
Strathfield - Burwood - Ashfield	German	2721
Strathfield - Burwood - Ashfield	Greek	5716
Strathfield - Burwood - Ashfield	Hungarian	553
Strathfield - Burwood - Ashfield	Indian	8510
Strathfield - Burwood - Ashfield	Irish	11307
Strathfield - Burwood - Ashfield	Italian	11580
Strathfield - Burwood - Ashfield	Korean	5433
Strathfield - Burwood - Ashfield	Lebanese	5958
Strathfield - Burwood - Ashfield	Macedonian	309
Strathfield - Burwood - Ashfield	Maltese	874
Strathfield - Burwood - Ashfield	Maori	420
Strathfield - Burwood - Ashfield	NZ	774
Strathfield - Burwood - Ashfield	(Other)	34363
Strathfield - Burwood - Ashfield	Polish	1224
Strathfield - Burwood - Ashfield	Russian	893
Strathfield - Burwood - Ashfield	Samoan	214
Strathfield - Burwood - Ashfield	Scottish	7343
Strathfield - Burwood - Ashfield	Serbian	576
Strathfield - Burwood - Ashfield	South African	321
Strathfield - Burwood - Ashfield	Spanish	1281
Strathfield - Burwood - Ashfield	Sri Lankan	858
Strathfield - Burwood - Ashfield	Vietnamese	4159
Strathfield - Burwood - Ashfield	Welsh	586
Chatswood - Lane Cove		4580
Chatswood - Lane Cove	Australian	25022
Chatswood - Lane Cove	Australian Aboriginal	383
Chatswood - Lane Cove	Chinese	26142
Chatswood - Lane Cove	Croatian	1105
Chatswood - Lane Cove	Dutch	1297
Chatswood - Lane Cove	English	29465
Chatswood - Lane Cove	Filipino	2137
Chatswood - Lane Cove	French	1116
Chatswood - Lane Cove	German	3121
Chatswood - Lane Cove	Greek	1671
Chatswood - Lane Cove	Hungarian	632
Chatswood - Lane Cove	Indian	4772
Chatswood - Lane Cove	Irish	11186
Chatswood - Lane Cove	Italian	4228
Chatswood - Lane Cove	Korean	2721
Chatswood - Lane Cove	Lebanese	918
Chatswood - Lane Cove	Macedonian	242
Chatswood - Lane Cove	Maltese	406
Chatswood - Lane Cove	Maori	226
Chatswood - Lane Cove	NZ	1037
Chatswood - Lane Cove	(Other)	19790
Chatswood - Lane Cove	Polish	1182
Chatswood - Lane Cove	Russian	840
Chatswood - Lane Cove	Samoan	59
Chatswood - Lane Cove	Scottish	8710
Chatswood - Lane Cove	Serbian	380
Chatswood - Lane Cove	South African	917
Chatswood - Lane Cove	Spanish	709
Chatswood - Lane Cove	Sri Lankan	474
Chatswood - Lane Cove	Vietnamese	906
Chatswood - Lane Cove	Welsh	681
Hornsby		2775
Hornsby	Australian	22373
Hornsby	Australian Aboriginal	567
Hornsby	Chinese	13291
Hornsby	Croatian	314
Hornsby	Dutch	1085
Hornsby	English	24898
Hornsby	Filipino	2354
Hornsby	French	627
Hornsby	German	2522
Hornsby	Greek	477
Hornsby	Hungarian	366
Hornsby	Indian	5425
Hornsby	Irish	7202
Hornsby	Italian	2383
Hornsby	Korean	2276
Hornsby	Lebanese	892
Hornsby	Macedonian	63
Hornsby	Maltese	334
Hornsby	Maori	223
Hornsby	NZ	748
Hornsby	(Other)	14836
Hornsby	Polish	805
Hornsby	Russian	747
Hornsby	Samoan	67
Hornsby	Scottish	6894
Hornsby	Serbian	134
Hornsby	South African	722
Hornsby	Spanish	544
Hornsby	Sri Lankan	426
Hornsby	Vietnamese	536
Hornsby	Welsh	612
Ku-ring-gai		3385
Ku-ring-gai	Australian	28569
Ku-ring-gai	Australian Aboriginal	293
Ku-ring-gai	Chinese	29130
Ku-ring-gai	Croatian	593
Ku-ring-gai	Dutch	1595
Ku-ring-gai	English	36812
Ku-ring-gai	Filipino	1041
Ku-ring-gai	French	934
Ku-ring-gai	German	3691
Ku-ring-gai	Greek	1236
Ku-ring-gai	Hungarian	622
Ku-ring-gai	Indian	4282
Ku-ring-gai	Irish	10870
Ku-ring-gai	Italian	3071
Ku-ring-gai	Korean	3699
Ku-ring-gai	Lebanese	636
Ku-ring-gai	Macedonian	121
Ku-ring-gai	Maltese	371
Ku-ring-gai	Maori	139
Ku-ring-gai	NZ	929
Ku-ring-gai	(Other)	16781
Ku-ring-gai	Polish	1086
Ku-ring-gai	Russian	893
Ku-ring-gai	Samoan	69
Ku-ring-gai	Scottish	10694
Ku-ring-gai	Serbian	259
Ku-ring-gai	South African	2652
Ku-ring-gai	Spanish	608
Ku-ring-gai	Sri Lankan	723
Ku-ring-gai	Vietnamese	796
Ku-ring-gai	Welsh	811
North Sydney - Mosman		4088
North Sydney - Mosman	Australian	23026
North Sydney - Mosman	Australian Aboriginal	332
North Sydney - Mosman	Chinese	8583
North Sydney - Mosman	Croatian	633
North Sydney - Mosman	Dutch	1440
North Sydney - Mosman	English	34340
North Sydney - Mosman	Filipino	1272
North Sydney - Mosman	French	1475
North Sydney - Mosman	German	3708
North Sydney - Mosman	Greek	1402
North Sydney - Mosman	Hungarian	578
North Sydney - Mosman	Indian	2601
North Sydney - Mosman	Irish	12816
North Sydney - Mosman	Italian	3774
North Sydney - Mosman	Korean	834
North Sydney - Mosman	Lebanese	567
North Sydney - Mosman	Macedonian	186
North Sydney - Mosman	Maltese	375
North Sydney - Mosman	Maori	206
North Sydney - Mosman	NZ	962
North Sydney - Mosman	(Other)	14730
North Sydney - Mosman	Polish	1222
North Sydney - Mosman	Russian	947
North Sydney - Mosman	Samoan	44
North Sydney - Mosman	Scottish	10477
North Sydney - Mosman	Serbian	385
North Sydney - Mosman	South African	1107
North Sydney - Mosman	Spanish	942
North Sydney - Mosman	Sri Lankan	340
North Sydney - Mosman	Vietnamese	562
North Sydney - Mosman	Welsh	898
Manly		1566
Manly	Australian	12143
Manly	Australian Aboriginal	198
Manly	Chinese	1374
Manly	Croatian	275
Manly	Dutch	887
Manly	English	18852
Manly	Filipino	249
Manly	French	849
Manly	German	2001
Manly	Greek	669
Manly	Hungarian	181
Manly	Indian	359
Manly	Irish	6321
Manly	Italian	2125
Manly	Korean	123
Manly	Lebanese	186
Manly	Macedonian	49
Manly	Maltese	168
Manly	Maori	141
Manly	NZ	598
Manly	(Other)	5555
Manly	Polish	447
Manly	Russian	313
Manly	Samoan	47
Manly	Scottish	5248
Manly	Serbian	142
Manly	South African	653
Manly	Spanish	514
Manly	Sri Lankan	71
Manly	Vietnamese	134
Manly	Welsh	528
Pittwater		2777
Pittwater	Australian	21602
Pittwater	Australian Aboriginal	467
Pittwater	Chinese	890
Pittwater	Croatian	758
Pittwater	Dutch	1393
Pittwater	English	29074
Pittwater	Filipino	368
Pittwater	French	714
Pittwater	German	2802
Pittwater	Greek	535
Pittwater	Hungarian	286
Pittwater	Indian	335
Pittwater	Irish	8295
Pittwater	Italian	2603
Pittwater	Korean	111
Pittwater	Lebanese	227
Pittwater	Macedonian	83
Pittwater	Maltese	256
Pittwater	Maori	198
Pittwater	NZ	745
Pittwater	(Other)	6292
Pittwater	Polish	566
Pittwater	Russian	331
Pittwater	Samoan	31
Pittwater	Scottish	7730
Pittwater	Serbian	481
Pittwater	South African	670
Pittwater	Spanish	408
Pittwater	Sri Lankan	57
Pittwater	Vietnamese	173
Pittwater	Welsh	631
Warringah		5542
Warringah	Australian	48155
Warringah	Australian Aboriginal	1081
Warringah	Chinese	6761
Warringah	Croatian	1466
Warringah	Dutch	3015
Warringah	English	60744
Warringah	Filipino	2111
Warringah	French	2366
Warringah	German	6106
Warringah	Greek	1746
Warringah	Hungarian	729
Warringah	Indian	1931
Warringah	Irish	18352
Warringah	Italian	9830
Warringah	Korean	795
Warringah	Lebanese	652
Warringah	Macedonian	217
Warringah	Maltese	697
Warringah	Maori	795
Warringah	NZ	2022
Warringah	(Other)	23095
Warringah	Polish	1400
Warringah	Russian	885
Warringah	Samoan	281
Warringah	Scottish	15557
Warringah	Serbian	1235
Warringah	South African	1913
Warringah	Spanish	1361
Warringah	Sri Lankan	171
Warringah	Vietnamese	479
Warringah	Welsh	1582
Camden		2560
Camden	Australian	28334
Camden	Australian Aboriginal	2679
Camden	Chinese	1265
Camden	Croatian	922
Camden	Dutch	853
Camden	English	26233
Camden	Filipino	1070
Camden	French	345
Camden	German	2412
Camden	Greek	1046
Camden	Hungarian	310
Camden	Indian	1496
Camden	Irish	7079
Camden	Italian	4856
Camden	Korean	66
Camden	Lebanese	1016
Camden	Macedonian	313
Camden	Maltese	1826
Camden	Maori	410
Camden	NZ	597
Camden	(Other)	8961
Camden	Polish	821
Camden	Russian	246
Camden	Samoan	526
Camden	Scottish	6308
Camden	Serbian	533
Camden	South African	436
Camden	Spanish	578
Camden	Sri Lankan	182
Camden	Vietnamese	321
Camden	Welsh	443
Campbelltown (NSW)		12316
Campbelltown (NSW)	Australian	44127
Campbelltown (NSW)	Australian Aboriginal	6808
Campbelltown (NSW)	Chinese	6117
Campbelltown (NSW)	Croatian	1473
Campbelltown (NSW)	Dutch	1218
Campbelltown (NSW)	English	40033
Campbelltown (NSW)	Filipino	7213
Campbelltown (NSW)	French	689
Campbelltown (NSW)	German	4072
Campbelltown (NSW)	Greek	1951
Campbelltown (NSW)	Hungarian	555
Campbelltown (NSW)	Indian	10616
Campbelltown (NSW)	Irish	10235
Campbelltown (NSW)	Italian	4810
Campbelltown (NSW)	Korean	318
Campbelltown (NSW)	Lebanese	4262
Campbelltown (NSW)	Macedonian	657
Campbelltown (NSW)	Maltese	1733
Campbelltown (NSW)	Maori	2053
Campbelltown (NSW)	NZ	1291
Campbelltown (NSW)	(Other)	47747
Campbelltown (NSW)	Polish	1379
Campbelltown (NSW)	Russian	661
Campbelltown (NSW)	Samoan	5308
Campbelltown (NSW)	Scottish	8918
Campbelltown (NSW)	Serbian	1035
Campbelltown (NSW)	South African	991
Campbelltown (NSW)	Spanish	1642
Campbelltown (NSW)	Sri Lankan	445
Campbelltown (NSW)	Vietnamese	2068
Campbelltown (NSW)	Welsh	615
Wollondilly		2390
Wollondilly	Australian	20116
Wollondilly	Australian Aboriginal	1980
Wollondilly	Chinese	364
Wollondilly	Croatian	475
Wollondilly	Dutch	643
Wollondilly	English	18229
Wollondilly	Filipino	228
Wollondilly	French	176
Wollondilly	German	1698
Wollondilly	Greek	410
Wollondilly	Hungarian	176
Wollondilly	Indian	195
Wollondilly	Irish	4745
Wollondilly	Italian	2253
Wollondilly	Korean	12
Wollondilly	Lebanese	466
Wollondilly	Macedonian	127
Wollondilly	Maltese	1443
Wollondilly	Maori	155
Wollondilly	NZ	336
Wollondilly	(Other)	3085
Wollondilly	Polish	322
Wollondilly	Russian	113
Wollondilly	Samoan	65
Wollondilly	Scottish	4143
Wollondilly	Serbian	214
Wollondilly	South African	180
Wollondilly	Spanish	159
Wollondilly	Sri Lankan	17
Wollondilly	Vietnamese	80
Wollondilly	Welsh	287
Blue Mountains		2824
Blue Mountains	Australian	29692
Blue Mountains	Australian Aboriginal	2050
Blue Mountains	Chinese	1139
Blue Mountains	Croatian	446
Blue Mountains	Dutch	1813
Blue Mountains	English	34586
Blue Mountains	Filipino	609
Blue Mountains	French	700
Blue Mountains	German	3762
Blue Mountains	Greek	709
Blue Mountains	Hungarian	539
Blue Mountains	Indian	561
Blue Mountains	Irish	12492
Blue Mountains	Italian	2263
Blue Mountains	Korean	109
Blue Mountains	Lebanese	324
Blue Mountains	Macedonian	58
Blue Mountains	Maltese	913
Blue Mountains	Maori	251
Blue Mountains	NZ	680
Blue Mountains	(Other)	7067
Blue Mountains	Polish	1020
Blue Mountains	Russian	453
Blue Mountains	Samoan	109
Blue Mountains	Scottish	10372
Blue Mountains	Serbian	158
Blue Mountains	South African	374
Blue Mountains	Spanish	385
Blue Mountains	Sri Lankan	96
Blue Mountains	Vietnamese	209
Blue Mountains	Welsh	849
Blue Mountains - South	Australian	3
Penrith		8971
Penrith	Australian	57127
Penrith	Australian Aboriginal	7622
Penrith	Chinese	3369
Penrith	Croatian	1532
Penrith	Dutch	2468
Penrith	English	51866
Penrith	Filipino	4576
Penrith	French	658
Penrith	German	4968
Penrith	Greek	1787
Penrith	Hungarian	631
Penrith	Indian	6460
Penrith	Irish	14438
Penrith	Italian	6222
Penrith	Korean	544
Penrith	Lebanese	1629
Penrith	Macedonian	265
Penrith	Maltese	6206
Penrith	Maori	1464
Penrith	NZ	1245
Penrith	(Other)	20189
Penrith	Polish	1536
Penrith	Russian	514
Penrith	Samoan	1267
Penrith	Scottish	11748
Penrith	Serbian	650
Penrith	South African	690
Penrith	Spanish	880
Penrith	Sri Lankan	552
Penrith	Vietnamese	464
Penrith	Welsh	799
Richmond - Windsor		3463
Richmond - Windsor	Australian	14649
Richmond - Windsor	Australian Aboriginal	2020
Richmond - Windsor	Chinese	477
Richmond - Windsor	Croatian	195
Richmond - Windsor	Dutch	724
Richmond - Windsor	English	14005
Richmond - Windsor	Filipino	410
Richmond - Windsor	French	147
Richmond - Windsor	German	1257
Richmond - Windsor	Greek	316
Richmond - Windsor	Hungarian	149
Richmond - Windsor	Indian	530
Richmond - Windsor	Irish	3649
Richmond - Windsor	Italian	1184
Richmond - Windsor	Korean	50
Richmond - Windsor	Lebanese	260
Richmond - Windsor	Macedonian	276
Richmond - Windsor	Maltese	2325
Richmond - Windsor	Maori	219
Richmond - Windsor	NZ	317
Richmond - Windsor	(Other)	2745
Richmond - Windsor	Polish	273
Richmond - Windsor	Russian	101
Richmond - Windsor	Samoan	28
Richmond - Windsor	Scottish	3226
Richmond - Windsor	Serbian	83
Richmond - Windsor	South African	133
Richmond - Windsor	Spanish	147
Richmond - Windsor	Sri Lankan	47
Richmond - Windsor	Vietnamese	71
Richmond - Windsor	Welsh	196
St Marys		4590
St Marys	Australian	15887
St Marys	Australian Aboriginal	2529
St Marys	Chinese	1083
St Marys	Croatian	810
St Marys	Dutch	566
St Marys	English	14162
St Marys	Filipino	3186
St Marys	French	221
St Marys	German	1364
St Marys	Greek	854
St Marys	Hungarian	233
St Marys	Indian	2067
St Marys	Irish	3481
St Marys	Italian	1913
St Marys	Korean	187
St Marys	Lebanese	1312
St Marys	Macedonian	154
St Marys	Maltese	1869
St Marys	Maori	940
St Marys	NZ	450
St Marys	(Other)	11400
St Marys	Polish	438
St Marys	Russian	145
St Marys	Samoan	1492
St Marys	Scottish	3111
St Marys	Serbian	198
St Marys	South African	248
St Marys	Spanish	461
St Marys	Sri Lankan	256
St Marys	Vietnamese	228
St Marys	Welsh	194
Auburn		8962
Auburn	Australian	7214
Auburn	Australian Aboriginal	364
Auburn	Chinese	26784
Auburn	Croatian	757
Auburn	Dutch	208
Auburn	English	8190
Auburn	Filipino	2756
Auburn	French	185
Auburn	German	659
Auburn	Greek	662
Auburn	Hungarian	111
Auburn	Indian	4653
Auburn	Irish	1890
Auburn	Italian	1650
Auburn	Korean	8404
Auburn	Lebanese	4478
Auburn	Macedonian	151
Auburn	Maltese	249
Auburn	Maori	269
Auburn	NZ	200
Auburn	(Other)	32649
Auburn	Polish	310
Auburn	Russian	473
Auburn	Samoan	269
Auburn	Scottish	1343
Auburn	Serbian	206
Auburn	South African	128
Auburn	Spanish	425
Auburn	Sri Lankan	569
Auburn	Vietnamese	2834
Auburn	Welsh	111
Carlingford		3472
Carlingford	Australian	11491
Carlingford	Australian Aboriginal	551
Carlingford	Chinese	21564
Carlingford	Croatian	337
Carlingford	Dutch	363
Carlingford	English	11313
Carlingford	Filipino	1590
Carlingford	French	242
Carlingford	German	1070
Carlingford	Greek	804
Carlingford	Hungarian	205
Carlingford	Indian	3269
Carlingford	Irish	3602
Carlingford	Italian	2342
Carlingford	Korean	5700
Carlingford	Lebanese	3279
Carlingford	Macedonian	75
Carlingford	Maltese	307
Carlingford	Maori	264
Carlingford	NZ	351
Carlingford	(Other)	12653
Carlingford	Polish	386
Carlingford	Russian	301
Carlingford	Samoan	124
Carlingford	Scottish	2974
Carlingford	Serbian	193
Carlingford	South African	237
Carlingford	Spanish	357
Carlingford	Sri Lankan	423
Carlingford	Vietnamese	715
Carlingford	Welsh	220
Merrylands - Guildford		17193
Merrylands - Guildford	Australian	21857
Merrylands - Guildford	Australian Aboriginal	1201
Merrylands - Guildford	Chinese	14231
Merrylands - Guildford	Croatian	1640
Merrylands - Guildford	Dutch	370
Merrylands - Guildford	English	17023
Merrylands - Guildford	Filipino	3818
Merrylands - Guildford	French	323
Merrylands - Guildford	German	1382
Merrylands - Guildford	Greek	1960
Merrylands - Guildford	Hungarian	253
Merrylands - Guildford	Indian	5603
Merrylands - Guildford	Irish	4217
Merrylands - Guildford	Italian	4354
Merrylands - Guildford	Korean	897
Merrylands - Guildford	Lebanese	28812
Merrylands - Guildford	Macedonian	268
Merrylands - Guildford	Maltese	2485
Merrylands - Guildford	Maori	922
Merrylands - Guildford	NZ	452
Merrylands - Guildford	(Other)	51089
Merrylands - Guildford	Polish	734
Merrylands - Guildford	Russian	544
Merrylands - Guildford	Samoan	1161
Merrylands - Guildford	Scottish	2876
Merrylands - Guildford	Serbian	549
Merrylands - Guildford	South African	166
Merrylands - Guildford	Spanish	919
Merrylands - Guildford	Sri Lankan	439
Merrylands - Guildford	Vietnamese	7168
Merrylands - Guildford	Welsh	199
Parramatta		9982
Parramatta	Australian	20671
Parramatta	Australian Aboriginal	1213
Parramatta	Chinese	15199
Parramatta	Croatian	863
Parramatta	Dutch	766
Parramatta	English	21307
Parramatta	Filipino	4233
Parramatta	French	446
Parramatta	German	1804
Parramatta	Greek	1613
Parramatta	Hungarian	326
Parramatta	Indian	32126
Parramatta	Irish	6528
Parramatta	Italian	3200
Parramatta	Korean	2655
Parramatta	Lebanese	6060
Parramatta	Macedonian	132
Parramatta	Maltese	1519
Parramatta	Maori	662
Parramatta	NZ	614
Parramatta	(Other)	41389
Parramatta	Polish	837
Parramatta	Russian	531
Parramatta	Samoan	485
Parramatta	Scottish	5085
Parramatta	Serbian	542
Parramatta	South African	358
Parramatta	Spanish	757
Parramatta	Sri Lankan	1570
Parramatta	Vietnamese	1204
Parramatta	Welsh	371
Pennant Hills - Epping		1787
Pennant Hills - Epping	Australian	9676
Pennant Hills - Epping	Australian Aboriginal	154
Pennant Hills - Epping	Chinese	16728
Pennant Hills - Epping	Croatian	182
Pennant Hills - Epping	Dutch	518
Pennant Hills - Epping	English	10652
Pennant Hills - Epping	Filipino	817
Pennant Hills - Epping	French	269
Pennant Hills - Epping	German	957
Pennant Hills - Epping	Greek	346
Pennant Hills - Epping	Hungarian	146
Pennant Hills - Epping	Indian	4289
Pennant Hills - Epping	Irish	3552
Pennant Hills - Epping	Italian	1124
Pennant Hills - Epping	Korean	3646
Pennant Hills - Epping	Lebanese	600
Pennant Hills - Epping	Macedonian	23
Pennant Hills - Epping	Maltese	184
Pennant Hills - Epping	Maori	53
Pennant Hills - Epping	NZ	253
Pennant Hills - Epping	(Other)	7166
Pennant Hills - Epping	Polish	286
Pennant Hills - Epping	Russian	293
Pennant Hills - Epping	Samoan	34
Pennant Hills - Epping	Scottish	3357
Pennant Hills - Epping	Serbian	76
Pennant Hills - Epping	South African	259
Pennant Hills - Epping	Spanish	210
Pennant Hills - Epping	Sri Lankan	478
Pennant Hills - Epping	Vietnamese	524
Pennant Hills - Epping	Welsh	254
Ryde - Hunters Hill		6877
Ryde - Hunters Hill	Australian	24783
Ryde - Hunters Hill	Australian Aboriginal	697
Ryde - Hunters Hill	Chinese	37501
Ryde - Hunters Hill	Croatian	1162
Ryde - Hunters Hill	Dutch	1031
Ryde - Hunters Hill	English	26242
Ryde - Hunters Hill	Filipino	3756
Ryde - Hunters Hill	French	748
Ryde - Hunters Hill	German	2697
Ryde - Hunters Hill	Greek	2821
Ryde - Hunters Hill	Hungarian	516
Ryde - Hunters Hill	Indian	6592
Ryde - Hunters Hill	Irish	9893
Ryde - Hunters Hill	Italian	9084
Ryde - Hunters Hill	Korean	6878
Ryde - Hunters Hill	Lebanese	2752
Ryde - Hunters Hill	Macedonian	345
Ryde - Hunters Hill	Maltese	809
Ryde - Hunters Hill	Maori	299
Ryde - Hunters Hill	NZ	817
Ryde - Hunters Hill	(Other)	25526
Ryde - Hunters Hill	Polish	1060
Ryde - Hunters Hill	Russian	935
Ryde - Hunters Hill	Samoan	107
Ryde - Hunters Hill	Scottish	7458
Ryde - Hunters Hill	Serbian	547
Ryde - Hunters Hill	South African	578
Ryde - Hunters Hill	Spanish	959
Ryde - Hunters Hill	Sri Lankan	718
Ryde - Hunters Hill	Vietnamese	1724
Ryde - Hunters Hill	Welsh	623
Bringelly - Green Valley		9164
Bringelly - Green Valley	Australian	25448
Bringelly - Green Valley	Australian Aboriginal	2629
Bringelly - Green Valley	Chinese	6991
Bringelly - Green Valley	Croatian	2436
Bringelly - Green Valley	Dutch	613
Bringelly - Green Valley	English	19489
Bringelly - Green Valley	Filipino	4305
Bringelly - Green Valley	French	476
Bringelly - Green Valley	German	1883
Bringelly - Green Valley	Greek	2060
Bringelly - Green Valley	Hungarian	329
Bringelly - Green Valley	Indian	7660
Bringelly - Green Valley	Irish	4350
Bringelly - Green Valley	Italian	11398
Bringelly - Green Valley	Korean	173
Bringelly - Green Valley	Lebanese	6932
Bringelly - Green Valley	Macedonian	1496
Bringelly - Green Valley	Maltese	3492
Bringelly - Green Valley	Maori	905
Bringelly - Green Valley	NZ	630
Bringelly - Green Valley	(Other)	46866
Bringelly - Green Valley	Polish	866
Bringelly - Green Valley	Russian	442
Bringelly - Green Valley	Samoan	2607
Bringelly - Green Valley	Scottish	3639
Bringelly - Green Valley	Serbian	3254
Bringelly - Green Valley	South African	350
Bringelly - Green Valley	Spanish	1700
Bringelly - Green Valley	Sri Lankan	208
Bringelly - Green Valley	Vietnamese	7602
Bringelly - Green Valley	Welsh	224
Fairfield		15582
Fairfield	Australian	17159
Fairfield	Australian Aboriginal	1414
Fairfield	Chinese	25709
Fairfield	Croatian	3534
Fairfield	Dutch	268
Fairfield	English	14051
Fairfield	Filipino	3132
Fairfield	French	402
Fairfield	German	1548
Fairfield	Greek	1462
Fairfield	Hungarian	307
Fairfield	Indian	1566
Fairfield	Irish	2658
Fairfield	Italian	10845
Fairfield	Korean	201
Fairfield	Lebanese	3890
Fairfield	Macedonian	1549
Fairfield	Maltese	2630
Fairfield	Maori	658
Fairfield	NZ	436
Fairfield	(Other)	69900
Fairfield	Polish	964
Fairfield	Russian	795
Fairfield	Samoan	2231
Fairfield	Scottish	2020
Fairfield	Serbian	3949
Fairfield	South African	81
Fairfield	Spanish	2023
Fairfield	Sri Lankan	126
Fairfield	Vietnamese	37983
Fairfield	Welsh	123
Liverpool		11171
Liverpool	Australian	22019
Liverpool	Australian Aboriginal	2016
Liverpool	Chinese	7171
Liverpool	Croatian	1475
Liverpool	Dutch	486
Liverpool	English	17915
Liverpool	Filipino	3936
Liverpool	French	413
Liverpool	German	1783
Liverpool	Greek	3597
Liverpool	Hungarian	280
Liverpool	Indian	9705
Liverpool	Irish	4293
Liverpool	Italian	5629
Liverpool	Korean	305
Liverpool	Lebanese	8077
Liverpool	Macedonian	2077
Liverpool	Maltese	1130
Liverpool	Maori	975
Liverpool	NZ	582
Liverpool	(Other)	43669
Liverpool	Polish	1041
Liverpool	Russian	436
Liverpool	Samoan	2031
Liverpool	Scottish	3628
Liverpool	Serbian	3822
Liverpool	South African	349
Liverpool	Spanish	1283
Liverpool	Sri Lankan	310
Liverpool	Vietnamese	5608
Liverpool	Welsh	246
Cronulla - Miranda - Caringbah		4931
Cronulla - Miranda - Caringbah	Australian	39628
Cronulla - Miranda - Caringbah	Australian Aboriginal	1617
Cronulla - Miranda - Caringbah	Chinese	4896
Cronulla - Miranda - Caringbah	Croatian	1156
Cronulla - Miranda - Caringbah	Dutch	1457
Cronulla - Miranda - Caringbah	English	44357
Cronulla - Miranda - Caringbah	Filipino	1129
Cronulla - Miranda - Caringbah	French	976
Cronulla - Miranda - Caringbah	German	3941
Cronulla - Miranda - Caringbah	Greek	5179
Cronulla - Miranda - Caringbah	Hungarian	443
Cronulla - Miranda - Caringbah	Indian	995
Cronulla - Miranda - Caringbah	Irish	14689
Cronulla - Miranda - Caringbah	Italian	6163
Cronulla - Miranda - Caringbah	Korean	208
Cronulla - Miranda - Caringbah	Lebanese	1250
Cronulla - Miranda - Caringbah	Macedonian	1076
Cronulla - Miranda - Caringbah	Maltese	1435
Cronulla - Miranda - Caringbah	Maori	819
Cronulla - Miranda - Caringbah	NZ	1021
Cronulla - Miranda - Caringbah	(Other)	12209
Cronulla - Miranda - Caringbah	Polish	1044
Cronulla - Miranda - Caringbah	Russian	1005
Cronulla - Miranda - Caringbah	Samoan	194
Cronulla - Miranda - Caringbah	Scottish	11075
Cronulla - Miranda - Caringbah	Serbian	540
Cronulla - Miranda - Caringbah	South African	636
Cronulla - Miranda - Caringbah	Spanish	763
Cronulla - Miranda - Caringbah	Sri Lankan	156
Cronulla - Miranda - Caringbah	Vietnamese	387
Cronulla - Miranda - Caringbah	Welsh	863
Sutherland - Menai - Heathcote		3642
Sutherland - Menai - Heathcote	Australian	42094
Sutherland - Menai - Heathcote	Australian Aboriginal	1601
Sutherland - Menai - Heathcote	Chinese	4145
Sutherland - Menai - Heathcote	Croatian	939
Sutherland - Menai - Heathcote	Dutch	1625
Sutherland - Menai - Heathcote	English	42843
Sutherland - Menai - Heathcote	Filipino	1131
Sutherland - Menai - Heathcote	French	765
Sutherland - Menai - Heathcote	German	3644
Sutherland - Menai - Heathcote	Greek	3420
Sutherland - Menai - Heathcote	Hungarian	379
Sutherland - Menai - Heathcote	Indian	1192
Sutherland - Menai - Heathcote	Irish	13857
Sutherland - Menai - Heathcote	Italian	5099
Sutherland - Menai - Heathcote	Korean	243
Sutherland - Menai - Heathcote	Lebanese	1652
Sutherland - Menai - Heathcote	Macedonian	1192
Sutherland - Menai - Heathcote	Maltese	1308
Sutherland - Menai - Heathcote	Maori	547
Sutherland - Menai - Heathcote	NZ	1039
Sutherland - Menai - Heathcote	(Other)	11241
Sutherland - Menai - Heathcote	Polish	942
Sutherland - Menai - Heathcote	Russian	791
Sutherland - Menai - Heathcote	Samoan	121
Sutherland - Menai - Heathcote	Scottish	10858
Sutherland - Menai - Heathcote	Serbian	340
Sutherland - Menai - Heathcote	South African	641
Sutherland - Menai - Heathcote	Spanish	699
Sutherland - Menai - Heathcote	Sri Lankan	148
Sutherland - Menai - Heathcote	Vietnamese	456
Sutherland - Menai - Heathcote	Welsh	866
No usual address (NSW)		3848
No usual address (NSW)	Australian	2884
No usual address (NSW)	Australian Aboriginal	667
No usual address (NSW)	Chinese	265
No usual address (NSW)	Croatian	38
No usual address (NSW)	Dutch	123
No usual address (NSW)	English	2713
No usual address (NSW)	Filipino	83
No usual address (NSW)	French	83
No usual address (NSW)	German	307
No usual address (NSW)	Greek	80
No usual address (NSW)	Hungarian	34
No usual address (NSW)	Indian	81
No usual address (NSW)	Irish	819
No usual address (NSW)	Italian	232
No usual address (NSW)	Korean	22
No usual address (NSW)	Lebanese	72
No usual address (NSW)	Macedonian	24
No usual address (NSW)	Maltese	44
No usual address (NSW)	Maori	58
No usual address (NSW)	NZ	70
No usual address (NSW)	(Other)	933
No usual address (NSW)	Polish	54
No usual address (NSW)	Russian	31
No usual address (NSW)	Samoan	32
No usual address (NSW)	Scottish	747
No usual address (NSW)	Serbian	15
No usual address (NSW)	South African	32
No usual address (NSW)	Spanish	46
No usual address (NSW)	Sri Lankan	8
No usual address (NSW)	Vietnamese	50
No usual address (NSW)	Welsh	57
Ballarat		6169
Ballarat	Australian	45865
Ballarat	Australian Aboriginal	2068
Ballarat	Chinese	1928
Ballarat	Croatian	556
