SA3_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Kogarah - Rockdale	85+		0		4
Kogarah - Rockdale	85+		0	2005	7
Kogarah - Rockdale	85+		1		18
Kogarah - Rockdale	85+		1	2005	235
Kogarah - Rockdale	85+	Speaks English not well or not at all	0		126
Kogarah - Rockdale	85+	Speaks English not well or not at all	0	2005	942
Kogarah - Rockdale	85+	Speaks English not well or not at all	0	2010	26
Kogarah - Rockdale	85+	Speaks English not well or not at all	0	2015	25
Kogarah - Rockdale	85+	Speaks English not well or not at all	0	2018	5
Kogarah - Rockdale	85+	Speaks English not well or not at all	0	2019	5
Kogarah - Rockdale	85+	Speaks English well or very well	0		52
Kogarah - Rockdale	85+	Speaks English well or very well	0	2005	704
Kogarah - Rockdale	85+	Speaks English well or very well	0	2010	4
Canada Bay	0-14		0	2019	7
Canada Bay	0-14		0	2021	4
Canada Bay	0-14		1		19
Canada Bay	0-14		1	2010	54
Canada Bay	0-14		1	2015	139
Canada Bay	0-14		1	2016	38
Canada Bay	0-14		1	2017	37
Canada Bay	0-14		1	2018	50
Canada Bay	0-14		1	2019	48
Canada Bay	0-14		1	2020	29
Canada Bay	0-14		1	2021	15
Canada Bay	0-14	Speaks English not well or not at all	0		3
Canada Bay	0-14	Speaks English not well or not at all	0	2015	8
Canada Bay	0-14	Speaks English not well or not at all	0	2016	9
Canada Bay	0-14	Speaks English not well or not at all	0	2018	10
Canada Bay	0-14	Speaks English not well or not at all	0	2019	28
Canada Bay	0-14	Speaks English not well or not at all	0	2020	15
Canada Bay	0-14	Speaks English not well or not at all	0	2021	15
Canada Bay	0-14	Speaks English well or very well	0		13
Canada Bay	0-14	Speaks English well or very well	0	2010	35
Canada Bay	0-14	Speaks English well or very well	0	2015	170
Canada Bay	0-14	Speaks English well or very well	0	2016	71
Canada Bay	0-14	Speaks English well or very well	0	2017	72
Canada Bay	0-14	Speaks English well or very well	0	2018	67
Canada Bay	0-14	Speaks English well or very well	0	2019	80
Canada Bay	0-14	Speaks English well or very well	0	2020	48
Canada Bay	0-14	Speaks English well or very well	0	2021	19
Canada Bay	15-24				5
Canada Bay	15-24		1		8
Canada Bay	15-24		1	2005	123
Canada Bay	15-24		1	2010	138
Canada Bay	15-24		1	2015	54
Canada Bay	15-24		1	2016	19
Canada Bay	15-24		1	2017	12
Canada Bay	15-24		1	2018	20
Canada Bay	15-24		1	2019	21
Canada Bay	15-24		1	2020	14
Canada Bay	15-24		1	2021	3
Canada Bay	15-24	Speaks English not well or not at all	0	2015	12
Canada Bay	15-24	Speaks English not well or not at all	0	2017	6
Canada Bay	15-24	Speaks English not well or not at all	0	2018	16
Canada Bay	15-24	Speaks English not well or not at all	0	2019	29
Canada Bay	15-24	Speaks English not well or not at all	0	2020	5
Canada Bay	15-24	Speaks English not well or not at all	0	2021	5
Canada Bay	15-24	Speaks English well or very well	0		17
Canada Bay	15-24	Speaks English well or very well	0	2005	117
Canada Bay	15-24	Speaks English well or very well	0	2010	190
Canada Bay	15-24	Speaks English well or very well	0	2015	291
Canada Bay	15-24	Speaks English well or very well	0	2016	125
Canada Bay	15-24	Speaks English well or very well	0	2017	181
Canada Bay	15-24	Speaks English well or very well	0	2018	159
Canada Bay	15-24	Speaks English well or very well	0	2019	186
Canada Bay	15-24	Speaks English well or very well	0	2020	75
Canada Bay	15-24	Speaks English well or very well	0	2021	10
Canada Bay	25-34				7
Canada Bay	25-34		0	2015	4
Canada Bay	25-34		1		27
Canada Bay	25-34		1	2005	410
Canada Bay	25-34		1	2010	159
Canada Bay	25-34		1	2015	343
Canada Bay	25-34		1	2016	107
Canada Bay	25-34		1	2017	88
Canada Bay	25-34		1	2018	88
Canada Bay	25-34		1	2019	87
Canada Bay	25-34		1	2020	23
Canada Bay	25-34		1	2021	18
Canada Bay	25-34	Speaks English not well or not at all	0		10
Canada Bay	25-34	Speaks English not well or not at all	0	2005	9
Canada Bay	25-34	Speaks English not well or not at all	0	2010	46
Canada Bay	25-34	Speaks English not well or not at all	0	2015	81
Canada Bay	25-34	Speaks English not well or not at all	0	2016	35
Canada Bay	25-34	Speaks English not well or not at all	0	2017	48
Canada Bay	25-34	Speaks English not well or not at all	0	2018	47
Canada Bay	25-34	Speaks English not well or not at all	0	2019	60
Canada Bay	25-34	Speaks English not well or not at all	0	2020	13
Canada Bay	25-34	Speaks English not well or not at all	0	2021	7
Canada Bay	25-34	Speaks English well or very well	0		58
Canada Bay	25-34	Speaks English well or very well	0	2005	761
Canada Bay	25-34	Speaks English well or very well	0	2010	1057
Canada Bay	25-34	Speaks English well or very well	0	2015	1406
Canada Bay	25-34	Speaks English well or very well	0	2016	393
Canada Bay	25-34	Speaks English well or very well	0	2017	374
Canada Bay	25-34	Speaks English well or very well	0	2018	376
Canada Bay	25-34	Speaks English well or very well	0	2019	408
Canada Bay	25-34	Speaks English well or very well	0	2020	126
Canada Bay	25-34	Speaks English well or very well	0	2021	39
Canada Bay	35-44		1		27
Canada Bay	35-44		1	2005	968
Canada Bay	35-44		1	2010	446
Canada Bay	35-44		1	2015	335
Canada Bay	35-44		1	2016	31
Canada Bay	35-44		1	2017	40
Canada Bay	35-44		1	2018	39
Canada Bay	35-44		1	2019	18
Canada Bay	35-44		1	2020	7
Canada Bay	35-44		1	2021	9
Canada Bay	35-44	Speaks English not well or not at all	0		3
Canada Bay	35-44	Speaks English not well or not at all	0	2005	39
Canada Bay	35-44	Speaks English not well or not at all	0	2010	99
Canada Bay	35-44	Speaks English not well or not at all	0	2015	96
Canada Bay	35-44	Speaks English not well or not at all	0	2016	20
Canada Bay	35-44	Speaks English not well or not at all	0	2017	35
Canada Bay	35-44	Speaks English not well or not at all	0	2018	28
Canada Bay	35-44	Speaks English not well or not at all	0	2019	25
Canada Bay	35-44	Speaks English not well or not at all	0	2020	8
Canada Bay	35-44	Speaks English not well or not at all	0	2021	3
Canada Bay	35-44	Speaks English well or very well	0		51
Canada Bay	35-44	Speaks English well or very well	0	2005	1767
Canada Bay	35-44	Speaks English well or very well	0	2010	1140
Canada Bay	35-44	Speaks English well or very well	0	2015	798
Canada Bay	35-44	Speaks English well or very well	0	2016	207
Canada Bay	35-44	Speaks English well or very well	0	2017	183
Canada Bay	35-44	Speaks English well or very well	0	2018	187
Canada Bay	35-44	Speaks English well or very well	0	2019	158
Canada Bay	35-44	Speaks English well or very well	0	2020	54
Canada Bay	35-44	Speaks English well or very well	0	2021	30
Canada Bay	45-54		1		16
Canada Bay	45-54		1	2005	1465
Canada Bay	45-54		1	2010	231
Canada Bay	45-54		1	2015	110
Canada Bay	45-54		1	2016	12
Canada Bay	45-54		1	2017	24
Canada Bay	45-54		1	2018	16
Canada Bay	45-54		1	2019	10
Canada Bay	45-54		1	2021	3
Canada Bay	45-54	Speaks English not well or not at all	0		9
Canada Bay	45-54	Speaks English not well or not at all	0	2005	153
Canada Bay	45-54	Speaks English not well or not at all	0	2010	94
Canada Bay	45-54	Speaks English not well or not at all	0	2015	80
Canada Bay	45-54	Speaks English not well or not at all	0	2016	11
Canada Bay	45-54	Speaks English not well or not at all	0	2017	19
Canada Bay	45-54	Speaks English not well or not at all	0	2018	19
Canada Bay	45-54	Speaks English not well or not at all	0	2019	17
Canada Bay	45-54	Speaks English not well or not at all	0	2020	14
Canada Bay	45-54	Speaks English well or very well	0		30
Canada Bay	45-54	Speaks English well or very well	0	2005	1617
Canada Bay	45-54	Speaks English well or very well	0	2010	362
Canada Bay	45-54	Speaks English well or very well	0	2015	162
Canada Bay	45-54	Speaks English well or very well	0	2016	20
Canada Bay	45-54	Speaks English well or very well	0	2017	24
Canada Bay	45-54	Speaks English well or very well	0	2018	19
Canada Bay	45-54	Speaks English well or very well	0	2019	37
Canada Bay	45-54	Speaks English well or very well	0	2020	25
Canada Bay	45-54	Speaks English well or very well	0	2021	4
Canada Bay	55-64				3
Canada Bay	55-64			2005	4
Canada Bay	55-64		1		23
Canada Bay	55-64		1	2005	1517
Canada Bay	55-64		1	2010	63
Canada Bay	55-64		1	2015	37
Canada Bay	55-64		1	2016	5
Canada Bay	55-64		1	2017	5
Canada Bay	55-64		1	2018	4
Canada Bay	55-64		1	2019	3
Canada Bay	55-64	Speaks English not well or not at all	0		14
Canada Bay	55-64	Speaks English not well or not at all	0	2005	424
Canada Bay	55-64	Speaks English not well or not at all	0	2010	94
Canada Bay	55-64	Speaks English not well or not at all	0	2015	101
Canada Bay	55-64	Speaks English not well or not at all	0	2016	27
Canada Bay	55-64	Speaks English not well or not at all	0	2017	18
Canada Bay	55-64	Speaks English not well or not at all	0	2018	32
Canada Bay	55-64	Speaks English not well or not at all	0	2019	56
Canada Bay	55-64	Speaks English not well or not at all	0	2020	35
Canada Bay	55-64	Speaks English not well or not at all	0	2021	3
Canada Bay	55-64	Speaks English well or very well	0		33
Canada Bay	55-64	Speaks English well or very well	0	2005	1846
Canada Bay	55-64	Speaks English well or very well	0	2010	89
Canada Bay	55-64	Speaks English well or very well	0	2015	44
Canada Bay	55-64	Speaks English well or very well	0	2016	11
Canada Bay	55-64	Speaks English well or very well	0	2017	6
Canada Bay	55-64	Speaks English well or very well	0	2018	3
Canada Bay	55-64	Speaks English well or very well	0	2019	18
Canada Bay	55-64	Speaks English well or very well	0	2020	8
Canada Bay	55-64	Speaks English well or very well	0	2021	4
Canada Bay	65-74				12
Canada Bay	65-74		0	2005	9
Canada Bay	65-74		1		17
Canada Bay	65-74		1	2005	1329
Canada Bay	65-74		1	2010	17
Canada Bay	65-74		1	2015	13
Canada Bay	65-74		1	2018	5
Canada Bay	65-74	Speaks English not well or not at all	0		33
Canada Bay	65-74	Speaks English not well or not at all	0	2005	515
Canada Bay	65-74	Speaks English not well or not at all	0	2010	84
Canada Bay	65-74	Speaks English not well or not at all	0	2015	90
Canada Bay	65-74	Speaks English not well or not at all	0	2016	20
Canada Bay	65-74	Speaks English not well or not at all	0	2017	24
Canada Bay	65-74	Speaks English not well or not at all	0	2018	14
Canada Bay	65-74	Speaks English not well or not at all	0	2019	76
Canada Bay	65-74	Speaks English not well or not at all	0	2020	16
Canada Bay	65-74	Speaks English well or very well	0		28
Canada Bay	65-74	Speaks English well or very well	0	2005	1818
Canada Bay	65-74	Speaks English well or very well	0	2010	21
Canada Bay	65-74	Speaks English well or very well	0	2015	21
Canada Bay	65-74	Speaks English well or very well	0	2016	8
Canada Bay	65-74	Speaks English well or very well	0	2017	5
Canada Bay	65-74	Speaks English well or very well	0	2018	8
Canada Bay	65-74	Speaks English well or very well	0	2019	13
Canada Bay	75-84				22
Canada Bay	75-84			2005	3
Canada Bay	75-84		0	2005	8
Canada Bay	75-84		1		12
Canada Bay	75-84		1	2005	640
Canada Bay	75-84		1	2010	5
Canada Bay	75-84		1	2015	6
Canada Bay	75-84		1	2016	5
Canada Bay	75-84		1	2019	7
Canada Bay	75-84	Speaks English not well or not at all	0		24
Canada Bay	75-84	Speaks English not well or not at all	0	2005	636
Canada Bay	75-84	Speaks English not well or not at all	0	2010	33
Canada Bay	75-84	Speaks English not well or not at all	0	2015	21
Canada Bay	75-84	Speaks English not well or not at all	0	2016	9
Canada Bay	75-84	Speaks English not well or not at all	0	2017	5
Canada Bay	75-84	Speaks English not well or not at all	0	2018	3
Canada Bay	75-84	Speaks English not well or not at all	0	2019	12
Canada Bay	75-84	Speaks English not well or not at all	0	2020	4
Canada Bay	75-84	Speaks English well or very well	0		25
Canada Bay	75-84	Speaks English well or very well	0	2005	1219
Canada Bay	75-84	Speaks English well or very well	0	2010	6
Canada Bay	75-84	Speaks English well or very well	0	2015	4
Canada Bay	75-84	Speaks English well or very well	0	2017	5
Canada Bay	75-84	Speaks English well or very well	0	2020	3
Canada Bay	85+				64
Canada Bay	85+			2005	3
Canada Bay	85+		0	2005	3
Canada Bay	85+		1		9
Canada Bay	85+		1	2005	176
Canada Bay	85+		1	2010	3
Canada Bay	85+	Speaks English not well or not at all	0		52
Canada Bay	85+	Speaks English not well or not at all	0	2005	491
Canada Bay	85+	Speaks English not well or not at all	0	2010	11
Canada Bay	85+	Speaks English not well or not at all	0	2015	4
Canada Bay	85+	Speaks English well or very well	0		17
Canada Bay	85+	Speaks English well or very well	0	2005	428
Leichhardt	0-14		1		18
Leichhardt	0-14		1	2010	75
Leichhardt	0-14		1	2015	195
Leichhardt	0-14		1	2016	45
Leichhardt	0-14		1	2017	42
Leichhardt	0-14		1	2018	54
Leichhardt	0-14		1	2019	44
Leichhardt	0-14		1	2020	49
Leichhardt	0-14		1	2021	30
Leichhardt	0-14	Speaks English not well or not at all	0	2020	10
Leichhardt	0-14	Speaks English well or very well	0		3
Leichhardt	0-14	Speaks English well or very well	0	2010	9
Leichhardt	0-14	Speaks English well or very well	0	2015	65
Leichhardt	0-14	Speaks English well or very well	0	2016	19
Leichhardt	0-14	Speaks English well or very well	0	2017	28
Leichhardt	0-14	Speaks English well or very well	0	2018	20
Leichhardt	0-14	Speaks English well or very well	0	2019	25
Leichhardt	0-14	Speaks English well or very well	0	2020	16
Leichhardt	0-14	Speaks English well or very well	0	2021	10
Leichhardt	15-24				4
Leichhardt	15-24		1		4
Leichhardt	15-24		1	2005	132
Leichhardt	15-24		1	2010	160
Leichhardt	15-24		1	2015	59
Leichhardt	15-24		1	2016	5
Leichhardt	15-24		1	2017	14
Leichhardt	15-24		1	2018	12
Leichhardt	15-24		1	2019	11
Leichhardt	15-24		1	2020	8
Leichhardt	15-24	Speaks English not well or not at all	0	2018	4
Leichhardt	15-24	Speaks English well or very well	0		4
Leichhardt	15-24	Speaks English well or very well	0	2005	20
Leichhardt	15-24	Speaks English well or very well	0	2010	47
Leichhardt	15-24	Speaks English well or very well	0	2015	44
Leichhardt	15-24	Speaks English well or very well	0	2016	22
Leichhardt	15-24	Speaks English well or very well	0	2017	17
Leichhardt	15-24	Speaks English well or very well	0	2018	25
Leichhardt	15-24	Speaks English well or very well	0	2019	19
Leichhardt	15-24	Speaks English well or very well	0	2020	12
Leichhardt	25-34		1		18
Leichhardt	25-34		1	2005	396
Leichhardt	25-34		1	2010	115
Leichhardt	25-34		1	2015	321
Leichhardt	25-34		1	2016	68
Leichhardt	25-34		1	2017	72
Leichhardt	25-34		1	2018	113
Leichhardt	25-34		1	2019	81
Leichhardt	25-34		1	2020	21
Leichhardt	25-34		1	2021	10
Leichhardt	25-34	Speaks English not well or not at all	0	2010	6
Leichhardt	25-34	Speaks English not well or not at all	0	2015	7
Leichhardt	25-34	Speaks English not well or not at all	0	2018	3
Leichhardt	25-34	Speaks English not well or not at all	0	2019	5
Leichhardt	25-34	Speaks English well or very well	0		6
Leichhardt	25-34	Speaks English well or very well	0	2005	181
Leichhardt	25-34	Speaks English well or very well	0	2010	128
Leichhardt	25-34	Speaks English well or very well	0	2015	241
Leichhardt	25-34	Speaks English well or very well	0	2016	75
Leichhardt	25-34	Speaks English well or very well	0	2017	97
Leichhardt	25-34	Speaks English well or very well	0	2018	87
Leichhardt	25-34	Speaks English well or very well	0	2019	102
Leichhardt	25-34	Speaks English well or very well	0	2020	25
Leichhardt	25-34	Speaks English well or very well	0	2021	6
Leichhardt	35-44		1		22
Leichhardt	35-44		1	2005	920
Leichhardt	35-44		1	2010	607
Leichhardt	35-44		1	2015	496
Leichhardt	35-44		1	2016	74
Leichhardt	35-44		1	2017	72
Leichhardt	35-44		1	2018	50
Leichhardt	35-44		1	2019	33
Leichhardt	35-44		1	2020	11
Leichhardt	35-44		1	2021	18
Leichhardt	35-44	Speaks English not well or not at all	0	2005	4
Leichhardt	35-44	Speaks English not well or not at all	0	2010	15
Leichhardt	35-44	Speaks English not well or not at all	0	2015	13
Leichhardt	35-44	Speaks English not well or not at all	0	2017	3
Leichhardt	35-44	Speaks English not well or not at all	0	2018	4
Leichhardt	35-44	Speaks English not well or not at all	0	2019	6
Leichhardt	35-44	Speaks English well or very well	0		5
Leichhardt	35-44	Speaks English well or very well	0	2005	472
Leichhardt	35-44	Speaks English well or very well	0	2010	348
Leichhardt	35-44	Speaks English well or very well	0	2015	288
Leichhardt	35-44	Speaks English well or very well	0	2016	50
Leichhardt	35-44	Speaks English well or very well	0	2017	51
Leichhardt	35-44	Speaks English well or very well	0	2018	36
Leichhardt	35-44	Speaks English well or very well	0	2019	44
Leichhardt	35-44	Speaks English well or very well	0	2020	18
Leichhardt	35-44	Speaks English well or very well	0	2021	11
Leichhardt	45-54		1		28
Leichhardt	45-54		1	2005	1810
Leichhardt	45-54		1	2010	383
Leichhardt	45-54		1	2015	176
Leichhardt	45-54		1	2016	25
Leichhardt	45-54		1	2017	19
Leichhardt	45-54		1	2018	19
Leichhardt	45-54		1	2019	15
Leichhardt	45-54		1	2020	14
Leichhardt	45-54		1	2021	4
Leichhardt	45-54	Speaks English not well or not at all	0	2005	25
Leichhardt	45-54	Speaks English not well or not at all	0	2010	4
Leichhardt	45-54	Speaks English not well or not at all	0	2015	8
Leichhardt	45-54	Speaks English not well or not at all	0	2017	3
Leichhardt	45-54	Speaks English not well or not at all	0	2019	5
Leichhardt	45-54	Speaks English well or very well	0		4
Leichhardt	45-54	Speaks English well or very well	0	2005	468
Leichhardt	45-54	Speaks English well or very well	0	2010	120
Leichhardt	45-54	Speaks English well or very well	0	2015	71
Leichhardt	45-54	Speaks English well or very well	0	2016	16
Leichhardt	45-54	Speaks English well or very well	0	2017	15
Leichhardt	45-54	Speaks English well or very well	0	2018	13
Leichhardt	45-54	Speaks English well or very well	0	2019	7
Leichhardt	45-54	Speaks English well or very well	0	2020	8
Leichhardt	45-54	Speaks English well or very well	0	2021	5
Leichhardt	55-64				3
Leichhardt	55-64		1		14
Leichhardt	55-64		1	2005	1515
Leichhardt	55-64		1	2010	87
Leichhardt	55-64		1	2015	48
Leichhardt	55-64		1	2016	5
Leichhardt	55-64		1	2017	4
Leichhardt	55-64		1	2018	6
Leichhardt	55-64		1	2019	6
Leichhardt	55-64		1	2020	5
Leichhardt	55-64		1	2021	3
Leichhardt	55-64	Speaks English not well or not at all	0		3
Leichhardt	55-64	Speaks English not well or not at all	0	2005	62
Leichhardt	55-64	Speaks English not well or not at all	0	2010	5
Leichhardt	55-64	Speaks English not well or not at all	0	2015	3
Leichhardt	55-64	Speaks English not well or not at all	0	2016	4
Leichhardt	55-64	Speaks English not well or not at all	0	2018	5
Leichhardt	55-64	Speaks English well or very well	0		12
Leichhardt	55-64	Speaks English well or very well	0	2005	463
Leichhardt	55-64	Speaks English well or very well	0	2010	20
Leichhardt	55-64	Speaks English well or very well	0	2015	5
Leichhardt	55-64	Speaks English well or very well	0	2017	5
Leichhardt	65-74		0	2005	3
Leichhardt	65-74		1		20
Leichhardt	65-74		1	2005	1206
Leichhardt	65-74		1	2010	22
Leichhardt	65-74		1	2015	11
Leichhardt	65-74		1	2017	6
Leichhardt	65-74		1	2018	3
Leichhardt	65-74		1	2019	3
Leichhardt	65-74		1	2020	4
Leichhardt	65-74	Speaks English not well or not at all	0		11
Leichhardt	65-74	Speaks English not well or not at all	0	2005	88
Leichhardt	65-74	Speaks English not well or not at all	0	2010	3
Leichhardt	65-74	Speaks English not well or not at all	0	2015	13
Leichhardt	65-74	Speaks English not well or not at all	0	2016	4
Leichhardt	65-74	Speaks English not well or not at all	0	2017	5
Leichhardt	65-74	Speaks English not well or not at all	0	2018	3
Leichhardt	65-74	Speaks English not well or not at all	0	2019	9
Leichhardt	65-74	Speaks English not well or not at all	0	2020	3
Leichhardt	65-74	Speaks English well or very well	0		8
Leichhardt	65-74	Speaks English well or very well	0	2005	447
Leichhardt	75-84				3
Leichhardt	75-84		0	2005	4
Leichhardt	75-84		1		15
Leichhardt	75-84		1	2005	509
Leichhardt	75-84		1	2010	4
Leichhardt	75-84		1	2015	4
Leichhardt	75-84	Speaks English not well or not at all	0		21
Leichhardt	75-84	Speaks English not well or not at all	0	2005	174
Leichhardt	75-84	Speaks English not well or not at all	0	2010	5
Leichhardt	75-84	Speaks English not well or not at all	0	2015	4
Leichhardt	75-84	Speaks English not well or not at all	0	2019	6
Leichhardt	75-84	Speaks English well or very well	0		10
Leichhardt	75-84	Speaks English well or very well	0	2005	297
Leichhardt	85+				6
Leichhardt	85+		0	2005	3
Leichhardt	85+		1		15
Leichhardt	85+		1	2005	101
Leichhardt	85+		1	2015	4
Leichhardt	85+	Speaks English not well or not at all	0		13
Leichhardt	85+	Speaks English not well or not at all	0	2005	133
Leichhardt	85+	Speaks English well or very well	0		3
Leichhardt	85+	Speaks English well or very well	0	2005	121
Strathfield - Burwood - Ashfield	0-14		0	2018	4
Strathfield - Burwood - Ashfield	0-14		0	2019	6
Strathfield - Burwood - Ashfield	0-14		0	2020	3
Strathfield - Burwood - Ashfield	0-14		1		34
Strathfield - Burwood - Ashfield	0-14		1	2010	80
Strathfield - Burwood - Ashfield	0-14		1	2015	198
Strathfield - Burwood - Ashfield	0-14		1	2016	60
Strathfield - Burwood - Ashfield	0-14		1	2017	59
Strathfield - Burwood - Ashfield	0-14		1	2018	49
Strathfield - Burwood - Ashfield	0-14		1	2019	76
Strathfield - Burwood - Ashfield	0-14		1	2020	40
Strathfield - Burwood - Ashfield	0-14		1	2021	17
Strathfield - Burwood - Ashfield	0-14	Speaks English not well or not at all	0		20
Strathfield - Burwood - Ashfield	0-14	Speaks English not well or not at all	0	2015	10
Strathfield - Burwood - Ashfield	0-14	Speaks English not well or not at all	0	2016	13
Strathfield - Burwood - Ashfield	0-14	Speaks English not well or not at all	0	2017	21
Strathfield - Burwood - Ashfield	0-14	Speaks English not well or not at all	0	2018	41
Strathfield - Burwood - Ashfield	0-14	Speaks English not well or not at all	0	2019	67
Strathfield - Burwood - Ashfield	0-14	Speaks English not well or not at all	0	2020	42
Strathfield - Burwood - Ashfield	0-14	Speaks English not well or not at all	0	2021	24
Strathfield - Burwood - Ashfield	0-14	Speaks English well or very well	0		41
Strathfield - Burwood - Ashfield	0-14	Speaks English well or very well	0	2010	100
Strathfield - Burwood - Ashfield	0-14	Speaks English well or very well	0	2015	514
Strathfield - Burwood - Ashfield	0-14	Speaks English well or very well	0	2016	219
Strathfield - Burwood - Ashfield	0-14	Speaks English well or very well	0	2017	187
Strathfield - Burwood - Ashfield	0-14	Speaks English well or very well	0	2018	247
Strathfield - Burwood - Ashfield	0-14	Speaks English well or very well	0	2019	255
Strathfield - Burwood - Ashfield	0-14	Speaks English well or very well	0	2020	78
Strathfield - Burwood - Ashfield	0-14	Speaks English well or very well	0	2021	40
Strathfield - Burwood - Ashfield	15-24				21
Strathfield - Burwood - Ashfield	15-24			2018	5
Strathfield - Burwood - Ashfield	15-24			2019	4
Strathfield - Burwood - Ashfield	15-24			2020	4
Strathfield - Burwood - Ashfield	15-24		0		7
Strathfield - Burwood - Ashfield	15-24		0	2017	4
Strathfield - Burwood - Ashfield	15-24		0	2019	3
Strathfield - Burwood - Ashfield	15-24		0	2020	3
Strathfield - Burwood - Ashfield	15-24		1		28
Strathfield - Burwood - Ashfield	15-24		1	2005	244
Strathfield - Burwood - Ashfield	15-24		1	2010	216
Strathfield - Burwood - Ashfield	15-24		1	2015	110
Strathfield - Burwood - Ashfield	15-24		1	2016	39
Strathfield - Burwood - Ashfield	15-24		1	2017	54
Strathfield - Burwood - Ashfield	15-24		1	2018	106
Strathfield - Burwood - Ashfield	15-24		1	2019	104
Strathfield - Burwood - Ashfield	15-24		1	2020	29
Strathfield - Burwood - Ashfield	15-24		1	2021	15
Strathfield - Burwood - Ashfield	15-24	Speaks English not well or not at all	0		24
Strathfield - Burwood - Ashfield	15-24	Speaks English not well or not at all	0	2005	24
Strathfield - Burwood - Ashfield	15-24	Speaks English not well or not at all	0	2010	11
Strathfield - Burwood - Ashfield	15-24	Speaks English not well or not at all	0	2015	34
Strathfield - Burwood - Ashfield	15-24	Speaks English not well or not at all	0	2016	37
Strathfield - Burwood - Ashfield	15-24	Speaks English not well or not at all	0	2017	56
Strathfield - Burwood - Ashfield	15-24	Speaks English not well or not at all	0	2018	93
Strathfield - Burwood - Ashfield	15-24	Speaks English not well or not at all	0	2019	101
Strathfield - Burwood - Ashfield	15-24	Speaks English not well or not at all	0	2020	37
Strathfield - Burwood - Ashfield	15-24	Speaks English not well or not at all	0	2021	5
Strathfield - Burwood - Ashfield	15-24	Speaks English well or very well	0		158
Strathfield - Burwood - Ashfield	15-24	Speaks English well or very well	0	2005	396
Strathfield - Burwood - Ashfield	15-24	Speaks English well or very well	0	2010	615
Strathfield - Burwood - Ashfield	15-24	Speaks English well or very well	0	2015	778
Strathfield - Burwood - Ashfield	15-24	Speaks English well or very well	0	2016	488
Strathfield - Burwood - Ashfield	15-24	Speaks English well or very well	0	2017	1075
Strathfield - Burwood - Ashfield	15-24	Speaks English well or very well	0	2018	2167
Strathfield - Burwood - Ashfield	15-24	Speaks English well or very well	0	2019	1674
Strathfield - Burwood - Ashfield	15-24	Speaks English well or very well	0	2020	476
Strathfield - Burwood - Ashfield	15-24	Speaks English well or very well	0	2021	24
Strathfield - Burwood - Ashfield	25-34				44
Strathfield - Burwood - Ashfield	25-34			2015	3
Strathfield - Burwood - Ashfield	25-34			2018	5
Strathfield - Burwood - Ashfield	25-34			2019	6
Strathfield - Burwood - Ashfield	25-34			2020	3
Strathfield - Burwood - Ashfield	25-34		0		3
Strathfield - Burwood - Ashfield	25-34		0	2005	3
Strathfield - Burwood - Ashfield	25-34		0	2010	3
Strathfield - Burwood - Ashfield	25-34		0	2015	6
Strathfield - Burwood - Ashfield	25-34		0	2016	3
Strathfield - Burwood - Ashfield	25-34		0	2017	3
Strathfield - Burwood - Ashfield	25-34		0	2018	8
Strathfield - Burwood - Ashfield	25-34		0	2019	7
Strathfield - Burwood - Ashfield	25-34		1		64
Strathfield - Burwood - Ashfield	25-34		1	2005	952
Strathfield - Burwood - Ashfield	25-34		1	2010	341
Strathfield - Burwood - Ashfield	25-34		1	2015	582
Strathfield - Burwood - Ashfield	25-34		1	2016	192
Strathfield - Burwood - Ashfield	25-34		1	2017	206
Strathfield - Burwood - Ashfield	25-34		1	2018	226
Strathfield - Burwood - Ashfield	25-34		1	2019	241
Strathfield - Burwood - Ashfield	25-34		1	2020	71
Strathfield - Burwood - Ashfield	25-34		1	2021	19
Strathfield - Burwood - Ashfield	25-34	Speaks English not well or not at all	0		67
Strathfield - Burwood - Ashfield	25-34	Speaks English not well or not at all	0	2005	95
Strathfield - Burwood - Ashfield	25-34	Speaks English not well or not at all	0	2010	189
Strathfield - Burwood - Ashfield	25-34	Speaks English not well or not at all	0	2015	440
Strathfield - Burwood - Ashfield	25-34	Speaks English not well or not at all	0	2016	194
Strathfield - Burwood - Ashfield	25-34	Speaks English not well or not at all	0	2017	291
Strathfield - Burwood - Ashfield	25-34	Speaks English not well or not at all	0	2018	329
Strathfield - Burwood - Ashfield	25-34	Speaks English not well or not at all	0	2019	283
Strathfield - Burwood - Ashfield	25-34	Speaks English not well or not at all	0	2020	61
Strathfield - Burwood - Ashfield	25-34	Speaks English not well or not at all	0	2021	6
Strathfield - Burwood - Ashfield	25-34	Speaks English well or very well	0		250
Strathfield - Burwood - Ashfield	25-34	Speaks English well or very well	0	2005	1394
Strathfield - Burwood - Ashfield	25-34	Speaks English well or very well	0	2010	2050
Strathfield - Burwood - Ashfield	25-34	Speaks English well or very well	0	2015	3615
Strathfield - Burwood - Ashfield	25-34	Speaks English well or very well	0	2016	1376
Strathfield - Burwood - Ashfield	25-34	Speaks English well or very well	0	2017	1659
Strathfield - Burwood - Ashfield	25-34	Speaks English well or very well	0	2018	2015
Strathfield - Burwood - Ashfield	25-34	Speaks English well or very well	0	2019	1975
Strathfield - Burwood - Ashfield	25-34	Speaks English well or very well	0	2020	485
Strathfield - Burwood - Ashfield	25-34	Speaks English well or very well	0	2021	73
