SED_NAME16	Ancestry	responses
Wagga Wagga	Australian Aboriginal	5171
Wagga Wagga	Chinese	938
Wagga Wagga	Croatian	152
Wagga Wagga	Dutch	965
Wagga Wagga	English	32532
Wagga Wagga	Filipino	717
Wagga Wagga	French	311
Wagga Wagga	German	4214
Wagga Wagga	Greek	371
Wagga Wagga	Hungarian	89
Wagga Wagga	Indian	1187
Wagga Wagga	Irish	10595
Wagga Wagga	Italian	1465
Wagga Wagga	Korean	85
Wagga Wagga	Lebanese	103
Wagga Wagga	Macedonian	36
Wagga Wagga	Maltese	206
Wagga Wagga	Maori	280
Wagga Wagga	NZ	402
Wagga Wagga	(Other)	6218
Wagga Wagga	Polish	299
Wagga Wagga	Russian	81
Wagga Wagga	Samoan	121
Wagga Wagga	Scottish	8701
Wagga Wagga	Serbian	53
Wagga Wagga	South African	261
Wagga Wagga	Spanish	162
Wagga Wagga	Sri Lankan	93
Wagga Wagga	Vietnamese	132
Wagga Wagga	Welsh	310
Wakehurst		3012
Wakehurst	Australian	24910
Wakehurst	Australian Aboriginal	646
Wakehurst	Chinese	4149
Wakehurst	Croatian	807
Wakehurst	Dutch	1582
Wakehurst	English	30296
Wakehurst	Filipino	1515
Wakehurst	French	1279
Wakehurst	German	3091
Wakehurst	Greek	930
Wakehurst	Hungarian	403
Wakehurst	Indian	1071
Wakehurst	Irish	9170
Wakehurst	Italian	6101
Wakehurst	Korean	497
Wakehurst	Lebanese	362
Wakehurst	Macedonian	112
Wakehurst	Maltese	371
Wakehurst	Maori	497
Wakehurst	NZ	1087
Wakehurst	(Other)	12857
Wakehurst	Polish	734
Wakehurst	Russian	429
Wakehurst	Samoan	173
Wakehurst	Scottish	7685
Wakehurst	Serbian	904
Wakehurst	South African	893
Wakehurst	Spanish	678
Wakehurst	Sri Lankan	98
Wakehurst	Vietnamese	304
Wakehurst	Welsh	785
Wallsend		4818
Wallsend	Australian	33745
Wallsend	Australian Aboriginal	4500
Wallsend	Chinese	2246
Wallsend	Croatian	398
Wallsend	Dutch	1009
Wallsend	English	33953
Wallsend	Filipino	982
Wallsend	French	367
Wallsend	German	3380
Wallsend	Greek	623
Wallsend	Hungarian	178
Wallsend	Indian	1540
Wallsend	Irish	9057
Wallsend	Italian	2062
Wallsend	Korean	362
Wallsend	Lebanese	146
Wallsend	Macedonian	984
Wallsend	Maltese	233
Wallsend	Maori	302
Wallsend	NZ	475
Wallsend	(Other)	8478
Wallsend	Polish	1096
Wallsend	Russian	236
Wallsend	Samoan	180
Wallsend	Scottish	9289
Wallsend	Serbian	290
Wallsend	South African	249
Wallsend	Spanish	329
Wallsend	Sri Lankan	122
Wallsend	Vietnamese	436
Wallsend	Welsh	840
Willoughby		3248
Willoughby	Australian	18948
Willoughby	Australian Aboriginal	255
Willoughby	Chinese	19552
Willoughby	Croatian	822
Willoughby	Dutch	931
Willoughby	English	23254
Willoughby	Filipino	1371
Willoughby	French	908
Willoughby	German	2359
Willoughby	Greek	1219
Willoughby	Hungarian	470
Willoughby	Indian	2819
Willoughby	Irish	8605
Willoughby	Italian	3067
Willoughby	Korean	2091
Willoughby	Lebanese	618
Willoughby	Macedonian	182
Willoughby	Maltese	265
Willoughby	Maori	184
Willoughby	NZ	803
Willoughby	(Other)	13695
Willoughby	Polish	837
Willoughby	Russian	630
Willoughby	Samoan	37
Willoughby	Scottish	6942
Willoughby	Serbian	264
Willoughby	South African	701
Willoughby	Spanish	508
Willoughby	Sri Lankan	260
Willoughby	Vietnamese	634
Willoughby	Welsh	560
Wollondilly		4051
Wollondilly	Australian	34182
Wollondilly	Australian Aboriginal	3004
Wollondilly	Chinese	741
Wollondilly	Croatian	764
Wollondilly	Dutch	1251
Wollondilly	English	34354
Wollondilly	Filipino	420
Wollondilly	French	482
Wollondilly	German	3152
Wollondilly	Greek	774
Wollondilly	Hungarian	389
Wollondilly	Indian	550
Wollondilly	Irish	9637
Wollondilly	Italian	3778
Wollondilly	Korean	73
Wollondilly	Lebanese	676
Wollondilly	Macedonian	232
Wollondilly	Maltese	2230
Wollondilly	Maori	232
Wollondilly	NZ	621
Wollondilly	(Other)	6215
Wollondilly	Polish	665
Wollondilly	Russian	236
Wollondilly	Samoan	100
Wollondilly	Scottish	8719
Wollondilly	Serbian	325
Wollondilly	South African	307
Wollondilly	Spanish	307
Wollondilly	Sri Lankan	55
Wollondilly	Vietnamese	125
Wollondilly	Welsh	576
Wollongong		5080
Wollongong	Australian	25539
Wollongong	Australian Aboriginal	2680
Wollongong	Chinese	2101
Wollongong	Croatian	1081
Wollongong	Dutch	1261
Wollongong	English	26087
Wollongong	Filipino	1054
Wollongong	French	448
Wollongong	German	3027
Wollongong	Greek	1681
Wollongong	Hungarian	379
Wollongong	Indian	1320
Wollongong	Irish	7632
Wollongong	Italian	5537
Wollongong	Korean	233
Wollongong	Lebanese	1246
Wollongong	Macedonian	4808
Wollongong	Maltese	1100
Wollongong	Maori	455
Wollongong	NZ	490
Wollongong	(Other)	12070
Wollongong	Polish	735
Wollongong	Russian	227
Wollongong	Samoan	134
Wollongong	Scottish	7000
Wollongong	Serbian	1350
Wollongong	South African	236
Wollongong	Spanish	901
Wollongong	Sri Lankan	93
Wollongong	Vietnamese	693
Wollongong	Welsh	655
Wyong		5202
Wyong	Australian	34275
Wyong	Australian Aboriginal	5352
Wyong	Chinese	1073
Wyong	Croatian	296
Wyong	Dutch	1086
Wyong	English	33979
Wyong	Filipino	1075
Wyong	French	409
Wyong	German	2519
Wyong	Greek	576
Wyong	Hungarian	211
Wyong	Indian	1054
Wyong	Irish	8487
Wyong	Italian	2239
Wyong	Korean	220
Wyong	Lebanese	249
Wyong	Macedonian	50
Wyong	Maltese	1044
Wyong	Maori	751
Wyong	NZ	718
Wyong	(Other)	5713
Wyong	Polish	433
Wyong	Russian	243
Wyong	Samoan	161
Wyong	Scottish	7810
Wyong	Serbian	157
Wyong	South African	296
Wyong	Spanish	386
Wyong	Sri Lankan	75
Wyong	Vietnamese	170
Wyong	Welsh	562
No usual address (NSW)		3848
No usual address (NSW)	Australian	2884
No usual address (NSW)	Australian Aboriginal	667
No usual address (NSW)	Chinese	265
No usual address (NSW)	Croatian	38
No usual address (NSW)	Dutch	123
No usual address (NSW)	English	2713
No usual address (NSW)	Filipino	83
No usual address (NSW)	French	83
No usual address (NSW)	German	307
No usual address (NSW)	Greek	80
No usual address (NSW)	Hungarian	34
No usual address (NSW)	Indian	81
No usual address (NSW)	Irish	819
No usual address (NSW)	Italian	232
No usual address (NSW)	Korean	22
No usual address (NSW)	Lebanese	72
No usual address (NSW)	Macedonian	24
No usual address (NSW)	Maltese	44
No usual address (NSW)	Maori	58
No usual address (NSW)	NZ	70
No usual address (NSW)	(Other)	933
No usual address (NSW)	Polish	54
No usual address (NSW)	Russian	31
No usual address (NSW)	Samoan	32
No usual address (NSW)	Scottish	747
No usual address (NSW)	Serbian	15
No usual address (NSW)	South African	32
No usual address (NSW)	Spanish	46
No usual address (NSW)	Sri Lankan	8
No usual address (NSW)	Vietnamese	50
No usual address (NSW)	Welsh	57
Albert Park (Southern Metropolitan)		5354
Albert Park (Southern Metropolitan)	Australian	16089
Albert Park (Southern Metropolitan)	Australian Aboriginal	420
Albert Park (Southern Metropolitan)	Chinese	7425
Albert Park (Southern Metropolitan)	Croatian	571
Albert Park (Southern Metropolitan)	Dutch	1153
Albert Park (Southern Metropolitan)	English	23483
Albert Park (Southern Metropolitan)	Filipino	928
Albert Park (Southern Metropolitan)	French	1021
Albert Park (Southern Metropolitan)	German	2996
Albert Park (Southern Metropolitan)	Greek	3358
Albert Park (Southern Metropolitan)	Hungarian	341
Albert Park (Southern Metropolitan)	Indian	3487
Albert Park (Southern Metropolitan)	Irish	9784
Albert Park (Southern Metropolitan)	Italian	4377
Albert Park (Southern Metropolitan)	Korean	739
Albert Park (Southern Metropolitan)	Lebanese	298
Albert Park (Southern Metropolitan)	Macedonian	341
Albert Park (Southern Metropolitan)	Maltese	555
Albert Park (Southern Metropolitan)	Maori	330
Albert Park (Southern Metropolitan)	NZ	649
Albert Park (Southern Metropolitan)	(Other)	13653
Albert Park (Southern Metropolitan)	Polish	1027
Albert Park (Southern Metropolitan)	Russian	689
Albert Park (Southern Metropolitan)	Samoan	90
Albert Park (Southern Metropolitan)	Scottish	7344
Albert Park (Southern Metropolitan)	Serbian	402
Albert Park (Southern Metropolitan)	South African	407
Albert Park (Southern Metropolitan)	Spanish	772
Albert Park (Southern Metropolitan)	Sri Lankan	344
Albert Park (Southern Metropolitan)	Vietnamese	881
Albert Park (Southern Metropolitan)	Welsh	554
Altona (Western Metropolitan)		5818
Altona (Western Metropolitan)	Australian	19168
Altona (Western Metropolitan)	Australian Aboriginal	704
Altona (Western Metropolitan)	Chinese	11410
Altona (Western Metropolitan)	Croatian	1229
Altona (Western Metropolitan)	Dutch	1084
Altona (Western Metropolitan)	English	21400
Altona (Western Metropolitan)	Filipino	3132
Altona (Western Metropolitan)	French	471
Altona (Western Metropolitan)	German	2453
Altona (Western Metropolitan)	Greek	2564
Altona (Western Metropolitan)	Hungarian	333
Altona (Western Metropolitan)	Indian	13415
Altona (Western Metropolitan)	Irish	6339
Altona (Western Metropolitan)	Italian	5252
Altona (Western Metropolitan)	Korean	707
Altona (Western Metropolitan)	Lebanese	1082
Altona (Western Metropolitan)	Macedonian	1582
Altona (Western Metropolitan)	Maltese	3849
Altona (Western Metropolitan)	Maori	1364
Altona (Western Metropolitan)	NZ	953
Altona (Western Metropolitan)	(Other)	21852
Altona (Western Metropolitan)	Polish	1004
Altona (Western Metropolitan)	Russian	456
Altona (Western Metropolitan)	Samoan	953
Altona (Western Metropolitan)	Scottish	5565
Altona (Western Metropolitan)	Serbian	958
Altona (Western Metropolitan)	South African	767
Altona (Western Metropolitan)	Spanish	646
Altona (Western Metropolitan)	Sri Lankan	588
Altona (Western Metropolitan)	Vietnamese	1884
Altona (Western Metropolitan)	Welsh	423
Bass (Eastern Victoria)		6915
Bass (Eastern Victoria)	Australian	35430
Bass (Eastern Victoria)	Australian Aboriginal	1106
Bass (Eastern Victoria)	Chinese	2205
Bass (Eastern Victoria)	Croatian	544
Bass (Eastern Victoria)	Dutch	2957
Bass (Eastern Victoria)	English	37512
Bass (Eastern Victoria)	Filipino	2166
Bass (Eastern Victoria)	French	593
Bass (Eastern Victoria)	German	3482
Bass (Eastern Victoria)	Greek	1010
Bass (Eastern Victoria)	Hungarian	442
Bass (Eastern Victoria)	Indian	8227
Bass (Eastern Victoria)	Irish	9491
Bass (Eastern Victoria)	Italian	4433
Bass (Eastern Victoria)	Korean	147
Bass (Eastern Victoria)	Lebanese	246
Bass (Eastern Victoria)	Macedonian	159
Bass (Eastern Victoria)	Maltese	704
Bass (Eastern Victoria)	Maori	687
Bass (Eastern Victoria)	NZ	866
Bass (Eastern Victoria)	(Other)	20728
Bass (Eastern Victoria)	Polish	624
Bass (Eastern Victoria)	Russian	264
Bass (Eastern Victoria)	Samoan	583
Bass (Eastern Victoria)	Scottish	9435
Bass (Eastern Victoria)	Serbian	329
Bass (Eastern Victoria)	South African	514
Bass (Eastern Victoria)	Spanish	386
Bass (Eastern Victoria)	Sri Lankan	2205
Bass (Eastern Victoria)	Vietnamese	381
Bass (Eastern Victoria)	Welsh	580
Bayswater (Eastern Metropolitan)		3141
Bayswater (Eastern Metropolitan)	Australian	20781
Bayswater (Eastern Metropolitan)	Australian Aboriginal	547
Bayswater (Eastern Metropolitan)	Chinese	5647
Bayswater (Eastern Metropolitan)	Croatian	285
Bayswater (Eastern Metropolitan)	Dutch	1861
Bayswater (Eastern Metropolitan)	English	22542
Bayswater (Eastern Metropolitan)	Filipino	924
Bayswater (Eastern Metropolitan)	French	321
Bayswater (Eastern Metropolitan)	German	2978
Bayswater (Eastern Metropolitan)	Greek	845
Bayswater (Eastern Metropolitan)	Hungarian	431
Bayswater (Eastern Metropolitan)	Indian	2363
Bayswater (Eastern Metropolitan)	Irish	6174
Bayswater (Eastern Metropolitan)	Italian	2327
Bayswater (Eastern Metropolitan)	Korean	359
Bayswater (Eastern Metropolitan)	Lebanese	142
Bayswater (Eastern Metropolitan)	Macedonian	112
Bayswater (Eastern Metropolitan)	Maltese	327
Bayswater (Eastern Metropolitan)	Maori	195
Bayswater (Eastern Metropolitan)	NZ	450
Bayswater (Eastern Metropolitan)	(Other)	7241
Bayswater (Eastern Metropolitan)	Polish	562
Bayswater (Eastern Metropolitan)	Russian	211
Bayswater (Eastern Metropolitan)	Samoan	112
Bayswater (Eastern Metropolitan)	Scottish	6164
Bayswater (Eastern Metropolitan)	Serbian	169
Bayswater (Eastern Metropolitan)	South African	318
Bayswater (Eastern Metropolitan)	Spanish	248
Bayswater (Eastern Metropolitan)	Sri Lankan	678
Bayswater (Eastern Metropolitan)	Vietnamese	606
Bayswater (Eastern Metropolitan)	Welsh	424
Bellarine (Western Victoria)		3750
Bellarine (Western Victoria)	Australian	27403
Bellarine (Western Victoria)	Australian Aboriginal	636
Bellarine (Western Victoria)	Chinese	605
Bellarine (Western Victoria)	Croatian	446
Bellarine (Western Victoria)	Dutch	1921
Bellarine (Western Victoria)	English	31275
Bellarine (Western Victoria)	Filipino	340
Bellarine (Western Victoria)	French	391
Bellarine (Western Victoria)	German	3178
Bellarine (Western Victoria)	Greek	772
Bellarine (Western Victoria)	Hungarian	203
Bellarine (Western Victoria)	Indian	386
Bellarine (Western Victoria)	Irish	10491
Bellarine (Western Victoria)	Italian	2909
Bellarine (Western Victoria)	Korean	13
Bellarine (Western Victoria)	Lebanese	86
Bellarine (Western Victoria)	Macedonian	111
Bellarine (Western Victoria)	Maltese	943
Bellarine (Western Victoria)	Maori	207
Bellarine (Western Victoria)	NZ	444
Bellarine (Western Victoria)	(Other)	3771
Bellarine (Western Victoria)	Polish	641
Bellarine (Western Victoria)	Russian	150
Bellarine (Western Victoria)	Samoan	39
Bellarine (Western Victoria)	Scottish	9464
Bellarine (Western Victoria)	Serbian	107
Bellarine (Western Victoria)	South African	256
Bellarine (Western Victoria)	Spanish	186
Bellarine (Western Victoria)	Sri Lankan	77
Bellarine (Western Victoria)	Vietnamese	96
Bellarine (Western Victoria)	Welsh	601
Benambra (Northern Victoria)		4466
Benambra (Northern Victoria)	Australian	29564
Benambra (Northern Victoria)	Australian Aboriginal	1793
Benambra (Northern Victoria)	Chinese	493
Benambra (Northern Victoria)	Croatian	395
Benambra (Northern Victoria)	Dutch	1454
Benambra (Northern Victoria)	English	28961
Benambra (Northern Victoria)	Filipino	519
Benambra (Northern Victoria)	French	330
Benambra (Northern Victoria)	German	4702
Benambra (Northern Victoria)	Greek	207
Benambra (Northern Victoria)	Hungarian	228
Benambra (Northern Victoria)	Indian	567
Benambra (Northern Victoria)	Irish	8837
Benambra (Northern Victoria)	Italian	2044
Benambra (Northern Victoria)	Korean	39
Benambra (Northern Victoria)	Lebanese	82
Benambra (Northern Victoria)	Macedonian	57
Benambra (Northern Victoria)	Maltese	250
Benambra (Northern Victoria)	Maori	189
Benambra (Northern Victoria)	NZ	377
Benambra (Northern Victoria)	(Other)	4069
Benambra (Northern Victoria)	Polish	464
Benambra (Northern Victoria)	Russian	100
Benambra (Northern Victoria)	Samoan	38
Benambra (Northern Victoria)	Scottish	7830
Benambra (Northern Victoria)	Serbian	181
Benambra (Northern Victoria)	South African	128
Benambra (Northern Victoria)	Spanish	132
Benambra (Northern Victoria)	Sri Lankan	70
Benambra (Northern Victoria)	Vietnamese	208
Benambra (Northern Victoria)	Welsh	395
Bendigo East (Northern Victoria)		4189
Bendigo East (Northern Victoria)	Australian	29750
Bendigo East (Northern Victoria)	Australian Aboriginal	1529
Bendigo East (Northern Victoria)	Chinese	1022
Bendigo East (Northern Victoria)	Croatian	156
Bendigo East (Northern Victoria)	Dutch	1094
Bendigo East (Northern Victoria)	English	30645
Bendigo East (Northern Victoria)	Filipino	517
Bendigo East (Northern Victoria)	French	283
Bendigo East (Northern Victoria)	German	3177
Bendigo East (Northern Victoria)	Greek	286
Bendigo East (Northern Victoria)	Hungarian	119
Bendigo East (Northern Victoria)	Indian	844
Bendigo East (Northern Victoria)	Irish	10275
Bendigo East (Northern Victoria)	Italian	2393
Bendigo East (Northern Victoria)	Korean	68
Bendigo East (Northern Victoria)	Lebanese	60
Bendigo East (Northern Victoria)	Macedonian	37
Bendigo East (Northern Victoria)	Maltese	263
Bendigo East (Northern Victoria)	Maori	150
Bendigo East (Northern Victoria)	NZ	308
Bendigo East (Northern Victoria)	(Other)	4381
Bendigo East (Northern Victoria)	Polish	263
Bendigo East (Northern Victoria)	Russian	98
Bendigo East (Northern Victoria)	Samoan	21
Bendigo East (Northern Victoria)	Scottish	8650
Bendigo East (Northern Victoria)	Serbian	54
Bendigo East (Northern Victoria)	South African	183
Bendigo East (Northern Victoria)	Spanish	174
Bendigo East (Northern Victoria)	Sri Lankan	142
Bendigo East (Northern Victoria)	Vietnamese	94
Bendigo East (Northern Victoria)	Welsh	387
Bendigo West (Northern Victoria)		4871
Bendigo West (Northern Victoria)	Australian	24987
Bendigo West (Northern Victoria)	Australian Aboriginal	1252
Bendigo West (Northern Victoria)	Chinese	741
Bendigo West (Northern Victoria)	Croatian	136
Bendigo West (Northern Victoria)	Dutch	1052
Bendigo West (Northern Victoria)	English	27480
Bendigo West (Northern Victoria)	Filipino	433
Bendigo West (Northern Victoria)	French	291
Bendigo West (Northern Victoria)	German	2877
Bendigo West (Northern Victoria)	Greek	299
Bendigo West (Northern Victoria)	Hungarian	160
Bendigo West (Northern Victoria)	Indian	645
Bendigo West (Northern Victoria)	Irish	8789
Bendigo West (Northern Victoria)	Italian	1822
Bendigo West (Northern Victoria)	Korean	19
Bendigo West (Northern Victoria)	Lebanese	41
Bendigo West (Northern Victoria)	Macedonian	29
Bendigo West (Northern Victoria)	Maltese	243
Bendigo West (Northern Victoria)	Maori	147
Bendigo West (Northern Victoria)	NZ	306
Bendigo West (Northern Victoria)	(Other)	3948
Bendigo West (Northern Victoria)	Polish	300
Bendigo West (Northern Victoria)	Russian	101
Bendigo West (Northern Victoria)	Samoan	40
Bendigo West (Northern Victoria)	Scottish	7833
Bendigo West (Northern Victoria)	Serbian	83
Bendigo West (Northern Victoria)	South African	115
Bendigo West (Northern Victoria)	Spanish	120
Bendigo West (Northern Victoria)	Sri Lankan	85
Bendigo West (Northern Victoria)	Vietnamese	116
Bendigo West (Northern Victoria)	Welsh	467
Bentleigh (Southern Metropolitan)		2504
Bentleigh (Southern Metropolitan)	Australian	15897
Bentleigh (Southern Metropolitan)	Australian Aboriginal	212
Bentleigh (Southern Metropolitan)	Chinese	7070
Bentleigh (Southern Metropolitan)	Croatian	489
Bentleigh (Southern Metropolitan)	Dutch	873
Bentleigh (Southern Metropolitan)	English	17052
Bentleigh (Southern Metropolitan)	Filipino	521
Bentleigh (Southern Metropolitan)	French	541
Bentleigh (Southern Metropolitan)	German	2103
Bentleigh (Southern Metropolitan)	Greek	4522
Bentleigh (Southern Metropolitan)	Hungarian	426
Bentleigh (Southern Metropolitan)	Indian	2955
Bentleigh (Southern Metropolitan)	Irish	6224
Bentleigh (Southern Metropolitan)	Italian	3899
Bentleigh (Southern Metropolitan)	Korean	502
Bentleigh (Southern Metropolitan)	Lebanese	367
Bentleigh (Southern Metropolitan)	Macedonian	150
Bentleigh (Southern Metropolitan)	Maltese	349
Bentleigh (Southern Metropolitan)	Maori	174
Bentleigh (Southern Metropolitan)	NZ	526
Bentleigh (Southern Metropolitan)	(Other)	11059
Bentleigh (Southern Metropolitan)	Polish	1646
Bentleigh (Southern Metropolitan)	Russian	1790
Bentleigh (Southern Metropolitan)	Samoan	39
Bentleigh (Southern Metropolitan)	Scottish	4869
Bentleigh (Southern Metropolitan)	Serbian	427
Bentleigh (Southern Metropolitan)	South African	950
Bentleigh (Southern Metropolitan)	Spanish	340
Bentleigh (Southern Metropolitan)	Sri Lankan	573
Bentleigh (Southern Metropolitan)	Vietnamese	783
Bentleigh (Southern Metropolitan)	Welsh	323
Box Hill (Eastern Metropolitan)		3179
Box Hill (Eastern Metropolitan)	Australian	15408
Box Hill (Eastern Metropolitan)	Australian Aboriginal	197
Box Hill (Eastern Metropolitan)	Chinese	20976
Box Hill (Eastern Metropolitan)	Croatian	316
Box Hill (Eastern Metropolitan)	Dutch	876
Box Hill (Eastern Metropolitan)	English	18434
Box Hill (Eastern Metropolitan)	Filipino	708
Box Hill (Eastern Metropolitan)	French	387
Box Hill (Eastern Metropolitan)	German	2034
Box Hill (Eastern Metropolitan)	Greek	1992
Box Hill (Eastern Metropolitan)	Hungarian	254
Box Hill (Eastern Metropolitan)	Indian	2872
Box Hill (Eastern Metropolitan)	Irish	6654
Box Hill (Eastern Metropolitan)	Italian	3227
Box Hill (Eastern Metropolitan)	Korean	689
Box Hill (Eastern Metropolitan)	Lebanese	196
Box Hill (Eastern Metropolitan)	Macedonian	182
Box Hill (Eastern Metropolitan)	Maltese	367
Box Hill (Eastern Metropolitan)	Maori	105
Box Hill (Eastern Metropolitan)	NZ	383
Box Hill (Eastern Metropolitan)	(Other)	8045
Box Hill (Eastern Metropolitan)	Polish	469
Box Hill (Eastern Metropolitan)	Russian	171
Box Hill (Eastern Metropolitan)	Samoan	34
Box Hill (Eastern Metropolitan)	Scottish	5858
Box Hill (Eastern Metropolitan)	Serbian	143
Box Hill (Eastern Metropolitan)	South African	258
Box Hill (Eastern Metropolitan)	Spanish	267
Box Hill (Eastern Metropolitan)	Sri Lankan	572
Box Hill (Eastern Metropolitan)	Vietnamese	1081
Box Hill (Eastern Metropolitan)	Welsh	410
Brighton (Southern Metropolitan)		2870
Brighton (Southern Metropolitan)	Australian	17116
Brighton (Southern Metropolitan)	Australian Aboriginal	178
Brighton (Southern Metropolitan)	Chinese	3171
Brighton (Southern Metropolitan)	Croatian	470
Brighton (Southern Metropolitan)	Dutch	1029
Brighton (Southern Metropolitan)	English	22504
Brighton (Southern Metropolitan)	Filipino	267
Brighton (Southern Metropolitan)	French	699
Brighton (Southern Metropolitan)	German	2640
Brighton (Southern Metropolitan)	Greek	2475
Brighton (Southern Metropolitan)	Hungarian	404
Brighton (Southern Metropolitan)	Indian	858
Brighton (Southern Metropolitan)	Irish	8496
Brighton (Southern Metropolitan)	Italian	3900
Brighton (Southern Metropolitan)	Korean	154
Brighton (Southern Metropolitan)	Lebanese	254
Brighton (Southern Metropolitan)	Macedonian	182
Brighton (Southern Metropolitan)	Maltese	306
Brighton (Southern Metropolitan)	Maori	158
Brighton (Southern Metropolitan)	NZ	499
Brighton (Southern Metropolitan)	(Other)	7982
Brighton (Southern Metropolitan)	Polish	1535
Brighton (Southern Metropolitan)	Russian	941
Brighton (Southern Metropolitan)	Samoan	40
Brighton (Southern Metropolitan)	Scottish	6940
Brighton (Southern Metropolitan)	Serbian	289
Brighton (Southern Metropolitan)	South African	631
Brighton (Southern Metropolitan)	Spanish	381
Brighton (Southern Metropolitan)	Sri Lankan	288
Brighton (Southern Metropolitan)	Vietnamese	296
Brighton (Southern Metropolitan)	Welsh	519
Broadmeadows (Northern Metropolitan)		7041
Broadmeadows (Northern Metropolitan)	Australian	10208
Broadmeadows (Northern Metropolitan)	Australian Aboriginal	512
Broadmeadows (Northern Metropolitan)	Chinese	1122
Broadmeadows (Northern Metropolitan)	Croatian	439
Broadmeadows (Northern Metropolitan)	Dutch	226
Broadmeadows (Northern Metropolitan)	English	8173
Broadmeadows (Northern Metropolitan)	Filipino	1224
Broadmeadows (Northern Metropolitan)	French	114
Broadmeadows (Northern Metropolitan)	German	692
Broadmeadows (Northern Metropolitan)	Greek	1742
Broadmeadows (Northern Metropolitan)	Hungarian	77
Broadmeadows (Northern Metropolitan)	Indian	2693
Broadmeadows (Northern Metropolitan)	Irish	1960
Broadmeadows (Northern Metropolitan)	Italian	5190
Broadmeadows (Northern Metropolitan)	Korean	56
Broadmeadows (Northern Metropolitan)	Lebanese	6737
Broadmeadows (Northern Metropolitan)	Macedonian	240
Broadmeadows (Northern Metropolitan)	Maltese	1057
Broadmeadows (Northern Metropolitan)	Maori	169
Broadmeadows (Northern Metropolitan)	NZ	176
Broadmeadows (Northern Metropolitan)	(Other)	32671
Broadmeadows (Northern Metropolitan)	Polish	309
Broadmeadows (Northern Metropolitan)	Russian	73
Broadmeadows (Northern Metropolitan)	Samoan	680
Broadmeadows (Northern Metropolitan)	Scottish	1583
Broadmeadows (Northern Metropolitan)	Serbian	223
Broadmeadows (Northern Metropolitan)	South African	35
Broadmeadows (Northern Metropolitan)	Spanish	331
Broadmeadows (Northern Metropolitan)	Sri Lankan	449
Broadmeadows (Northern Metropolitan)	Vietnamese	1504
Broadmeadows (Northern Metropolitan)	Welsh	84
Brunswick (Northern Metropolitan)		3024
Brunswick (Northern Metropolitan)	Australian	17902
Brunswick (Northern Metropolitan)	Australian Aboriginal	549
Brunswick (Northern Metropolitan)	Chinese	3614
Brunswick (Northern Metropolitan)	Croatian	616
Brunswick (Northern Metropolitan)	Dutch	1225
Brunswick (Northern Metropolitan)	English	21635
Brunswick (Northern Metropolitan)	Filipino	704
Brunswick (Northern Metropolitan)	French	745
Brunswick (Northern Metropolitan)	German	3030
Brunswick (Northern Metropolitan)	Greek	4647
Brunswick (Northern Metropolitan)	Hungarian	350
Brunswick (Northern Metropolitan)	Indian	1456
Brunswick (Northern Metropolitan)	Irish	10640
Brunswick (Northern Metropolitan)	Italian	9582
Brunswick (Northern Metropolitan)	Korean	240
Brunswick (Northern Metropolitan)	Lebanese	1477
Brunswick (Northern Metropolitan)	Macedonian	306
Brunswick (Northern Metropolitan)	Maltese	828
Brunswick (Northern Metropolitan)	Maori	300
Brunswick (Northern Metropolitan)	NZ	737
Brunswick (Northern Metropolitan)	(Other)	11688
Brunswick (Northern Metropolitan)	Polish	879
Brunswick (Northern Metropolitan)	Russian	344
Brunswick (Northern Metropolitan)	Samoan	43
Brunswick (Northern Metropolitan)	Scottish	7668
Brunswick (Northern Metropolitan)	Serbian	290
Brunswick (Northern Metropolitan)	South African	240
Brunswick (Northern Metropolitan)	Spanish	612
Brunswick (Northern Metropolitan)	Sri Lankan	332
Brunswick (Northern Metropolitan)	Vietnamese	857
Brunswick (Northern Metropolitan)	Welsh	579
Bulleen (Eastern Metropolitan)		2287
Bulleen (Eastern Metropolitan)	Australian	9874
Bulleen (Eastern Metropolitan)	Australian Aboriginal	158
Bulleen (Eastern Metropolitan)	Chinese	18427
Bulleen (Eastern Metropolitan)	Croatian	531
Bulleen (Eastern Metropolitan)	Dutch	537
Bulleen (Eastern Metropolitan)	English	10810
Bulleen (Eastern Metropolitan)	Filipino	561
Bulleen (Eastern Metropolitan)	French	230
Bulleen (Eastern Metropolitan)	German	1170
Bulleen (Eastern Metropolitan)	Greek	6765
Bulleen (Eastern Metropolitan)	Hungarian	191
Bulleen (Eastern Metropolitan)	Indian	1937
Bulleen (Eastern Metropolitan)	Irish	3367
Bulleen (Eastern Metropolitan)	Italian	7555
Bulleen (Eastern Metropolitan)	Korean	696
Bulleen (Eastern Metropolitan)	Lebanese	817
Bulleen (Eastern Metropolitan)	Macedonian	657
Bulleen (Eastern Metropolitan)	Maltese	411
Bulleen (Eastern Metropolitan)	Maori	59
Bulleen (Eastern Metropolitan)	NZ	228
Bulleen (Eastern Metropolitan)	(Other)	10038
Bulleen (Eastern Metropolitan)	Polish	338
Bulleen (Eastern Metropolitan)	Russian	198
Bulleen (Eastern Metropolitan)	Samoan	13
Bulleen (Eastern Metropolitan)	Scottish	2946
Bulleen (Eastern Metropolitan)	Serbian	195
Bulleen (Eastern Metropolitan)	South African	296
Bulleen (Eastern Metropolitan)	Spanish	240
Bulleen (Eastern Metropolitan)	Sri Lankan	402
Bulleen (Eastern Metropolitan)	Vietnamese	785
