SA4_NAME21	Age	MaritalStatus	Sex	responses
Sydney - North Sydney and Hornsby	35-44	Separated	M	654
Sydney - North Sydney and Hornsby	35-44	Widowed	F	110
Sydney - North Sydney and Hornsby	35-44	Widowed	M	41
Sydney - North Sydney and Hornsby	45-54	Divorced	F	3659
Sydney - North Sydney and Hornsby	45-54	Divorced	M	2188
Sydney - North Sydney and Hornsby	45-54	Married	F	21995
Sydney - North Sydney and Hornsby	45-54	Married	M	21270
Sydney - North Sydney and Hornsby	45-54	Separated	F	1289
Sydney - North Sydney and Hornsby	45-54	Separated	M	951
Sydney - North Sydney and Hornsby	45-54	Widowed	F	338
Sydney - North Sydney and Hornsby	45-54	Widowed	M	92
Sydney - North Sydney and Hornsby	55-64	Divorced	F	4140
Sydney - North Sydney and Hornsby	55-64	Divorced	M	2536
Sydney - North Sydney and Hornsby	55-64	Married	F	16690
Sydney - North Sydney and Hornsby	55-64	Married	M	17006
Sydney - North Sydney and Hornsby	55-64	Separated	F	857
Sydney - North Sydney and Hornsby	55-64	Separated	M	800
Sydney - North Sydney and Hornsby	55-64	Widowed	F	869
Sydney - North Sydney and Hornsby	55-64	Widowed	M	220
Sydney - North Sydney and Hornsby	65-74	Divorced	F	3419
Sydney - North Sydney and Hornsby	65-74	Divorced	M	1873
Sydney - North Sydney and Hornsby	65-74	Married	F	12812
Sydney - North Sydney and Hornsby	65-74	Married	M	13429
Sydney - North Sydney and Hornsby	65-74	Separated	F	504
Sydney - North Sydney and Hornsby	65-74	Separated	M	443
Sydney - North Sydney and Hornsby	65-74	Widowed	F	2343
Sydney - North Sydney and Hornsby	65-74	Widowed	M	541
Sydney - North Sydney and Hornsby	75-84	Divorced	F	1789
Sydney - North Sydney and Hornsby	75-84	Divorced	M	896
Sydney - North Sydney and Hornsby	75-84	Married	F	6344
Sydney - North Sydney and Hornsby	75-84	Married	M	8359
Sydney - North Sydney and Hornsby	75-84	Separated	F	190
Sydney - North Sydney and Hornsby	75-84	Separated	M	204
Sydney - North Sydney and Hornsby	75-84	Widowed	F	4003
Sydney - North Sydney and Hornsby	75-84	Widowed	M	923
Sydney - North Sydney and Hornsby	85+	Divorced	F	463
Sydney - North Sydney and Hornsby	85+	Divorced	M	191
Sydney - North Sydney and Hornsby	85+	Married	F	1345
Sydney - North Sydney and Hornsby	85+	Married	M	2602
Sydney - North Sydney and Hornsby	85+	Separated	F	50
Sydney - North Sydney and Hornsby	85+	Separated	M	55
Sydney - North Sydney and Hornsby	85+	Widowed	F	4408
Sydney - North Sydney and Hornsby	85+	Widowed	M	1148
Sydney - Northern Beaches	15-19	Divorced	F	3
Sydney - Northern Beaches	20-24	Divorced	F	8
Sydney - Northern Beaches	20-24	Divorced	M	6
Sydney - Northern Beaches	20-24	Married	F	187
Sydney - Northern Beaches	20-24	Married	M	89
Sydney - Northern Beaches	20-24	Separated	F	4
Sydney - Northern Beaches	20-24	Separated	M	3
Sydney - Northern Beaches	20-24	Widowed	F	7
Sydney - Northern Beaches	20-24	Widowed	M	5
Sydney - Northern Beaches	25-34	Divorced	F	243
Sydney - Northern Beaches	25-34	Divorced	M	141
Sydney - Northern Beaches	25-34	Married	F	4751
Sydney - Northern Beaches	25-34	Married	M	3265
Sydney - Northern Beaches	25-34	Separated	F	164
Sydney - Northern Beaches	25-34	Separated	M	68
Sydney - Northern Beaches	25-34	Widowed	F	12
Sydney - Northern Beaches	25-34	Widowed	M	8
Sydney - Northern Beaches	35-44	Divorced	F	1100
Sydney - Northern Beaches	35-44	Divorced	M	784
Sydney - Northern Beaches	35-44	Married	F	12255
Sydney - Northern Beaches	35-44	Married	M	10902
Sydney - Northern Beaches	35-44	Separated	F	536
Sydney - Northern Beaches	35-44	Separated	M	386
Sydney - Northern Beaches	35-44	Widowed	F	50
Sydney - Northern Beaches	35-44	Widowed	M	19
Sydney - Northern Beaches	45-54	Divorced	F	2578
Sydney - Northern Beaches	45-54	Divorced	M	1750
Sydney - Northern Beaches	45-54	Married	F	13977
Sydney - Northern Beaches	45-54	Married	M	13547
Sydney - Northern Beaches	45-54	Separated	F	873
Sydney - Northern Beaches	45-54	Separated	M	731
Sydney - Northern Beaches	45-54	Widowed	F	211
Sydney - Northern Beaches	45-54	Widowed	M	80
Sydney - Northern Beaches	55-64	Divorced	F	2913
Sydney - Northern Beaches	55-64	Divorced	M	2112
Sydney - Northern Beaches	55-64	Married	F	10607
Sydney - Northern Beaches	55-64	Married	M	11140
Sydney - Northern Beaches	55-64	Separated	F	603
Sydney - Northern Beaches	55-64	Separated	M	539
Sydney - Northern Beaches	55-64	Widowed	F	590
Sydney - Northern Beaches	55-64	Widowed	M	195
Sydney - Northern Beaches	65-74	Divorced	F	2390
Sydney - Northern Beaches	65-74	Divorced	M	1490
Sydney - Northern Beaches	65-74	Married	F	7699
Sydney - Northern Beaches	65-74	Married	M	8303
Sydney - Northern Beaches	65-74	Separated	F	334
Sydney - Northern Beaches	65-74	Separated	M	323
Sydney - Northern Beaches	65-74	Widowed	F	1464
Sydney - Northern Beaches	65-74	Widowed	M	396
Sydney - Northern Beaches	75-84	Divorced	F	1316
Sydney - Northern Beaches	75-84	Divorced	M	752
Sydney - Northern Beaches	75-84	Married	F	4300
Sydney - Northern Beaches	75-84	Married	M	5562
Sydney - Northern Beaches	75-84	Separated	F	146
Sydney - Northern Beaches	75-84	Separated	M	182
Sydney - Northern Beaches	75-84	Widowed	F	2870
Sydney - Northern Beaches	75-84	Widowed	M	717
Sydney - Northern Beaches	85+	Divorced	F	347
Sydney - Northern Beaches	85+	Divorced	M	170
Sydney - Northern Beaches	85+	Married	F	821
Sydney - Northern Beaches	85+	Married	M	1636
Sydney - Northern Beaches	85+	Separated	F	23
Sydney - Northern Beaches	85+	Separated	M	23
Sydney - Northern Beaches	85+	Widowed	F	3155
Sydney - Northern Beaches	85+	Widowed	M	840
Sydney - Outer South West	15-19	Married	F	15
Sydney - Outer South West	15-19	Married	M	7
Sydney - Outer South West	15-19	Widowed	F	3
Sydney - Outer South West	20-24	Divorced	F	8
Sydney - Outer South West	20-24	Divorced	M	4
Sydney - Outer South West	20-24	Married	F	486
Sydney - Outer South West	20-24	Married	M	204
Sydney - Outer South West	20-24	Separated	F	39
Sydney - Outer South West	20-24	Separated	M	15
Sydney - Outer South West	25-34	Divorced	F	494
Sydney - Outer South West	25-34	Divorced	M	286
Sydney - Outer South West	25-34	Married	F	10251
Sydney - Outer South West	25-34	Married	M	7125
Sydney - Outer South West	25-34	Separated	F	648
Sydney - Outer South West	25-34	Separated	M	345
Sydney - Outer South West	25-34	Widowed	F	19
Sydney - Outer South West	25-34	Widowed	M	14
Sydney - Outer South West	35-44	Divorced	F	1522
Sydney - Outer South West	35-44	Divorced	M	955
Sydney - Outer South West	35-44	Married	F	14639
Sydney - Outer South West	35-44	Married	M	14189
Sydney - Outer South West	35-44	Separated	F	1203
Sydney - Outer South West	35-44	Separated	M	851
Sydney - Outer South West	35-44	Widowed	F	119
Sydney - Outer South West	35-44	Widowed	M	28
Sydney - Outer South West	45-54	Divorced	F	2596
Sydney - Outer South West	45-54	Divorced	M	1785
Sydney - Outer South West	45-54	Married	F	11506
Sydney - Outer South West	45-54	Married	M	12010
Sydney - Outer South West	45-54	Separated	F	1233
Sydney - Outer South West	45-54	Separated	M	961
Sydney - Outer South West	45-54	Widowed	F	358
Sydney - Outer South West	45-54	Widowed	M	104
Sydney - Outer South West	55-64	Divorced	F	2996
Sydney - Outer South West	55-64	Divorced	M	2010
Sydney - Outer South West	55-64	Married	F	10324
Sydney - Outer South West	55-64	Married	M	10565
Sydney - Outer South West	55-64	Separated	F	993
Sydney - Outer South West	55-64	Separated	M	804
Sydney - Outer South West	55-64	Widowed	F	1016
Sydney - Outer South West	55-64	Widowed	M	283
Sydney - Outer South West	65-74	Divorced	F	2265
Sydney - Outer South West	65-74	Divorced	M	1428
Sydney - Outer South West	65-74	Married	F	7237
Sydney - Outer South West	65-74	Married	M	8472
Sydney - Outer South West	65-74	Separated	F	577
Sydney - Outer South West	65-74	Separated	M	577
Sydney - Outer South West	65-74	Widowed	F	2091
Sydney - Outer South West	65-74	Widowed	M	609
Sydney - Outer South West	75-84	Divorced	F	840
Sydney - Outer South West	75-84	Divorced	M	517
Sydney - Outer South West	75-84	Married	F	2595
Sydney - Outer South West	75-84	Married	M	3768
Sydney - Outer South West	75-84	Separated	F	120
Sydney - Outer South West	75-84	Separated	M	190
Sydney - Outer South West	75-84	Widowed	F	2379
Sydney - Outer South West	75-84	Widowed	M	730
Sydney - Outer South West	85+	Divorced	F	160
Sydney - Outer South West	85+	Divorced	M	88
Sydney - Outer South West	85+	Married	F	365
Sydney - Outer South West	85+	Married	M	717
Sydney - Outer South West	85+	Separated	F	25
Sydney - Outer South West	85+	Separated	M	33
Sydney - Outer South West	85+	Widowed	F	1743
Sydney - Outer South West	85+	Widowed	M	407
Sydney - Outer West and Blue Mountains	15-19	Divorced	F	4
Sydney - Outer West and Blue Mountains	15-19	Divorced	M	3
Sydney - Outer West and Blue Mountains	15-19	Married	F	8
Sydney - Outer West and Blue Mountains	15-19	Married	M	10
Sydney - Outer West and Blue Mountains	15-19	Separated	M	5
Sydney - Outer West and Blue Mountains	15-19	Widowed	F	3
Sydney - Outer West and Blue Mountains	15-19	Widowed	M	4
Sydney - Outer West and Blue Mountains	20-24	Divorced	F	15
Sydney - Outer West and Blue Mountains	20-24	Divorced	M	12
Sydney - Outer West and Blue Mountains	20-24	Married	F	492
Sydney - Outer West and Blue Mountains	20-24	Married	M	250
Sydney - Outer West and Blue Mountains	20-24	Separated	F	32
Sydney - Outer West and Blue Mountains	20-24	Separated	M	10
Sydney - Outer West and Blue Mountains	20-24	Widowed	F	3
Sydney - Outer West and Blue Mountains	20-24	Widowed	M	4
Sydney - Outer West and Blue Mountains	25-34	Divorced	F	583
Sydney - Outer West and Blue Mountains	25-34	Divorced	M	330
Sydney - Outer West and Blue Mountains	25-34	Married	F	9599
Sydney - Outer West and Blue Mountains	25-34	Married	M	7240
Sydney - Outer West and Blue Mountains	25-34	Separated	F	645
Sydney - Outer West and Blue Mountains	25-34	Separated	M	385
Sydney - Outer West and Blue Mountains	25-34	Widowed	F	47
Sydney - Outer West and Blue Mountains	25-34	Widowed	M	8
Sydney - Outer West and Blue Mountains	35-44	Divorced	F	1858
Sydney - Outer West and Blue Mountains	35-44	Divorced	M	1230
Sydney - Outer West and Blue Mountains	35-44	Married	F	14022
Sydney - Outer West and Blue Mountains	35-44	Married	M	13440
Sydney - Outer West and Blue Mountains	35-44	Separated	F	1264
Sydney - Outer West and Blue Mountains	35-44	Separated	M	939
Sydney - Outer West and Blue Mountains	35-44	Widowed	F	113
Sydney - Outer West and Blue Mountains	35-44	Widowed	M	38
Sydney - Outer West and Blue Mountains	45-54	Divorced	F	3392
Sydney - Outer West and Blue Mountains	45-54	Divorced	M	2329
Sydney - Outer West and Blue Mountains	45-54	Married	F	12524
Sydney - Outer West and Blue Mountains	45-54	Married	M	12408
Sydney - Outer West and Blue Mountains	45-54	Separated	F	1363
Sydney - Outer West and Blue Mountains	45-54	Separated	M	1109
Sydney - Outer West and Blue Mountains	45-54	Widowed	F	401
Sydney - Outer West and Blue Mountains	45-54	Widowed	M	119
Sydney - Outer West and Blue Mountains	55-64	Divorced	F	4000
Sydney - Outer West and Blue Mountains	55-64	Divorced	M	2750
Sydney - Outer West and Blue Mountains	55-64	Married	F	11642
Sydney - Outer West and Blue Mountains	55-64	Married	M	11701
Sydney - Outer West and Blue Mountains	55-64	Separated	F	1060
Sydney - Outer West and Blue Mountains	55-64	Separated	M	948
Sydney - Outer West and Blue Mountains	55-64	Widowed	F	1159
Sydney - Outer West and Blue Mountains	55-64	Widowed	M	331
Sydney - Outer West and Blue Mountains	65-74	Divorced	F	3286
Sydney - Outer West and Blue Mountains	65-74	Divorced	M	2121
Sydney - Outer West and Blue Mountains	65-74	Married	F	8897
Sydney - Outer West and Blue Mountains	65-74	Married	M	10065
Sydney - Outer West and Blue Mountains	65-74	Separated	F	672
Sydney - Outer West and Blue Mountains	65-74	Separated	M	639
Sydney - Outer West and Blue Mountains	65-74	Widowed	F	2367
Sydney - Outer West and Blue Mountains	65-74	Widowed	M	722
Sydney - Outer West and Blue Mountains	75-84	Divorced	F	1323
Sydney - Outer West and Blue Mountains	75-84	Divorced	M	801
Sydney - Outer West and Blue Mountains	75-84	Married	F	3346
Sydney - Outer West and Blue Mountains	75-84	Married	M	4731
Sydney - Outer West and Blue Mountains	75-84	Separated	F	186
Sydney - Outer West and Blue Mountains	75-84	Separated	M	239
Sydney - Outer West and Blue Mountains	75-84	Widowed	F	3101
Sydney - Outer West and Blue Mountains	75-84	Widowed	M	906
Sydney - Outer West and Blue Mountains	85+	Divorced	F	309
Sydney - Outer West and Blue Mountains	85+	Divorced	M	144
Sydney - Outer West and Blue Mountains	85+	Married	F	506
Sydney - Outer West and Blue Mountains	85+	Married	M	1038
Sydney - Outer West and Blue Mountains	85+	Separated	F	28
Sydney - Outer West and Blue Mountains	85+	Separated	M	50
Sydney - Outer West and Blue Mountains	85+	Widowed	F	2386
Sydney - Outer West and Blue Mountains	85+	Widowed	M	550
Sydney - Parramatta	15-19	Divorced	F	3
Sydney - Parramatta	15-19	Divorced	M	4
Sydney - Parramatta	15-19	Married	F	55
Sydney - Parramatta	15-19	Married	M	20
Sydney - Parramatta	15-19	Separated	F	3
Sydney - Parramatta	15-19	Widowed	F	4
Sydney - Parramatta	15-19	Widowed	M	4
Sydney - Parramatta	20-24	Divorced	F	88
Sydney - Parramatta	20-24	Divorced	M	37
Sydney - Parramatta	20-24	Married	F	2391
Sydney - Parramatta	20-24	Married	M	1045
Sydney - Parramatta	20-24	Separated	F	157
Sydney - Parramatta	20-24	Separated	M	34
Sydney - Parramatta	20-24	Widowed	F	7
Sydney - Parramatta	20-24	Widowed	M	7
Sydney - Parramatta	25-34	Divorced	F	1297
Sydney - Parramatta	25-34	Divorced	M	827
Sydney - Parramatta	25-34	Married	F	24194
Sydney - Parramatta	25-34	Married	M	18937
Sydney - Parramatta	25-34	Separated	F	1068
Sydney - Parramatta	25-34	Separated	M	685
Sydney - Parramatta	25-34	Widowed	F	46
Sydney - Parramatta	25-34	Widowed	M	32
Sydney - Parramatta	35-44	Divorced	F	2770
Sydney - Parramatta	35-44	Divorced	M	2136
Sydney - Parramatta	35-44	Married	F	26975
Sydney - Parramatta	35-44	Married	M	29959
Sydney - Parramatta	35-44	Separated	F	1751
Sydney - Parramatta	35-44	Separated	M	1301
Sydney - Parramatta	35-44	Widowed	F	208
Sydney - Parramatta	35-44	Widowed	M	72
Sydney - Parramatta	45-54	Divorced	F	4085
Sydney - Parramatta	45-54	Divorced	M	2619
Sydney - Parramatta	45-54	Married	F	17778
Sydney - Parramatta	45-54	Married	M	19123
Sydney - Parramatta	45-54	Separated	F	1528
Sydney - Parramatta	45-54	Separated	M	1278
Sydney - Parramatta	45-54	Widowed	F	580
Sydney - Parramatta	45-54	Widowed	M	131
Sydney - Parramatta	55-64	Divorced	F	4496
Sydney - Parramatta	55-64	Divorced	M	3263
Sydney - Parramatta	55-64	Married	F	14900
Sydney - Parramatta	55-64	Married	M	16109
Sydney - Parramatta	55-64	Separated	F	1256
Sydney - Parramatta	55-64	Separated	M	1131
Sydney - Parramatta	55-64	Widowed	F	1630
Sydney - Parramatta	55-64	Widowed	M	297
Sydney - Parramatta	65-74	Divorced	F	2746
Sydney - Parramatta	65-74	Divorced	M	2111
Sydney - Parramatta	65-74	Married	F	10124
Sydney - Parramatta	65-74	Married	M	11707
Sydney - Parramatta	65-74	Separated	F	728
Sydney - Parramatta	65-74	Separated	M	787
Sydney - Parramatta	65-74	Widowed	F	3020
Sydney - Parramatta	65-74	Widowed	M	640
Sydney - Parramatta	75-84	Divorced	F	1007
Sydney - Parramatta	75-84	Divorced	M	741
Sydney - Parramatta	75-84	Married	F	4414
Sydney - Parramatta	75-84	Married	M	6456
Sydney - Parramatta	75-84	Separated	F	206
Sydney - Parramatta	75-84	Separated	M	306
Sydney - Parramatta	75-84	Widowed	F	4021
Sydney - Parramatta	75-84	Widowed	M	939
Sydney - Parramatta	85+	Divorced	F	259
Sydney - Parramatta	85+	Divorced	M	185
Sydney - Parramatta	85+	Married	F	807
Sydney - Parramatta	85+	Married	M	1833
Sydney - Parramatta	85+	Separated	F	37
Sydney - Parramatta	85+	Separated	M	40
Sydney - Parramatta	85+	Widowed	F	3411
Sydney - Parramatta	85+	Widowed	M	1035
Sydney - Ryde	15-19	Married	M	8
Sydney - Ryde	15-19	Widowed	M	3
Sydney - Ryde	20-24	Divorced	F	5
Sydney - Ryde	20-24	Divorced	M	6
Sydney - Ryde	20-24	Married	F	207
Sydney - Ryde	20-24	Married	M	123
Sydney - Ryde	20-24	Separated	F	11
Sydney - Ryde	20-24	Separated	M	3
Sydney - Ryde	20-24	Widowed	F	3
Sydney - Ryde	25-34	Divorced	F	332
Sydney - Ryde	25-34	Divorced	M	201
Sydney - Ryde	25-34	Married	F	7029
Sydney - Ryde	25-34	Married	M	5292
Sydney - Ryde	25-34	Separated	F	194
Sydney - Ryde	25-34	Separated	M	118
Sydney - Ryde	25-34	Widowed	F	16
Sydney - Ryde	25-34	Widowed	M	9
Sydney - Ryde	35-44	Divorced	F	1048
Sydney - Ryde	35-44	Divorced	M	705
Sydney - Ryde	35-44	Married	F	11649
Sydney - Ryde	35-44	Married	M	11240
Sydney - Ryde	35-44	Separated	F	500
Sydney - Ryde	35-44	Separated	M	353
Sydney - Ryde	35-44	Widowed	F	49
Sydney - Ryde	35-44	Widowed	M	14
Sydney - Ryde	45-54	Divorced	F	1524
Sydney - Ryde	45-54	Divorced	M	913
Sydney - Ryde	45-54	Married	F	8917
Sydney - Ryde	45-54	Married	M	8790
Sydney - Ryde	45-54	Separated	F	512
Sydney - Ryde	45-54	Separated	M	382
Sydney - Ryde	45-54	Widowed	F	144
Sydney - Ryde	45-54	Widowed	M	49
Sydney - Ryde	55-64	Divorced	F	1759
Sydney - Ryde	55-64	Divorced	M	1070
Sydney - Ryde	55-64	Married	F	8023
Sydney - Ryde	55-64	Married	M	7928
Sydney - Ryde	55-64	Separated	F	414
Sydney - Ryde	55-64	Separated	M	338
Sydney - Ryde	55-64	Widowed	F	499
Sydney - Ryde	55-64	Widowed	M	111
Sydney - Ryde	65-74	Divorced	F	1371
Sydney - Ryde	65-74	Divorced	M	778
Sydney - Ryde	65-74	Married	F	5722
Sydney - Ryde	65-74	Married	M	6294
Sydney - Ryde	65-74	Separated	F	236
Sydney - Ryde	65-74	Separated	M	223
Sydney - Ryde	65-74	Widowed	F	1189
Sydney - Ryde	65-74	Widowed	M	232
Sydney - Ryde	75-84	Divorced	F	596
Sydney - Ryde	75-84	Divorced	M	348
Sydney - Ryde	75-84	Married	F	2481
Sydney - Ryde	75-84	Married	M	3275
Sydney - Ryde	75-84	Separated	F	84
Sydney - Ryde	75-84	Separated	M	122
Sydney - Ryde	75-84	Widowed	F	1877
Sydney - Ryde	75-84	Widowed	M	390
Sydney - Ryde	85+	Divorced	F	185
Sydney - Ryde	85+	Divorced	M	84
Sydney - Ryde	85+	Married	F	593
Sydney - Ryde	85+	Married	M	1174
Sydney - Ryde	85+	Separated	F	18
Sydney - Ryde	85+	Separated	M	37
Sydney - Ryde	85+	Widowed	F	2186
Sydney - Ryde	85+	Widowed	M	568
Sydney - South West	15-19	Married	F	53
Sydney - South West	15-19	Married	M	35
Sydney - South West	15-19	Separated	F	3
Sydney - South West	20-24	Divorced	F	68
Sydney - South West	20-24	Divorced	M	25
Sydney - South West	20-24	Married	F	1488
Sydney - South West	20-24	Married	M	562
Sydney - South West	20-24	Separated	F	114
Sydney - South West	20-24	Separated	M	30
Sydney - South West	20-24	Widowed	F	10
Sydney - South West	20-24	Widowed	M	12
Sydney - South West	25-34	Divorced	F	1327
Sydney - South West	25-34	Divorced	M	733
Sydney - South West	25-34	Married	F	16888
Sydney - South West	25-34	Married	M	11474
Sydney - South West	25-34	Separated	F	1225
Sydney - South West	25-34	Separated	M	661
Sydney - South West	25-34	Widowed	F	63
Sydney - South West	25-34	Widowed	M	29
Sydney - South West	35-44	Divorced	F	3127
Sydney - South West	35-44	Divorced	M	2037
Sydney - South West	35-44	Married	F	22531
Sydney - South West	35-44	Married	M	20801
Sydney - South West	35-44	Separated	F	1950
Sydney - South West	35-44	Separated	M	1354
Sydney - South West	35-44	Widowed	F	288
Sydney - South West	35-44	Widowed	M	63
Sydney - South West	45-54	Divorced	F	4559
Sydney - South West	45-54	Divorced	M	3118
Sydney - South West	45-54	Married	F	19431
Sydney - South West	45-54	Married	M	19616
Sydney - South West	45-54	Separated	F	1962
Sydney - South West	45-54	Separated	M	1462
Sydney - South West	45-54	Widowed	F	727
Sydney - South West	45-54	Widowed	M	158
Sydney - South West	55-64	Divorced	F	4580
Sydney - South West	55-64	Divorced	M	3427
Sydney - South West	55-64	Married	F	16821
Sydney - South West	55-64	Married	M	18815
Sydney - South West	55-64	Separated	F	1594
Sydney - South West	55-64	Separated	M	1469
Sydney - South West	55-64	Widowed	F	2059
Sydney - South West	55-64	Widowed	M	416
Sydney - South West	65-74	Divorced	F	2662
Sydney - South West	65-74	Divorced	M	1958
Sydney - South West	65-74	Married	F	10876
Sydney - South West	65-74	Married	M	13205
Sydney - South West	65-74	Separated	F	855
Sydney - South West	65-74	Separated	M	950
Sydney - South West	65-74	Widowed	F	3837
Sydney - South West	65-74	Widowed	M	768
Sydney - South West	75-84	Divorced	F	780
Sydney - South West	75-84	Divorced	M	687
Sydney - South West	75-84	Married	F	3958
Sydney - South West	75-84	Married	M	6391
Sydney - South West	75-84	Separated	F	217
Sydney - South West	75-84	Separated	M	330
Sydney - South West	75-84	Widowed	F	4494
Sydney - South West	75-84	Widowed	M	1017
Sydney - South West	85+	Divorced	F	199
Sydney - South West	85+	Divorced	M	120
Sydney - South West	85+	Married	F	699
Sydney - South West	85+	Married	M	1709
Sydney - South West	85+	Separated	F	34
Sydney - South West	85+	Separated	M	62
Sydney - South West	85+	Widowed	F	3278
Sydney - South West	85+	Widowed	M	888
Sydney - Sutherland	15-19	Married	F	7
Sydney - Sutherland	15-19	Married	M	7
Sydney - Sutherland	20-24	Divorced	F	9
Sydney - Sutherland	20-24	Divorced	M	5
Sydney - Sutherland	20-24	Married	F	130
Sydney - Sutherland	20-24	Married	M	74
Sydney - Sutherland	20-24	Separated	F	12
Sydney - Sutherland	20-24	Separated	M	6
Sydney - Sutherland	20-24	Widowed	F	6
Sydney - Sutherland	25-34	Divorced	F	242
Sydney - Sutherland	25-34	Divorced	M	166
Sydney - Sutherland	25-34	Married	F	5086
Sydney - Sutherland	25-34	Married	M	3684
Sydney - Sutherland	25-34	Separated	F	173
Sydney - Sutherland	25-34	Separated	M	117
Sydney - Sutherland	25-34	Widowed	F	9
Sydney - Sutherland	25-34	Widowed	M	10
Sydney - Sutherland	35-44	Divorced	F	1024
Sydney - Sutherland	35-44	Divorced	M	701
Sydney - Sutherland	35-44	Married	F	10927
Sydney - Sutherland	35-44	Married	M	9944
Sydney - Sutherland	35-44	Separated	F	541
Sydney - Sutherland	35-44	Separated	M	391
Sydney - Sutherland	35-44	Widowed	F	73
Sydney - Sutherland	35-44	Widowed	M	22
Sydney - Sutherland	45-54	Divorced	F	2239
Sydney - Sutherland	45-54	Divorced	M	1493
Sydney - Sutherland	45-54	Married	F	10991
Sydney - Sutherland	45-54	Married	M	10637
Sydney - Sutherland	45-54	Separated	F	748
Sydney - Sutherland	45-54	Separated	M	633
Sydney - Sutherland	45-54	Widowed	F	175
Sydney - Sutherland	45-54	Widowed	M	70
Sydney - Sutherland	55-64	Divorced	F	2542
Sydney - Sutherland	55-64	Divorced	M	1703
Sydney - Sutherland	55-64	Married	F	9648
Sydney - Sutherland	55-64	Married	M	9747
Sydney - Sutherland	55-64	Separated	F	560
Sydney - Sutherland	55-64	Separated	M	468
Sydney - Sutherland	55-64	Widowed	F	609
Sydney - Sutherland	55-64	Widowed	M	197
Sydney - Sutherland	65-74	Divorced	F	1947
Sydney - Sutherland	65-74	Divorced	M	1181
Sydney - Sutherland	65-74	Married	F	7650
Sydney - Sutherland	65-74	Married	M	8336
Sydney - Sutherland	65-74	Separated	F	380
Sydney - Sutherland	65-74	Separated	M	344
Sydney - Sutherland	65-74	Widowed	F	1405
Sydney - Sutherland	65-74	Widowed	M	389
Sydney - Sutherland	75-84	Divorced	F	1005
Sydney - Sutherland	75-84	Divorced	M	519
Sydney - Sutherland	75-84	Married	F	3698
Sydney - Sutherland	75-84	Married	M	4770
Sydney - Sutherland	75-84	Separated	F	108
Sydney - Sutherland	75-84	Separated	M	149
Sydney - Sutherland	75-84	Widowed	F	2544
Sydney - Sutherland	75-84	Widowed	M	661
Sydney - Sutherland	85+	Divorced	F	252
Sydney - Sutherland	85+	Divorced	M	114
Sydney - Sutherland	85+	Married	F	802
Sydney - Sutherland	85+	Married	M	1448
Sydney - Sutherland	85+	Separated	F	13
Sydney - Sutherland	85+	Separated	M	43
Sydney - Sutherland	85+	Widowed	F	2809
Sydney - Sutherland	85+	Widowed	M	785
No usual address (NSW)	15-19	Separated	F	4
No usual address (NSW)	20-24	Married	F	10
No usual address (NSW)	20-24	Married	M	7
No usual address (NSW)	20-24	Separated	F	3
No usual address (NSW)	20-24	Separated	M	5
No usual address (NSW)	25-34	Divorced	F	31
No usual address (NSW)	25-34	Divorced	M	15
No usual address (NSW)	25-34	Married	F	139
No usual address (NSW)	25-34	Married	M	130
No usual address (NSW)	25-34	Separated	F	47
No usual address (NSW)	25-34	Separated	M	50
No usual address (NSW)	25-34	Widowed	F	3
No usual address (NSW)	35-44	Divorced	F	81
No usual address (NSW)	35-44	Divorced	M	90
No usual address (NSW)	35-44	Married	F	176
No usual address (NSW)	35-44	Married	M	205
No usual address (NSW)	35-44	Separated	F	81
No usual address (NSW)	35-44	Separated	M	143
No usual address (NSW)	35-44	Widowed	F	4
No usual address (NSW)	35-44	Widowed	M	5
No usual address (NSW)	45-54	Divorced	F	165
No usual address (NSW)	45-54	Divorced	M	178
No usual address (NSW)	45-54	Married	F	167
No usual address (NSW)	45-54	Married	M	192
No usual address (NSW)	45-54	Separated	F	74
No usual address (NSW)	45-54	Separated	M	141
No usual address (NSW)	45-54	Widowed	F	16
No usual address (NSW)	45-54	Widowed	M	7
No usual address (NSW)	55-64	Divorced	F	216
No usual address (NSW)	55-64	Divorced	M	265
No usual address (NSW)	55-64	Married	F	266
No usual address (NSW)	55-64	Married	M	272
No usual address (NSW)	55-64	Separated	F	71
No usual address (NSW)	55-64	Separated	M	115
No usual address (NSW)	55-64	Widowed	F	28
No usual address (NSW)	55-64	Widowed	M	21
No usual address (NSW)	65-74	Divorced	F	111
No usual address (NSW)	65-74	Divorced	M	192
No usual address (NSW)	65-74	Married	F	182
No usual address (NSW)	65-74	Married	M	247
No usual address (NSW)	65-74	Separated	F	37
No usual address (NSW)	65-74	Separated	M	87
No usual address (NSW)	65-74	Widowed	F	48
No usual address (NSW)	65-74	Widowed	M	36
No usual address (NSW)	75-84	Divorced	F	29
No usual address (NSW)	75-84	Divorced	M	47
No usual address (NSW)	75-84	Married	F	43
No usual address (NSW)	75-84	Married	M	82
No usual address (NSW)	75-84	Separated	F	4
No usual address (NSW)	75-84	Separated	M	14
No usual address (NSW)	75-84	Widowed	F	23
No usual address (NSW)	75-84	Widowed	M	15
No usual address (NSW)	85+	Divorced	F	5
No usual address (NSW)	85+	Divorced	M	4
No usual address (NSW)	85+	Married	M	6
No usual address (NSW)	85+	Widowed	F	23
No usual address (NSW)	85+	Widowed	M	9
Ballarat	15-19	Divorced	M	5
Ballarat	15-19	Married	F	7
