SA4_NAME21	Ancestry	responses
Sydney - Outer West and Blue Mountains	Sri Lankan	970
Sydney - Outer West and Blue Mountains	Vietnamese	964
Sydney - Outer West and Blue Mountains	Welsh	2034
Sydney - Parramatta		39619
Sydney - Parramatta	Australian	61219
Sydney - Parramatta	Australian Aboriginal	3322
Sydney - Parramatta	Chinese	77768
Sydney - Parramatta	Croatian	3606
Sydney - Parramatta	Dutch	1702
Sydney - Parramatta	English	57824
Sydney - Parramatta	Filipino	12383
Sydney - Parramatta	French	1207
Sydney - Parramatta	German	4923
Sydney - Parramatta	Greek	5038
Sydney - Parramatta	Hungarian	894
Sydney - Parramatta	Indian	45653
Sydney - Parramatta	Irish	16231
Sydney - Parramatta	Italian	11555
Sydney - Parramatta	Korean	17664
Sydney - Parramatta	Lebanese	42623
Sydney - Parramatta	Macedonian	616
Sydney - Parramatta	Maltese	4558
Sydney - Parramatta	Maori	2114
Sydney - Parramatta	NZ	1616
Sydney - Parramatta	(Other)	137785
Sydney - Parramatta	Polish	2263
Sydney - Parramatta	Russian	1840
Sydney - Parramatta	Samoan	2041
Sydney - Parramatta	Scottish	12276
Sydney - Parramatta	Serbian	1494
Sydney - Parramatta	South African	875
Sydney - Parramatta	Spanish	2450
Sydney - Parramatta	Sri Lankan	2989
Sydney - Parramatta	Vietnamese	11933
Sydney - Parramatta	Welsh	885
Sydney - Ryde		8672
Sydney - Ryde	Australian	34457
Sydney - Ryde	Australian Aboriginal	849
Sydney - Ryde	Chinese	54226
Sydney - Ryde	Croatian	1346
Sydney - Ryde	Dutch	1536
Sydney - Ryde	English	36901
Sydney - Ryde	Filipino	4560
Sydney - Ryde	French	1025
Sydney - Ryde	German	3654
Sydney - Ryde	Greek	3168
Sydney - Ryde	Hungarian	660
Sydney - Ryde	Indian	10887
Sydney - Ryde	Irish	13445
Sydney - Ryde	Italian	10211
Sydney - Ryde	Korean	10546
Sydney - Ryde	Lebanese	3364
Sydney - Ryde	Macedonian	372
Sydney - Ryde	Maltese	995
Sydney - Ryde	Maori	354
Sydney - Ryde	NZ	1064
Sydney - Ryde	(Other)	32693
Sydney - Ryde	Polish	1343
Sydney - Ryde	Russian	1236
Sydney - Ryde	Samoan	136
Sydney - Ryde	Scottish	10823
Sydney - Ryde	Serbian	619
Sydney - Ryde	South African	841
Sydney - Ryde	Spanish	1166
Sydney - Ryde	Sri Lankan	1202
Sydney - Ryde	Vietnamese	2263
Sydney - Ryde	Welsh	872
Sydney - South West		35918
Sydney - South West	Australian	64623
Sydney - South West	Australian Aboriginal	6044
Sydney - South West	Chinese	39874
Sydney - South West	Croatian	7455
Sydney - South West	Dutch	1363
Sydney - South West	English	51460
Sydney - South West	Filipino	11375
Sydney - South West	French	1300
Sydney - South West	German	5225
Sydney - South West	Greek	7126
Sydney - South West	Hungarian	927
Sydney - South West	Indian	18944
Sydney - South West	Irish	11307
Sydney - South West	Italian	27875
Sydney - South West	Korean	683
Sydney - South West	Lebanese	18889
Sydney - South West	Macedonian	5127
Sydney - South West	Maltese	7256
Sydney - South West	Maori	2538
Sydney - South West	NZ	1638
Sydney - South West	(Other)	160447
Sydney - South West	Polish	2877
Sydney - South West	Russian	1672
Sydney - South West	Samoan	6866
Sydney - South West	Scottish	9282
Sydney - South West	Serbian	11035
Sydney - South West	South African	791
Sydney - South West	Spanish	5001
Sydney - South West	Sri Lankan	633
Sydney - South West	Vietnamese	51189
Sydney - South West	Welsh	592
Sydney - Sutherland		8581
Sydney - Sutherland	Australian	81723
Sydney - Sutherland	Australian Aboriginal	3223
Sydney - Sutherland	Chinese	9049
Sydney - Sutherland	Croatian	2100
Sydney - Sutherland	Dutch	3088
Sydney - Sutherland	English	87213
Sydney - Sutherland	Filipino	2268
Sydney - Sutherland	French	1735
Sydney - Sutherland	German	7598
Sydney - Sutherland	Greek	8596
Sydney - Sutherland	Hungarian	824
Sydney - Sutherland	Indian	2185
Sydney - Sutherland	Irish	28540
Sydney - Sutherland	Italian	11259
Sydney - Sutherland	Korean	448
Sydney - Sutherland	Lebanese	2914
Sydney - Sutherland	Macedonian	2276
Sydney - Sutherland	Maltese	2749
Sydney - Sutherland	Maori	1377
Sydney - Sutherland	NZ	2055
Sydney - Sutherland	(Other)	23442
Sydney - Sutherland	Polish	1987
Sydney - Sutherland	Russian	1795
Sydney - Sutherland	Samoan	311
Sydney - Sutherland	Scottish	21934
Sydney - Sutherland	Serbian	888
Sydney - Sutherland	South African	1277
Sydney - Sutherland	Spanish	1455
Sydney - Sutherland	Sri Lankan	297
Sydney - Sutherland	Vietnamese	843
Sydney - Sutherland	Welsh	1730
No usual address (NSW)		3848
No usual address (NSW)	Australian	2884
No usual address (NSW)	Australian Aboriginal	667
No usual address (NSW)	Chinese	265
No usual address (NSW)	Croatian	38
No usual address (NSW)	Dutch	123
No usual address (NSW)	English	2713
No usual address (NSW)	Filipino	83
No usual address (NSW)	French	83
No usual address (NSW)	German	307
No usual address (NSW)	Greek	80
No usual address (NSW)	Hungarian	34
No usual address (NSW)	Indian	81
No usual address (NSW)	Irish	819
No usual address (NSW)	Italian	232
No usual address (NSW)	Korean	22
No usual address (NSW)	Lebanese	72
No usual address (NSW)	Macedonian	24
No usual address (NSW)	Maltese	44
No usual address (NSW)	Maori	58
No usual address (NSW)	NZ	70
No usual address (NSW)	(Other)	933
No usual address (NSW)	Polish	54
No usual address (NSW)	Russian	31
No usual address (NSW)	Samoan	32
No usual address (NSW)	Scottish	747
No usual address (NSW)	Serbian	15
No usual address (NSW)	South African	32
No usual address (NSW)	Spanish	46
No usual address (NSW)	Sri Lankan	8
No usual address (NSW)	Vietnamese	50
No usual address (NSW)	Welsh	57
Ballarat		10838
Ballarat	Australian	68544
Ballarat	Australian Aboriginal	2890
Ballarat	Chinese	2368
Ballarat	Croatian	810
Ballarat	Dutch	4660
Ballarat	English	73105
Ballarat	Filipino	1170
Ballarat	French	780
Ballarat	German	7562
Ballarat	Greek	924
Ballarat	Hungarian	463
Ballarat	Indian	2180
Ballarat	Irish	25692
Ballarat	Italian	4869
Ballarat	Korean	118
Ballarat	Lebanese	173
Ballarat	Macedonian	198
Ballarat	Maltese	1467
Ballarat	Maori	368
Ballarat	NZ	895
Ballarat	(Other)	9746
Ballarat	Polish	1095
Ballarat	Russian	371
Ballarat	Samoan	76
Ballarat	Scottish	21991
Ballarat	Serbian	351
Ballarat	South African	342
Ballarat	Spanish	401
Ballarat	Sri Lankan	273
Ballarat	Vietnamese	279
Ballarat	Welsh	1104
Bendigo		11594
Bendigo	Australian	66880
Bendigo	Australian Aboriginal	3159
Bendigo	Chinese	2000
Bendigo	Croatian	433
Bendigo	Dutch	2716
Bendigo	English	71803
Bendigo	Filipino	1176
Bendigo	French	746
Bendigo	German	7505
Bendigo	Greek	790
Bendigo	Hungarian	404
Bendigo	Indian	1631
Bendigo	Irish	23950
Bendigo	Italian	5168
Bendigo	Korean	111
Bendigo	Lebanese	139
Bendigo	Macedonian	110
Bendigo	Maltese	839
Bendigo	Maori	357
Bendigo	NZ	784
Bendigo	(Other)	9944
Bendigo	Polish	799
Bendigo	Russian	249
Bendigo	Samoan	77
Bendigo	Scottish	20840
Bendigo	Serbian	175
Bendigo	South African	363
Bendigo	Spanish	368
Bendigo	Sri Lankan	283
Bendigo	Vietnamese	232
Bendigo	Welsh	1122
Geelong		18283
Geelong	Australian	119444
Geelong	Australian Aboriginal	3834
Geelong	Chinese	4798
Geelong	Croatian	4968
Geelong	Dutch	8761
Geelong	English	128303
Geelong	Filipino	2982
Geelong	French	1621
Geelong	German	14676
Geelong	Greek	3007
Geelong	Hungarian	1378
Geelong	Indian	5067
Geelong	Irish	43492
Geelong	Italian	14307
Geelong	Korean	274
Geelong	Lebanese	575
Geelong	Macedonian	1992
Geelong	Maltese	2910
Geelong	Maori	907
Geelong	NZ	2017
Geelong	(Other)	27243
Geelong	Polish	3443
Geelong	Russian	962
Geelong	Samoan	232
Geelong	Scottish	39003
Geelong	Serbian	1603
Geelong	South African	1113
Geelong	Spanish	1383
Geelong	Sri Lankan	713
Geelong	Vietnamese	1046
Geelong	Welsh	2312
Hume		13249
Hume	Australian	74953
Hume	Australian Aboriginal	3759
Hume	Chinese	1476
Hume	Croatian	740
Hume	Dutch	3689
Hume	English	76719
Hume	Filipino	1200
Hume	French	888
Hume	German	9976
Hume	Greek	844
Hume	Hungarian	519
Hume	Indian	1152
Hume	Irish	24652
Hume	Italian	7652
Hume	Korean	63
Hume	Lebanese	235
Hume	Macedonian	183
Hume	Maltese	987
Hume	Maori	400
Hume	NZ	985
Hume	(Other)	9537
Hume	Polish	1162
Hume	Russian	318
Hume	Samoan	100
Hume	Scottish	21677
Hume	Serbian	299
Hume	South African	352
Hume	Spanish	401
Hume	Sri Lankan	181
Hume	Vietnamese	332
Hume	Welsh	1046
Latrobe - Gippsland		22803
Latrobe - Gippsland	Australian	121424
Latrobe - Gippsland	Australian Aboriginal	5399
Latrobe - Gippsland	Chinese	2396
Latrobe - Gippsland	Croatian	916
Latrobe - Gippsland	Dutch	9784
Latrobe - Gippsland	English	126164
Latrobe - Gippsland	Filipino	2373
Latrobe - Gippsland	French	1268
Latrobe - Gippsland	German	12386
Latrobe - Gippsland	Greek	1728
Latrobe - Gippsland	Hungarian	844
Latrobe - Gippsland	Indian	1981
Latrobe - Gippsland	Irish	33495
Latrobe - Gippsland	Italian	11486
Latrobe - Gippsland	Korean	122
Latrobe - Gippsland	Lebanese	210
Latrobe - Gippsland	Macedonian	194
Latrobe - Gippsland	Maltese	2815
Latrobe - Gippsland	Maori	846
Latrobe - Gippsland	NZ	1725
Latrobe - Gippsland	(Other)	15374
Latrobe - Gippsland	Polish	2131
Latrobe - Gippsland	Russian	606
Latrobe - Gippsland	Samoan	193
Latrobe - Gippsland	Scottish	34536
Latrobe - Gippsland	Serbian	437
Latrobe - Gippsland	South African	724
Latrobe - Gippsland	Spanish	768
Latrobe - Gippsland	Sri Lankan	479
Latrobe - Gippsland	Vietnamese	559
Latrobe - Gippsland	Welsh	1762
Melbourne - Inner		37265
Melbourne - Inner	Australian	132754
Melbourne - Inner	Australian Aboriginal	3367
Melbourne - Inner	Chinese	59565
Melbourne - Inner	Croatian	4779
Melbourne - Inner	Dutch	9217
Melbourne - Inner	English	173826
Melbourne - Inner	Filipino	7032
Melbourne - Inner	French	6261
Melbourne - Inner	German	22573
Melbourne - Inner	Greek	26776
Melbourne - Inner	Hungarian	2679
Melbourne - Inner	Indian	20209
Melbourne - Inner	Irish	77995
Melbourne - Inner	Italian	48990
Melbourne - Inner	Korean	4141
Melbourne - Inner	Lebanese	5056
Melbourne - Inner	Macedonian	2979
Melbourne - Inner	Maltese	5466
Melbourne - Inner	Maori	2122
Melbourne - Inner	NZ	5009
Melbourne - Inner	(Other)	99997
Melbourne - Inner	Polish	8551
Melbourne - Inner	Russian	4135
Melbourne - Inner	Samoan	487
Melbourne - Inner	Scottish	58463
Melbourne - Inner	Serbian	2565
Melbourne - Inner	South African	2382
Melbourne - Inner	Spanish	4789
Melbourne - Inner	Sri Lankan	2974
Melbourne - Inner	Vietnamese	11292
Melbourne - Inner	Welsh	4114
Melbourne - Inner East		13406
Melbourne - Inner East	Australian	75842
Melbourne - Inner East	Australian Aboriginal	959
Melbourne - Inner East	Chinese	90547
Melbourne - Inner East	Croatian	2151
Melbourne - Inner East	Dutch	4282
Melbourne - Inner East	English	89525
Melbourne - Inner East	Filipino	2801
Melbourne - Inner East	French	2138
Melbourne - Inner East	German	9978
Melbourne - Inner East	Greek	20724
Melbourne - Inner East	Hungarian	1458
Melbourne - Inner East	Indian	13687
Melbourne - Inner East	Irish	33444
Melbourne - Inner East	Italian	25339
Melbourne - Inner East	Korean	3034
Melbourne - Inner East	Lebanese	1976
Melbourne - Inner East	Macedonian	1841
Melbourne - Inner East	Maltese	1902
Melbourne - Inner East	Maori	496
Melbourne - Inner East	NZ	1852
Melbourne - Inner East	(Other)	46694
Melbourne - Inner East	Polish	3087
Melbourne - Inner East	Russian	1353
Melbourne - Inner East	Samoan	143
Melbourne - Inner East	Scottish	28680
Melbourne - Inner East	Serbian	901
Melbourne - Inner East	South African	1649
Melbourne - Inner East	Spanish	1309
Melbourne - Inner East	Sri Lankan	3241
Melbourne - Inner East	Vietnamese	5638
Melbourne - Inner East	Welsh	1792
Melbourne - Inner South		17088
Melbourne - Inner South	Australian	114656
Melbourne - Inner South	Australian Aboriginal	1513
Melbourne - Inner South	Chinese	29315
Melbourne - Inner South	Croatian	2871
Melbourne - Inner South	Dutch	6517
Melbourne - Inner South	English	131705
Melbourne - Inner South	Filipino	3399
Melbourne - Inner South	French	3950
Melbourne - Inner South	German	15525
Melbourne - Inner South	Greek	21626
Melbourne - Inner South	Hungarian	3189
Melbourne - Inner South	Indian	14095
Melbourne - Inner South	Irish	47810
Melbourne - Inner South	Italian	22543
Melbourne - Inner South	Korean	1600
Melbourne - Inner South	Lebanese	1584
Melbourne - Inner South	Macedonian	870
Melbourne - Inner South	Maltese	2194
Melbourne - Inner South	Maori	1083
Melbourne - Inner South	NZ	3433
Melbourne - Inner South	(Other)	63899
Melbourne - Inner South	Polish	10804
Melbourne - Inner South	Russian	7747
Melbourne - Inner South	Samoan	258
Melbourne - Inner South	Scottish	38747
Melbourne - Inner South	Serbian	2055
Melbourne - Inner South	South African	5381
Melbourne - Inner South	Spanish	2146
Melbourne - Inner South	Sri Lankan	3010
Melbourne - Inner South	Vietnamese	3236
Melbourne - Inner South	Welsh	2538
Melbourne - North East		25905
Melbourne - North East	Australian	133093
Melbourne - North East	Australian Aboriginal	4985
Melbourne - North East	Chinese	27472
Melbourne - North East	Croatian	4869
Melbourne - North East	Dutch	5902
Melbourne - North East	English	133841
Melbourne - North East	Filipino	7215
Melbourne - North East	French	2446
Melbourne - North East	German	14120
Melbourne - North East	Greek	27025
Melbourne - North East	Hungarian	1525
Melbourne - North East	Indian	26396
Melbourne - North East	Irish	46166
Melbourne - North East	Italian	63689
Melbourne - North East	Korean	1067
Melbourne - North East	Lebanese	8791
Melbourne - North East	Macedonian	19388
Melbourne - North East	Maltese	8132
Melbourne - North East	Maori	1663
Melbourne - North East	NZ	2940
Melbourne - North East	(Other)	89190
Melbourne - North East	Polish	3732
Melbourne - North East	Russian	1436
Melbourne - North East	Samoan	1940
Melbourne - North East	Scottish	36969
Melbourne - North East	Serbian	2691
Melbourne - North East	South African	1511
Melbourne - North East	Spanish	2606
Melbourne - North East	Sri Lankan	3958
Melbourne - North East	Vietnamese	8987
Melbourne - North East	Welsh	2265
Melbourne - North West		25283
Melbourne - North West	Australian	90912
Melbourne - North West	Australian Aboriginal	2888
Melbourne - North West	Chinese	9199
Melbourne - North West	Croatian	4668
Melbourne - North West	Dutch	3418
Melbourne - North West	English	84119
Melbourne - North West	Filipino	6905
Melbourne - North West	French	1287
Melbourne - North West	German	8712
Melbourne - North West	Greek	13141
Melbourne - North West	Hungarian	1000
Melbourne - North West	Indian	21953
Melbourne - North West	Irish	27770
Melbourne - North West	Italian	47183
Melbourne - North West	Korean	520
Melbourne - North West	Lebanese	15077
Melbourne - North West	Macedonian	2993
Melbourne - North West	Maltese	10785
Melbourne - North West	Maori	1413
Melbourne - North West	NZ	2078
Melbourne - North West	(Other)	120432
Melbourne - North West	Polish	3541
Melbourne - North West	Russian	833
Melbourne - North West	Samoan	3328
Melbourne - North West	Scottish	21556
Melbourne - North West	Serbian	1712
Melbourne - North West	South African	792
Melbourne - North West	Spanish	1899
Melbourne - North West	Sri Lankan	3683
Melbourne - North West	Vietnamese	5120
Melbourne - North West	Welsh	1204
Melbourne - Outer East		19861
Melbourne - Outer East	Australian	164905
Melbourne - Outer East	Australian Aboriginal	3730
Melbourne - Outer East	Chinese	52468
Melbourne - Outer East	Croatian	2677
Melbourne - Outer East	Dutch	15614
Melbourne - Outer East	English	180178
Melbourne - Outer East	Filipino	4867
Melbourne - Outer East	French	2870
Melbourne - Outer East	German	21700
Melbourne - Outer East	Greek	9795
Melbourne - Outer East	Hungarian	2590
Melbourne - Outer East	Indian	15391
Melbourne - Outer East	Irish	50490
Melbourne - Outer East	Italian	25406
Melbourne - Outer East	Korean	2348
Melbourne - Outer East	Lebanese	1362
Melbourne - Outer East	Macedonian	1056
Melbourne - Outer East	Maltese	3107
Melbourne - Outer East	Maori	1237
Melbourne - Outer East	NZ	3311
Melbourne - Outer East	(Other)	57839
Melbourne - Outer East	Polish	4856
Melbourne - Outer East	Russian	1581
Melbourne - Outer East	Samoan	429
Melbourne - Outer East	Scottish	48754
Melbourne - Outer East	Serbian	1400
Melbourne - Outer East	South African	3011
Melbourne - Outer East	Spanish	1674
Melbourne - Outer East	Sri Lankan	5235
Melbourne - Outer East	Vietnamese	3654
Melbourne - Outer East	Welsh	3198
Melbourne - South East		48907
Melbourne - South East	Australian	169392
Melbourne - South East	Australian Aboriginal	4781
Melbourne - South East	Chinese	88308
Melbourne - South East	Croatian	6165
Melbourne - South East	Dutch	13635
Melbourne - South East	English	175157
Melbourne - South East	Filipino	17322
Melbourne - South East	French	4499
Melbourne - South East	German	18098
Melbourne - South East	Greek	26754
Melbourne - South East	Hungarian	4405
Melbourne - South East	Indian	67408
Melbourne - South East	Irish	43303
Melbourne - South East	Italian	32367
Melbourne - South East	Korean	4555
Melbourne - South East	Lebanese	3980
Melbourne - South East	Macedonian	2111
Melbourne - South East	Maltese	4624
Melbourne - South East	Maori	4683
Melbourne - South East	NZ	4941
Melbourne - South East	(Other)	221048
Melbourne - South East	Polish	6758
Melbourne - South East	Russian	3830
Melbourne - South East	Samoan	6249
Melbourne - South East	Scottish	41983
Melbourne - South East	Serbian	7548
Melbourne - South East	South African	3771
Melbourne - South East	Spanish	3791
Melbourne - South East	Sri Lankan	20310
Melbourne - South East	Vietnamese	26353
Melbourne - South East	Welsh	2790
Melbourne - West		60250
Melbourne - West	Australian	157171
Melbourne - West	Australian Aboriginal	6490
Melbourne - West	Chinese	48115
Melbourne - West	Croatian	12299
Melbourne - West	Dutch	7015
Melbourne - West	English	156354
Melbourne - West	Filipino	30276
Melbourne - West	French	2851
Melbourne - West	German	17686
Melbourne - West	Greek	20277
Melbourne - West	Hungarian	2391
Melbourne - West	Indian	78287
Melbourne - West	Irish	45354
Melbourne - West	Italian	44628
Melbourne - West	Korean	2048
Melbourne - West	Lebanese	8859
Melbourne - West	Macedonian	14473
Melbourne - West	Maltese	33077
Melbourne - West	Maori	7183
Melbourne - West	NZ	5645
Melbourne - West	(Other)	192660
Melbourne - West	Polish	8522
Melbourne - West	Russian	2201
Melbourne - West	Samoan	8329
Melbourne - West	Scottish	39132
Melbourne - West	Serbian	7171
Melbourne - West	South African	2325
Melbourne - West	Spanish	5404
Melbourne - West	Sri Lankan	4845
Melbourne - West	Vietnamese	52620
Melbourne - West	Welsh	2609
Mornington Peninsula		17472
Mornington Peninsula	Australian	112581
Mornington Peninsula	Australian Aboriginal	3341
Mornington Peninsula	Chinese	4296
Mornington Peninsula	Croatian	1805
Mornington Peninsula	Dutch	7571
Mornington Peninsula	English	132656
Mornington Peninsula	Filipino	2667
Mornington Peninsula	French	2128
Mornington Peninsula	German	12165
Mornington Peninsula	Greek	5362
Mornington Peninsula	Hungarian	1305
Mornington Peninsula	Indian	3264
Mornington Peninsula	Irish	36164
Mornington Peninsula	Italian	13507
Mornington Peninsula	Korean	241
Mornington Peninsula	Lebanese	827
Mornington Peninsula	Macedonian	521
Mornington Peninsula	Maltese	1827
Mornington Peninsula	Maori	1802
Mornington Peninsula	NZ	2694
Mornington Peninsula	(Other)	23496
Mornington Peninsula	Polish	2696
Mornington Peninsula	Russian	1347
Mornington Peninsula	Samoan	532
Mornington Peninsula	Scottish	35445
Mornington Peninsula	Serbian	881
Mornington Peninsula	South African	1621
Mornington Peninsula	Spanish	1151
Mornington Peninsula	Sri Lankan	1133
Mornington Peninsula	Vietnamese	581
Mornington Peninsula	Welsh	2470
North West		13402
North West	Australian	61015
North West	Australian Aboriginal	4585
North West	Chinese	2295
North West	Croatian	519
North West	Dutch	1716
North West	English	59486
North West	Filipino	1352
North West	French	508
North West	German	9413
North West	Greek	999
North West	Hungarian	302
North West	Indian	1343
North West	Irish	15531
North West	Italian	7269
North West	Korean	109
North West	Lebanese	87
North West	Macedonian	49
North West	Maltese	354
North West	Maori	347
North West	NZ	507
North West	(Other)	10179
North West	Polish	506
North West	Russian	133
North West	Samoan	284
North West	Scottish	15888
North West	Serbian	116
North West	South African	269
North West	Spanish	208
North West	Sri Lankan	118
North West	Vietnamese	795
North West	Welsh	571
Shepparton		10609
Shepparton	Australian	52378
Shepparton	Australian Aboriginal	4211
Shepparton	Chinese	1518
Shepparton	Croatian	327
Shepparton	Dutch	2052
Shepparton	English	52494
Shepparton	Filipino	1514
Shepparton	French	377
Shepparton	German	4743
Shepparton	Greek	900
Shepparton	Hungarian	198
Shepparton	Indian	2077
Shepparton	Irish	15647
Shepparton	Italian	7976
Shepparton	Korean	48
Shepparton	Lebanese	68
Shepparton	Macedonian	384
Shepparton	Maltese	510
Shepparton	Maori	376
Shepparton	NZ	580
Shepparton	(Other)	11377
Shepparton	Polish	450
Shepparton	Russian	115
Shepparton	Samoan	315
Shepparton	Scottish	13647
Shepparton	Serbian	123
Shepparton	South African	160
Shepparton	Spanish	306
Shepparton	Sri Lankan	191
Shepparton	Vietnamese	178
Shepparton	Welsh	475
Warrnambool and South West		8806
Warrnambool and South West	Australian	52885
Warrnambool and South West	Australian Aboriginal	2376
Warrnambool and South West	Chinese	1143
Warrnambool and South West	Croatian	212
Warrnambool and South West	Dutch	2535
Warrnambool and South West	English	52673
Warrnambool and South West	Filipino	887
Warrnambool and South West	French	490
Warrnambool and South West	German	5836
Warrnambool and South West	Greek	429
Warrnambool and South West	Hungarian	132
Warrnambool and South West	Indian	554
Warrnambool and South West	Irish	20194
Warrnambool and South West	Italian	2086
Warrnambool and South West	Korean	77
Warrnambool and South West	Lebanese	72
Warrnambool and South West	Macedonian	49
Warrnambool and South West	Maltese	491
Warrnambool and South West	Maori	540
Warrnambool and South West	NZ	741
Warrnambool and South West	(Other)	4863
Warrnambool and South West	Polish	383
Warrnambool and South West	Russian	151
Warrnambool and South West	Samoan	81
Warrnambool and South West	Scottish	16602
Warrnambool and South West	Serbian	70
Warrnambool and South West	South African	289
Warrnambool and South West	Spanish	202
Warrnambool and South West	Sri Lankan	134
Warrnambool and South West	Vietnamese	184
Warrnambool and South West	Welsh	614
Migratory - Offshore - Shipping (Vic.)		27
Migratory - Offshore - Shipping (Vic.)	English	7
Migratory - Offshore - Shipping (Vic.)	Filipino	3
Migratory - Offshore - Shipping (Vic.)	Scottish	3
No usual address (Vic.)		3662
No usual address (Vic.)	Australian	1876
No usual address (Vic.)	Australian Aboriginal	235
No usual address (Vic.)	Chinese	203
No usual address (Vic.)	Croatian	18
No usual address (Vic.)	Dutch	131
No usual address (Vic.)	English	1951
No usual address (Vic.)	Filipino	62
No usual address (Vic.)	French	44
No usual address (Vic.)	German	250
No usual address (Vic.)	Greek	74
No usual address (Vic.)	Hungarian	17
No usual address (Vic.)	Indian	102
No usual address (Vic.)	Irish	629
No usual address (Vic.)	Italian	223
No usual address (Vic.)	Korean	4
No usual address (Vic.)	Lebanese	41
No usual address (Vic.)	Macedonian	18
No usual address (Vic.)	Maltese	53
No usual address (Vic.)	Maori	58
No usual address (Vic.)	NZ	63
No usual address (Vic.)	(Other)	818
No usual address (Vic.)	Polish	51
No usual address (Vic.)	Russian	18
No usual address (Vic.)	Samoan	23
No usual address (Vic.)	Scottish	568
No usual address (Vic.)	Serbian	22
No usual address (Vic.)	South African	14
No usual address (Vic.)	Spanish	26
No usual address (Vic.)	Sri Lankan	24
No usual address (Vic.)	Vietnamese	51
No usual address (Vic.)	Welsh	43
Brisbane - East		10092
Brisbane - East	Australian	83758
Brisbane - East	Australian Aboriginal	6346
Brisbane - East	Chinese	4409
Brisbane - East	Croatian	1008
Brisbane - East	Dutch	4926
Brisbane - East	English	105170
Brisbane - East	Filipino	2877
Brisbane - East	French	1844
Brisbane - East	German	14291
Brisbane - East	Greek	2017
Brisbane - East	Hungarian	715
Brisbane - East	Indian	2959
Brisbane - East	Irish	30043
Brisbane - East	Italian	6539
Brisbane - East	Korean	535
Brisbane - East	Lebanese	473
Brisbane - East	Macedonian	123
Brisbane - East	Maltese	926
Brisbane - East	Maori	3873
Brisbane - East	NZ	4164
Brisbane - East	(Other)	20279
Brisbane - East	Polish	1969
Brisbane - East	Russian	1059
Brisbane - East	Samoan	826
Brisbane - East	Scottish	29125
Brisbane - East	Serbian	438
Brisbane - East	South African	2829
Brisbane - East	Spanish	1056
Brisbane - East	Sri Lankan	403
Brisbane - East	Vietnamese	684
Brisbane - East	Welsh	2063
Brisbane - North		9742
Brisbane - North	Australian	72594
Brisbane - North	Australian Aboriginal	5215
Brisbane - North	Chinese	7410
Brisbane - North	Croatian	690
Brisbane - North	Dutch	3333
Brisbane - North	English	81763
Brisbane - North	Filipino	5340
Brisbane - North	French	1500
Brisbane - North	German	12853
Brisbane - North	Greek	1410
Brisbane - North	Hungarian	626
Brisbane - North	Indian	9286
Brisbane - North	Irish	30007
Brisbane - North	Italian	9902
Brisbane - North	Korean	959
Brisbane - North	Lebanese	447
Brisbane - North	Macedonian	118
Brisbane - North	Maltese	787
Brisbane - North	Maori	2390
Brisbane - North	NZ	2989
Brisbane - North	(Other)	29583
Brisbane - North	Polish	1736
Brisbane - North	Russian	839
Brisbane - North	Samoan	1531
Brisbane - North	Scottish	24245
Brisbane - North	Serbian	309
Brisbane - North	South African	1317
Brisbane - North	Spanish	1214
Brisbane - North	Sri Lankan	636
Brisbane - North	Vietnamese	878
Brisbane - North	Welsh	1648
Brisbane - South		16744
Brisbane - South	Australian	88900
Brisbane - South	Australian Aboriginal	5359
Brisbane - South	Chinese	53274
Brisbane - South	Croatian	1863
Brisbane - South	Dutch	4693
Brisbane - South	English	101319
Brisbane - South	Filipino	6985
Brisbane - South	French	2051
Brisbane - South	German	15943
Brisbane - South	Greek	6535
Brisbane - South	Hungarian	1061
Brisbane - South	Indian	19085
Brisbane - South	Irish	36721
Brisbane - South	Italian	10234
Brisbane - South	Korean	7466
Brisbane - South	Lebanese	1441
Brisbane - South	Macedonian	563
Brisbane - South	Maltese	839
Brisbane - South	Maori	3725
Brisbane - South	NZ	3832
Brisbane - South	(Other)	62807
Brisbane - South	Polish	2672
Brisbane - South	Russian	2113
Brisbane - South	Samoan	2493
Brisbane - South	Scottish	29949
Brisbane - South	Serbian	1992
Brisbane - South	South African	2479
Brisbane - South	Spanish	2227
Brisbane - South	Sri Lankan	1724
Brisbane - South	Vietnamese	6353
Brisbane - South	Welsh	2067
Brisbane - West		6189
Brisbane - West	Australian	58592
Brisbane - West	Australian Aboriginal	2122
Brisbane - West	Chinese	12020
Brisbane - West	Croatian	569
Brisbane - West	Dutch	3501
Brisbane - West	English	71538
Brisbane - West	Filipino	1797
Brisbane - West	French	1822
Brisbane - West	German	11444
Brisbane - West	Greek	1144
Brisbane - West	Hungarian	697
Brisbane - West	Indian	5688
Brisbane - West	Irish	25870
Brisbane - West	Italian	5342
Brisbane - West	Korean	1534
Brisbane - West	Lebanese	565
Brisbane - West	Macedonian	248
Brisbane - West	Maltese	540
Brisbane - West	Maori	894
Brisbane - West	NZ	2164
Brisbane - West	(Other)	24637
Brisbane - West	Polish	1824
Brisbane - West	Russian	1024
Brisbane - West	Samoan	395
Brisbane - West	Scottish	23015
Brisbane - West	Serbian	421
Brisbane - West	South African	2870
Brisbane - West	Spanish	1137
Brisbane - West	Sri Lankan	907
Brisbane - West	Vietnamese	2369
Brisbane - West	Welsh	1718
Brisbane Inner City		16679
Brisbane Inner City	Australian	80893
