SA4_NAME16	Age	MaritalStatus	Registered	adults
Sydney - Outer West and Blue Mountains	45-54	Married	1	23596
Sydney - Outer West and Blue Mountains	45-54	Never married		11616
Sydney - Outer West and Blue Mountains	55-64	Married	0	2985
Sydney - Outer West and Blue Mountains	55-64	Married	1	22123
Sydney - Outer West and Blue Mountains	55-64	Never married		11475
Sydney - Outer West and Blue Mountains	65-74	Married	0	1318
Sydney - Outer West and Blue Mountains	65-74	Married	1	17928
Sydney - Outer West and Blue Mountains	65-74	Never married		9959
Sydney - Outer West and Blue Mountains	75-84	Married	0	361
Sydney - Outer West and Blue Mountains	75-84	Married	1	7417
Sydney - Outer West and Blue Mountains	75-84	Never married		6062
Sydney - Outer West and Blue Mountains	85+	Married	0	42
Sydney - Outer West and Blue Mountains	85+	Married	1	1205
Sydney - Outer West and Blue Mountains	85+	Never married		2476
Sydney - Parramatta	15-19	Married	0	97
Sydney - Parramatta	15-19	Married	1	36
Sydney - Parramatta	15-19	Never married		23351
Sydney - Parramatta	20-24	Married	0	2080
Sydney - Parramatta	20-24	Married	1	2233
Sydney - Parramatta	20-24	Never married		28679
Sydney - Parramatta	25-34	Married	0	9141
Sydney - Parramatta	25-34	Married	1	35929
Sydney - Parramatta	25-34	Never married		39516
Sydney - Parramatta	35-44	Married	0	4481
Sydney - Parramatta	35-44	Married	1	50305
Sydney - Parramatta	35-44	Never married		18928
Sydney - Parramatta	45-54	Married	0	2786
Sydney - Parramatta	45-54	Married	1	32937
Sydney - Parramatta	45-54	Never married		15968
Sydney - Parramatta	55-64	Married	0	1852
Sydney - Parramatta	55-64	Married	1	28206
Sydney - Parramatta	55-64	Never married		15431
Sydney - Parramatta	65-74	Married	0	790
Sydney - Parramatta	65-74	Married	1	20132
Sydney - Parramatta	65-74	Never married		11165
Sydney - Parramatta	75-84	Married	0	238
Sydney - Parramatta	75-84	Married	1	9822
Sydney - Parramatta	75-84	Never married		7026
Sydney - Parramatta	85+	Married	0	42
Sydney - Parramatta	85+	Married	1	2103
Sydney - Parramatta	85+	Never married		3775
Sydney - Ryde	15-19	Married	0	44
Sydney - Ryde	15-19	Never married		9585
Sydney - Ryde	20-24	Married	0	1116
Sydney - Ryde	20-24	Married	1	265
Sydney - Ryde	20-24	Never married		10318
Sydney - Ryde	25-34	Married	0	6061
Sydney - Ryde	25-34	Married	1	11125
Sydney - Ryde	25-34	Never married		13145
Sydney - Ryde	35-44	Married	0	2352
Sydney - Ryde	35-44	Married	1	21377
Sydney - Ryde	35-44	Never married		6741
Sydney - Ryde	45-54	Married	0	1513
Sydney - Ryde	45-54	Married	1	16593
Sydney - Ryde	45-54	Never married		5690
Sydney - Ryde	55-64	Married	0	933
Sydney - Ryde	55-64	Married	1	14748
Sydney - Ryde	55-64	Never married		5905
Sydney - Ryde	65-74	Married	0	479
Sydney - Ryde	65-74	Married	1	11145
Sydney - Ryde	65-74	Never married		4823
Sydney - Ryde	75-84	Married	0	162
Sydney - Ryde	75-84	Married	1	5284
Sydney - Ryde	75-84	Never married		3389
Sydney - Ryde	85+	Married	0	22
Sydney - Ryde	85+	Married	1	1417
Sydney - Ryde	85+	Never married		2270
Sydney - South West	15-19	Married	0	165
Sydney - South West	15-19	Married	1	43
Sydney - South West	15-19	Never married		30055
Sydney - South West	20-24	Married	0	1670
Sydney - South West	20-24	Married	1	1655
Sydney - South West	20-24	Never married		27086
Sydney - South West	25-34	Married	0	6871
Sydney - South West	25-34	Married	1	25331
Sydney - South West	25-34	Never married		30972
Sydney - South West	35-44	Married	0	4408
Sydney - South West	35-44	Married	1	39819
Sydney - South West	35-44	Never married		16983
Sydney - South West	45-54	Married	0	3467
Sydney - South West	45-54	Married	1	36534
Sydney - South West	45-54	Never married		16245
Sydney - South West	55-64	Married	0	2202
Sydney - South West	55-64	Married	1	33511
Sydney - South West	55-64	Never married		16026
Sydney - South West	65-74	Married	0	797
Sydney - South West	65-74	Married	1	22615
Sydney - South West	65-74	Never married		11602
Sydney - South West	75-84	Married	0	182
Sydney - South West	75-84	Married	1	9347
Sydney - South West	75-84	Never married		7110
Sydney - South West	85+	Married	0	36
Sydney - South West	85+	Married	1	1834
Sydney - South West	85+	Never married		3481
Sydney - Sutherland	15-19	Married	0	46
Sydney - Sutherland	15-19	Never married		13463
Sydney - Sutherland	20-24	Married	0	1161
Sydney - Sutherland	20-24	Married	1	189
Sydney - Sutherland	20-24	Never married		10806
Sydney - Sutherland	25-34	Married	0	6718
Sydney - Sutherland	25-34	Married	1	8246
Sydney - Sutherland	25-34	Never married		9848
Sydney - Sutherland	35-44	Married	0	3741
Sydney - Sutherland	35-44	Married	1	19934
Sydney - Sutherland	35-44	Never married		5452
Sydney - Sutherland	45-54	Married	0	2847
Sydney - Sutherland	45-54	Married	1	20845
Sydney - Sutherland	45-54	Never married		6811
Sydney - Sutherland	55-64	Married	0	1854
Sydney - Sutherland	55-64	Married	1	18555
Sydney - Sutherland	55-64	Never married		6834
Sydney - Sutherland	65-74	Married	0	842
Sydney - Sutherland	65-74	Married	1	15086
Sydney - Sutherland	65-74	Never married		5644
Sydney - Sutherland	75-84	Married	0	259
Sydney - Sutherland	75-84	Married	1	7830
Sydney - Sutherland	75-84	Never married		4563
Sydney - Sutherland	85+	Married	0	37
Sydney - Sutherland	85+	Married	1	1810
Sydney - Sutherland	85+	Never married		2793
Ballarat	15-19	Married	0	115
Ballarat	15-19	Never married		8879
Ballarat	20-24	Married	0	1642
Ballarat	20-24	Married	1	221
Ballarat	20-24	Never married		6588
Ballarat	25-34	Married	0	5476
Ballarat	25-34	Married	1	5428
Ballarat	25-34	Never married		7946
Ballarat	35-44	Married	0	3225
Ballarat	35-44	Married	1	10387
Ballarat	35-44	Never married		5257
Ballarat	45-54	Married	0	2891
Ballarat	45-54	Married	1	11267
Ballarat	45-54	Never married		6480
Ballarat	55-64	Married	0	2142
Ballarat	55-64	Married	1	11819
Ballarat	55-64	Never married		6937
Ballarat	65-74	Married	0	1074
Ballarat	65-74	Married	1	11180
Ballarat	65-74	Never married		6549
Ballarat	75-84	Married	0	311
Ballarat	75-84	Married	1	5452
Ballarat	75-84	Never married		4119
Ballarat	85+	Married	0	23
Ballarat	85+	Married	1	973
Ballarat	85+	Never married		1974
Bendigo	15-19	Married	0	106
Bendigo	15-19	Married	1	3
Bendigo	15-19	Never married		8467
Bendigo	20-24	Married	0	1375
Bendigo	20-24	Married	1	199
Bendigo	20-24	Never married		6202
Bendigo	25-34	Married	0	5201
Bendigo	25-34	Married	1	5267
Bendigo	25-34	Never married		7094
Bendigo	35-44	Married	0	3191
Bendigo	35-44	Married	1	10188
Bendigo	35-44	Never married		4799
Bendigo	45-54	Married	0	2807
Bendigo	45-54	Married	1	10789
Bendigo	45-54	Never married		5958
Bendigo	55-64	Married	0	1996
Bendigo	55-64	Married	1	11666
Bendigo	55-64	Never married		6717
Bendigo	65-74	Married	0	1123
Bendigo	65-74	Married	1	11102
Bendigo	65-74	Never married		6189
Bendigo	75-84	Married	0	298
Bendigo	75-84	Married	1	5616
Bendigo	75-84	Never married		3889
Bendigo	85+	Married	0	37
Bendigo	85+	Married	1	1094
Bendigo	85+	Never married		1855
Geelong	15-19	Married	0	120
Geelong	15-19	Married	1	12
Geelong	15-19	Never married		16366
Geelong	20-24	Married	0	2425
Geelong	20-24	Married	1	337
Geelong	20-24	Never married		14326
Geelong	25-34	Married	0	11305
Geelong	25-34	Married	1	12185
Geelong	25-34	Never married		16336
Geelong	35-44	Married	0	6390
Geelong	35-44	Married	1	23401
Geelong	35-44	Never married		9344
Geelong	45-54	Married	0	4672
Geelong	45-54	Married	1	22655
Geelong	45-54	Never married		10639
Geelong	55-64	Married	0	3079
Geelong	55-64	Married	1	22128
Geelong	55-64	Never married		11154
Geelong	65-74	Married	0	1541
Geelong	65-74	Married	1	21258
Geelong	65-74	Never married		9641
Geelong	75-84	Married	0	466
Geelong	75-84	Married	1	10381
Geelong	75-84	Never married		6541
Geelong	85+	Married	0	38
Geelong	85+	Married	1	2034
Geelong	85+	Never married		3427
Hume	15-19	Married	0	136
Hume	15-19	Married	1	4
Hume	15-19	Never married		8981
Hume	20-24	Married	0	1515
Hume	20-24	Married	1	203
Hume	20-24	Never married		5410
Hume	25-34	Married	0	5186
Hume	25-34	Married	1	5405
Hume	25-34	Never married		6651
Hume	35-44	Married	0	3396
Hume	35-44	Married	1	10235
Hume	35-44	Never married		4855
Hume	45-54	Married	0	3194
Hume	45-54	Married	1	11825
Hume	45-54	Never married		6270
Hume	55-64	Married	0	2458
Hume	55-64	Married	1	14281
Hume	55-64	Never married		7422
Hume	65-74	Married	0	1286
Hume	65-74	Married	1	13828
Hume	65-74	Never married		6958
Hume	75-84	Married	0	369
Hume	75-84	Married	1	6767
Hume	75-84	Never married		4606
Hume	85+	Married	0	43
Hume	85+	Married	1	1229
Hume	85+	Never married		2202
Latrobe - Gippsland	15-19	Married	0	201
Latrobe - Gippsland	15-19	Married	1	6
Latrobe - Gippsland	15-19	Never married		14345
Latrobe - Gippsland	20-24	Married	0	2557
Latrobe - Gippsland	20-24	Married	1	308
Latrobe - Gippsland	20-24	Never married		9124
Latrobe - Gippsland	25-34	Married	0	8775
Latrobe - Gippsland	25-34	Married	1	8973
Latrobe - Gippsland	25-34	Never married		11297
Latrobe - Gippsland	35-44	Married	0	5113
Latrobe - Gippsland	35-44	Married	1	15781
Latrobe - Gippsland	35-44	Never married		8266
Latrobe - Gippsland	45-54	Married	0	4736
Latrobe - Gippsland	45-54	Married	1	17846
Latrobe - Gippsland	45-54	Never married		10098
Latrobe - Gippsland	55-64	Married	0	3989
Latrobe - Gippsland	55-64	Married	1	22984
Latrobe - Gippsland	55-64	Never married		12351
Latrobe - Gippsland	65-74	Married	0	2282
Latrobe - Gippsland	65-74	Married	1	23870
Latrobe - Gippsland	65-74	Never married		12044
Latrobe - Gippsland	75-84	Married	0	612
Latrobe - Gippsland	75-84	Married	1	11870
Latrobe - Gippsland	75-84	Never married		7559
Latrobe - Gippsland	85+	Married	0	75
Latrobe - Gippsland	85+	Married	1	1997
Latrobe - Gippsland	85+	Never married		3485
Melbourne - Inner	15-19	Married	0	315
Melbourne - Inner	15-19	Married	1	26
Melbourne - Inner	15-19	Never married		19593
Melbourne - Inner	20-24	Married	0	7117
Melbourne - Inner	20-24	Married	1	701
Melbourne - Inner	20-24	Never married		41329
Melbourne - Inner	25-34	Married	0	46345
Melbourne - Inner	25-34	Married	1	22808
Melbourne - Inner	25-34	Never married		80057
Melbourne - Inner	35-44	Married	0	19964
Melbourne - Inner	35-44	Married	1	37669
Melbourne - Inner	35-44	Never married		34378
Melbourne - Inner	45-54	Married	0	9563
Melbourne - Inner	45-54	Married	1	31440
Melbourne - Inner	45-54	Never married		24726
Melbourne - Inner	55-64	Married	0	5639
Melbourne - Inner	55-64	Married	1	25021
Melbourne - Inner	55-64	Never married		20679
Melbourne - Inner	65-74	Married	0	2560
Melbourne - Inner	65-74	Married	1	18509
Melbourne - Inner	65-74	Never married		15159
Melbourne - Inner	75-84	Married	0	649
Melbourne - Inner	75-84	Married	1	9871
Melbourne - Inner	75-84	Never married		9399
Melbourne - Inner	85+	Married	0	67
Melbourne - Inner	85+	Married	1	2428
Melbourne - Inner	85+	Never married		4870
Melbourne - Inner East	15-19	Married	0	63
Melbourne - Inner East	15-19	Married	1	3
Melbourne - Inner East	15-19	Never married		22176
Melbourne - Inner East	20-24	Married	0	1906
Melbourne - Inner East	20-24	Married	1	299
Melbourne - Inner East	20-24	Never married		22492
Melbourne - Inner East	25-34	Married	0	9959
Melbourne - Inner East	25-34	Married	1	12503
Melbourne - Inner East	25-34	Never married		23002
Melbourne - Inner East	35-44	Married	0	4304
Melbourne - Inner East	35-44	Married	1	30620
Melbourne - Inner East	35-44	Never married		10585
Melbourne - Inner East	45-54	Married	0	3050
Melbourne - Inner East	45-54	Married	1	33556
Melbourne - Inner East	45-54	Never married		11492
Melbourne - Inner East	55-64	Married	0	2134
Melbourne - Inner East	55-64	Married	1	29356
Melbourne - Inner East	55-64	Never married		10799
Melbourne - Inner East	65-74	Married	0	1032
Melbourne - Inner East	65-74	Married	1	22824
Melbourne - Inner East	65-74	Never married		9006
Melbourne - Inner East	75-84	Married	0	358
Melbourne - Inner East	75-84	Married	1	13728
Melbourne - Inner East	75-84	Never married		8146
Melbourne - Inner East	85+	Married	0	69
Melbourne - Inner East	85+	Married	1	3587
Melbourne - Inner East	85+	Never married		5399
Melbourne - Inner South	15-19	Married	0	70
Melbourne - Inner South	15-19	Married	1	3
Melbourne - Inner South	15-19	Never married		23957
Melbourne - Inner South	20-24	Married	0	1796
Melbourne - Inner South	20-24	Married	1	292
Melbourne - Inner South	20-24	Never married		20694
Melbourne - Inner South	25-34	Married	0	14016
Melbourne - Inner South	25-34	Married	1	13291
Melbourne - Inner South	25-34	Never married		21637
Melbourne - Inner South	35-44	Married	0	7781
Melbourne - Inner South	35-44	Married	1	35728
Melbourne - Inner South	35-44	Never married		11824
Melbourne - Inner South	45-54	Married	0	5830
Melbourne - Inner South	45-54	Married	1	39258
Melbourne - Inner South	45-54	Never married		14120
Melbourne - Inner South	55-64	Married	0	3512
Melbourne - Inner South	55-64	Married	1	30640
Melbourne - Inner South	55-64	Never married		13812
Melbourne - Inner South	65-74	Married	0	1833
Melbourne - Inner South	65-74	Married	1	22960
Melbourne - Inner South	65-74	Never married		12044
Melbourne - Inner South	75-84	Married	0	514
Melbourne - Inner South	75-84	Married	1	12070
Melbourne - Inner South	75-84	Never married		9010
Melbourne - Inner South	85+	Married	0	104
Melbourne - Inner South	85+	Married	1	3028
Melbourne - Inner South	85+	Never married		5710
Melbourne - North East	15-19	Married	0	117
Melbourne - North East	15-19	Married	1	7
Melbourne - North East	15-19	Never married		28603
Melbourne - North East	20-24	Married	0	2394
Melbourne - North East	20-24	Married	1	809
Melbourne - North East	20-24	Never married		27474
Melbourne - North East	25-34	Married	0	16693
Melbourne - North East	25-34	Married	1	25999
Melbourne - North East	25-34	Never married		32257
Melbourne - North East	35-44	Married	0	10198
Melbourne - North East	35-44	Married	1	50485
Melbourne - North East	35-44	Never married		17519
Melbourne - North East	45-54	Married	0	6694
Melbourne - North East	45-54	Married	1	42391
Melbourne - North East	45-54	Never married		18180
Melbourne - North East	55-64	Married	0	3809
Melbourne - North East	55-64	Married	1	35570
Melbourne - North East	55-64	Never married		16915
Melbourne - North East	65-74	Married	0	1524
Melbourne - North East	65-74	Married	1	27823
Melbourne - North East	65-74	Never married		12877
Melbourne - North East	75-84	Married	0	372
Melbourne - North East	75-84	Married	1	13672
Melbourne - North East	75-84	Never married		8824
Melbourne - North East	85+	Married	0	51
Melbourne - North East	85+	Married	1	2867
Melbourne - North East	85+	Never married		4689
Melbourne - North West	15-19	Married	0	96
Melbourne - North West	15-19	Married	1	23
Melbourne - North West	15-19	Never married		23548
Melbourne - North West	20-24	Married	0	1747
Melbourne - North West	20-24	Married	1	1168
Melbourne - North West	20-24	Never married		22356
Melbourne - North West	25-34	Married	0	11048
Melbourne - North West	25-34	Married	1	25253
Melbourne - North West	25-34	Never married		25784
Melbourne - North West	35-44	Married	0	6095
Melbourne - North West	35-44	Married	1	40782
Melbourne - North West	35-44	Never married		13053
Melbourne - North West	45-54	Married	0	4209
Melbourne - North West	45-54	Married	1	31759
Melbourne - North West	45-54	Never married		13375
Melbourne - North West	55-64	Married	0	2490
Melbourne - North West	55-64	Married	1	26865
Melbourne - North West	55-64	Never married		12436
Melbourne - North West	65-74	Married	0	886
Melbourne - North West	65-74	Married	1	19060
Melbourne - North West	65-74	Never married		9276
Melbourne - North West	75-84	Married	0	242
Melbourne - North West	75-84	Married	1	9834
Melbourne - North West	75-84	Never married		6690
Melbourne - North West	85+	Married	0	20
Melbourne - North West	85+	Married	1	2201
Melbourne - North West	85+	Never married		3745
Melbourne - Outer East	15-19	Married	0	153
Melbourne - Outer East	15-19	Married	1	10
Melbourne - Outer East	15-19	Never married		29291
Melbourne - Outer East	20-24	Married	0	2541
Melbourne - Outer East	20-24	Married	1	426
Melbourne - Outer East	20-24	Never married		25168
Melbourne - Outer East	25-34	Married	0	14715
Melbourne - Outer East	25-34	Married	1	20699
Melbourne - Outer East	25-34	Never married		24619
Melbourne - Outer East	35-44	Married	0	8323
Melbourne - Outer East	35-44	Married	1	45538
Melbourne - Outer East	35-44	Never married		14283
Melbourne - Outer East	45-54	Married	0	7009
Melbourne - Outer East	45-54	Married	1	43873
Melbourne - Outer East	45-54	Never married		16942
Melbourne - Outer East	55-64	Married	0	4366
Melbourne - Outer East	55-64	Married	1	40744
Melbourne - Outer East	55-64	Never married		16497
Melbourne - Outer East	65-74	Married	0	1939
Melbourne - Outer East	65-74	Married	1	32255
Melbourne - Outer East	65-74	Never married		14131
Melbourne - Outer East	75-84	Married	0	572
Melbourne - Outer East	75-84	Married	1	16248
Melbourne - Outer East	75-84	Never married		10240
Melbourne - Outer East	85+	Married	0	62
Melbourne - Outer East	85+	Married	1	3081
Melbourne - Outer East	85+	Never married		5173
Melbourne - South East	15-19	Married	0	257
Melbourne - South East	15-19	Married	1	39
Melbourne - South East	15-19	Never married		48018
Melbourne - South East	20-24	Married	0	4872
Melbourne - South East	20-24	Married	1	2043
Melbourne - South East	20-24	Never married		48604
Melbourne - South East	25-34	Married	0	21342
Melbourne - South East	25-34	Married	1	49032
Melbourne - South East	25-34	Never married		55605
Melbourne - South East	35-44	Married	0	10765
Melbourne - South East	35-44	Married	1	83997
Melbourne - South East	35-44	Never married		26545
Melbourne - South East	45-54	Married	0	7524
Melbourne - South East	45-54	Married	1	66319
Melbourne - South East	45-54	Never married		26047
Melbourne - South East	55-64	Married	0	4769
Melbourne - South East	55-64	Married	1	54187
Melbourne - South East	55-64	Never married		23909
Melbourne - South East	65-74	Married	0	1865
Melbourne - South East	65-74	Married	1	40014
Melbourne - South East	65-74	Never married		18928
Melbourne - South East	75-84	Married	0	606
Melbourne - South East	75-84	Married	1	20641
Melbourne - South East	75-84	Never married		13437
Melbourne - South East	85+	Married	0	87
Melbourne - South East	85+	Married	1	4483
Melbourne - South East	85+	Never married		7147
Melbourne - West	15-19	Married	0	230
Melbourne - West	15-19	Married	1	25
Melbourne - West	15-19	Never married		44147
Melbourne - West	20-24	Married	0	4256
Melbourne - West	20-24	Married	1	1775
Melbourne - West	20-24	Never married		42818
Melbourne - West	25-34	Married	0	23935
Melbourne - West	25-34	Married	1	51145
Melbourne - West	25-34	Never married		56448
Melbourne - West	35-44	Married	0	14680
Melbourne - West	35-44	Married	1	91246
Melbourne - West	35-44	Never married		29898
Melbourne - West	45-54	Married	0	9364
Melbourne - West	45-54	Married	1	60084
Melbourne - West	45-54	Never married		27982
Melbourne - West	55-64	Married	0	4958
Melbourne - West	55-64	Married	1	46425
Melbourne - West	55-64	Never married		24394
Melbourne - West	65-74	Married	0	1821
Melbourne - West	65-74	Married	1	33628
Melbourne - West	65-74	Never married		18417
Melbourne - West	75-84	Married	0	412
Melbourne - West	75-84	Married	1	13724
Melbourne - West	75-84	Never married		10671
Melbourne - West	85+	Married	0	50
Melbourne - West	85+	Married	1	2487
Melbourne - West	85+	Never married		4944
Mornington Peninsula	15-19	Married	0	151
Mornington Peninsula	15-19	Married	1	5
Mornington Peninsula	15-19	Never married		15739
Mornington Peninsula	20-24	Married	0	1796
Mornington Peninsula	20-24	Married	1	176
Mornington Peninsula	20-24	Never married		11565
Mornington Peninsula	25-34	Married	0	9683
Mornington Peninsula	25-34	Married	1	8718
Mornington Peninsula	25-34	Never married		12383
Mornington Peninsula	35-44	Married	0	6327
Mornington Peninsula	35-44	Married	1	19670
Mornington Peninsula	35-44	Never married		8791
Mornington Peninsula	45-54	Married	0	5296
Mornington Peninsula	45-54	Married	1	21716
Mornington Peninsula	45-54	Never married		11597
Mornington Peninsula	55-64	Married	0	3550
Mornington Peninsula	55-64	Married	1	21357
Mornington Peninsula	55-64	Never married		11774
Mornington Peninsula	65-74	Married	0	1796
Mornington Peninsula	65-74	Married	1	20505
Mornington Peninsula	65-74	Never married		10625
Mornington Peninsula	75-84	Married	0	631
Mornington Peninsula	75-84	Married	1	11822
Mornington Peninsula	75-84	Never married		7794
Mornington Peninsula	85+	Married	0	104
Mornington Peninsula	85+	Married	1	2513
Mornington Peninsula	85+	Never married		3900
North West	15-19	Married	0	148
North West	15-19	Married	1	12
North West	15-19	Never married		7274
North West	20-24	Married	0	1410
North West	20-24	Married	1	223
North West	20-24	Never married		5246
North West	25-34	Married	0	4273
North West	25-34	Married	1	5327
North West	25-34	Never married		7157
North West	35-44	Married	0	2334
North West	35-44	Married	1	8369
North West	35-44	Never married		4523
North West	45-54	Married	0	2028
North West	45-54	Married	1	9457
North West	45-54	Never married		5311
North West	55-64	Married	0	1615
North West	55-64	Married	1	11838
North West	55-64	Never married		6233
North West	65-74	Married	0	794
North West	65-74	Married	1	10529
North West	65-74	Never married		5475
North West	75-84	Married	0	214
North West	75-84	Married	1	5572
North West	75-84	Never married		3971
North West	85+	Married	0	28
North West	85+	Married	1	1206
North West	85+	Never married		2220
Shepparton	15-19	Married	0	102
Shepparton	15-19	Married	1	8
Shepparton	15-19	Never married		7108
Shepparton	20-24	Married	0	1167
Shepparton	20-24	Married	1	247
Shepparton	20-24	Never married		4722
Shepparton	25-34	Married	0	3656
Shepparton	25-34	Married	1	4611
Shepparton	25-34	Never married		5878
Shepparton	35-44	Married	0	1969
Shepparton	35-44	Married	1	7759
Shepparton	35-44	Never married		3904
Shepparton	45-54	Married	0	1851
Shepparton	45-54	Married	1	8939
Shepparton	45-54	Never married		4790
Shepparton	55-64	Married	0	1498
Shepparton	55-64	Married	1	10154
Shepparton	55-64	Never married		5170
Shepparton	65-74	Married	0	817
Shepparton	65-74	Married	1	9354
Shepparton	65-74	Never married		4657
Shepparton	75-84	Married	0	267
Shepparton	75-84	Married	1	5131
Shepparton	75-84	Never married		3361
Shepparton	85+	Married	0	48
Shepparton	85+	Married	1	1018
Shepparton	85+	Never married		1661
Warrnambool and South West	15-19	Married	0	107
Warrnambool and South West	15-19	Never married		6487
Warrnambool and South West	20-24	Married	0	1109
Warrnambool and South West	20-24	Married	1	111
Warrnambool and South West	20-24	Never married		4102
Warrnambool and South West	25-34	Married	0	3713
Warrnambool and South West	25-34	Married	1	3713
Warrnambool and South West	25-34	Never married		5201
Warrnambool and South West	35-44	Married	0	2176
Warrnambool and South West	35-44	Married	1	7011
Warrnambool and South West	35-44	Never married		3460
Warrnambool and South West	45-54	Married	0	1963
Warrnambool and South West	45-54	Married	1	8544
Warrnambool and South West	45-54	Never married		4400
Warrnambool and South West	55-64	Married	0	1570
Warrnambool and South West	55-64	Married	1	10163
Warrnambool and South West	55-64	Never married		5180
Warrnambool and South West	65-74	Married	0	840
Warrnambool and South West	65-74	Married	1	9592
Warrnambool and South West	65-74	Never married		4603
Warrnambool and South West	75-84	Married	0	210
Warrnambool and South West	75-84	Married	1	4555
Warrnambool and South West	75-84	Never married		3311
Warrnambool and South West	85+	Married	0	34
Warrnambool and South West	85+	Married	1	887
Warrnambool and South West	85+	Never married		1740
Brisbane - East	15-19	Married	0	171
Brisbane - East	15-19	Married	1	3
Brisbane - East	15-19	Never married		14149
Brisbane - East	20-24	Married	0	1781
Brisbane - East	20-24	Married	1	257
Brisbane - East	20-24	Never married		9499
Brisbane - East	25-34	Married	0	6511
Brisbane - East	25-34	Married	1	8426
Brisbane - East	25-34	Never married		8684
Brisbane - East	35-44	Married	0	4619
Brisbane - East	35-44	Married	1	18710
Brisbane - East	35-44	Never married		6538
Brisbane - East	45-54	Married	0	3760
Brisbane - East	45-54	Married	1	20358
Brisbane - East	45-54	Never married		8030
Brisbane - East	55-64	Married	0	2513
Brisbane - East	55-64	Married	1	18852
Brisbane - East	55-64	Never married		7989
Brisbane - East	65-74	Married	0	1133
Brisbane - East	65-74	Married	1	15645
Brisbane - East	65-74	Never married		7410
Brisbane - East	75-84	Married	0	359
Brisbane - East	75-84	Married	1	7570
Brisbane - East	75-84	Never married		5088
Brisbane - East	85+	Married	0	52
Brisbane - East	85+	Married	1	1353
Brisbane - East	85+	Never married		2422
Brisbane - North	15-19	Married	0	123
Brisbane - North	15-19	Married	1	5
Brisbane - North	15-19	Never married		11361
Brisbane - North	20-24	Married	0	2322
Brisbane - North	20-24	Married	1	321
Brisbane - North	20-24	Never married		10390
Brisbane - North	25-34	Married	0	9179
Brisbane - North	25-34	Married	1	10647
Brisbane - North	25-34	Never married		12627
Brisbane - North	35-44	Married	0	4944
Brisbane - North	35-44	Married	1	19762
Brisbane - North	35-44	Never married		7759
Brisbane - North	45-54	Married	0	3080
Brisbane - North	45-54	Married	1	16579
Brisbane - North	45-54	Never married		8275
Brisbane - North	55-64	Married	0	1836
Brisbane - North	55-64	Married	1	12872
Brisbane - North	55-64	Never married		7872
Brisbane - North	65-74	Married	0	740
Brisbane - North	65-74	Married	1	9799
Brisbane - North	65-74	Never married		6627
Brisbane - North	75-84	Married	0	207
Brisbane - North	75-84	Married	1	5505
Brisbane - North	75-84	Never married		4695
Brisbane - North	85+	Married	0	14
Brisbane - North	85+	Married	1	1326
Brisbane - North	85+	Never married		2653
Brisbane - South	15-19	Married	0	207
Brisbane - South	15-19	Married	1	8
Brisbane - South	15-19	Never married		19757
Brisbane - South	20-24	Married	0	3529
Brisbane - South	20-24	Married	1	697
Brisbane - South	20-24	Never married		21741
Brisbane - South	25-34	Married	0	13225
Brisbane - South	25-34	Married	1	18710
Brisbane - South	25-34	Never married		26441
Brisbane - South	35-44	Married	0	6540
Brisbane - South	35-44	Married	1	35854
Brisbane - South	35-44	Never married		13299
Brisbane - South	45-54	Married	0	3850
Brisbane - South	45-54	Married	1	28084
Brisbane - South	45-54	Never married		11969
Brisbane - South	55-64	Married	0	2145
Brisbane - South	55-64	Married	1	21753
Brisbane - South	55-64	Never married		10737
Brisbane - South	65-74	Married	0	839
Brisbane - South	65-74	Married	1	15876
Brisbane - South	65-74	Never married		8500
Brisbane - South	75-84	Married	0	244
Brisbane - South	75-84	Married	1	7701
Brisbane - South	75-84	Never married		5641
Brisbane - South	85+	Married	0	28
Brisbane - South	85+	Married	1	1575
Brisbane - South	85+	Never married		3084
Brisbane - West	15-19	Married	0	84
Brisbane - West	15-19	Married	1	5
Brisbane - West	15-19	Never married		12294
Brisbane - West	20-24	Married	0	1277
Brisbane - West	20-24	Married	1	172
Brisbane - West	20-24	Never married		10392
Brisbane - West	25-34	Married	0	4944
Brisbane - West	25-34	Married	1	6444
Brisbane - West	25-34	Never married		8220
Brisbane - West	35-44	Married	0	3014
Brisbane - West	35-44	Married	1	18178
Brisbane - West	35-44	Never married		4592
Brisbane - West	45-54	Married	0	2282
Brisbane - West	45-54	Married	1	18074
Brisbane - West	45-54	Never married		5237
Brisbane - West	55-64	Married	0	1260
Brisbane - West	55-64	Married	1	13082
Brisbane - West	55-64	Never married		4364
Brisbane - West	65-74	Married	0	572
Brisbane - West	65-74	Married	1	10704
Brisbane - West	65-74	Never married		3972
Brisbane - West	75-84	Married	0	143
Brisbane - West	75-84	Married	1	5438
Brisbane - West	75-84	Never married		3045
Brisbane - West	85+	Married	0	20
Brisbane - West	85+	Married	1	987
Brisbane - West	85+	Never married		1696
Brisbane Inner City	15-19	Married	0	345
Brisbane Inner City	15-19	Married	1	3
Brisbane Inner City	15-19	Never married		13081
Brisbane Inner City	20-24	Married	0	5031
Brisbane Inner City	20-24	Married	1	423
Brisbane Inner City	20-24	Never married		20910
Brisbane Inner City	25-34	Married	0	18201
Brisbane Inner City	25-34	Married	1	10943
Brisbane Inner City	25-34	Never married		29005
Brisbane Inner City	35-44	Married	0	7283
Brisbane Inner City	35-44	Married	1	20671
