LGA_NAME16	Ancestry	responses
Yass Valley	Italian	382
Yass Valley	Korean	17
Yass Valley	Lebanese	34
Yass Valley	Macedonian	12
Yass Valley	Maltese	97
Yass Valley	Maori	47
Yass Valley	NZ	111
Yass Valley	(Other)	1047
Yass Valley	Polish	147
Yass Valley	Russian	48
Yass Valley	Samoan	17
Yass Valley	Scottish	2121
Yass Valley	Serbian	31
Yass Valley	South African	67
Yass Valley	Spanish	56
Yass Valley	Sri Lankan	23
Yass Valley	Vietnamese	27
Yass Valley	Welsh	128
Unincorporated NSW		93
Unincorporated NSW	Australian	433
Unincorporated NSW	Australian Aboriginal	35
Unincorporated NSW	Chinese	12
Unincorporated NSW	Dutch	7
Unincorporated NSW	English	387
Unincorporated NSW	French	3
Unincorporated NSW	German	67
Unincorporated NSW	Irish	127
Unincorporated NSW	Italian	8
Unincorporated NSW	Maltese	3
Unincorporated NSW	NZ	13
Unincorporated NSW	(Other)	88
Unincorporated NSW	Russian	3
Unincorporated NSW	Scottish	136
Unincorporated NSW	South African	5
Unincorporated NSW	Welsh	7
No usual address (NSW)		3848
No usual address (NSW)	Australian	2884
No usual address (NSW)	Australian Aboriginal	667
No usual address (NSW)	Chinese	265
No usual address (NSW)	Croatian	38
No usual address (NSW)	Dutch	123
No usual address (NSW)	English	2713
No usual address (NSW)	Filipino	83
No usual address (NSW)	French	83
No usual address (NSW)	German	307
No usual address (NSW)	Greek	80
No usual address (NSW)	Hungarian	34
No usual address (NSW)	Indian	81
No usual address (NSW)	Irish	819
No usual address (NSW)	Italian	232
No usual address (NSW)	Korean	22
No usual address (NSW)	Lebanese	72
No usual address (NSW)	Macedonian	24
No usual address (NSW)	Maltese	44
No usual address (NSW)	Maori	58
No usual address (NSW)	NZ	70
No usual address (NSW)	(Other)	933
No usual address (NSW)	Polish	54
No usual address (NSW)	Russian	31
No usual address (NSW)	Samoan	32
No usual address (NSW)	Scottish	747
No usual address (NSW)	Serbian	15
No usual address (NSW)	South African	32
No usual address (NSW)	Spanish	46
No usual address (NSW)	Sri Lankan	8
No usual address (NSW)	Vietnamese	50
No usual address (NSW)	Welsh	57
Alpine		915
Alpine	Australian	4928
Alpine	Australian Aboriginal	118
Alpine	Chinese	131
Alpine	Croatian	57
Alpine	Dutch	333
Alpine	English	5309
Alpine	Filipino	120
Alpine	French	87
Alpine	German	724
Alpine	Greek	57
Alpine	Hungarian	35
Alpine	Indian	52
Alpine	Irish	1635
Alpine	Italian	1249
Alpine	Korean	5
Alpine	Lebanese	29
Alpine	Macedonian	7
Alpine	Maltese	39
Alpine	Maori	39
Alpine	NZ	102
Alpine	(Other)	787
Alpine	Polish	106
Alpine	Russian	30
Alpine	Scottish	1545
Alpine	Serbian	12
Alpine	South African	14
Alpine	Spanish	42
Alpine	Sri Lankan	3
Alpine	Vietnamese	10
Alpine	Welsh	83
Ararat		1522
Ararat	Australian	4707
Ararat	Australian Aboriginal	156
Ararat	Chinese	105
Ararat	Croatian	24
Ararat	Dutch	140
Ararat	English	4548
Ararat	Filipino	98
Ararat	French	41
Ararat	German	628
Ararat	Greek	19
Ararat	Hungarian	31
Ararat	Indian	130
Ararat	Irish	1271
Ararat	Italian	221
Ararat	Korean	9
Ararat	Lebanese	11
Ararat	Macedonian	9
Ararat	Maltese	38
Ararat	Maori	89
Ararat	NZ	57
Ararat	(Other)	480
Ararat	Polish	40
Ararat	Russian	4
Ararat	Samoan	39
Ararat	Scottish	1518
Ararat	Serbian	16
Ararat	South African	7
Ararat	Spanish	17
Ararat	Sri Lankan	5
Ararat	Vietnamese	24
Ararat	Welsh	49
Ballarat		6137
Ballarat	Australian	44841
Ballarat	Australian Aboriginal	1996
Ballarat	Chinese	1926
Ballarat	Croatian	551
Ballarat	Dutch	3175
Ballarat	English	47556
Ballarat	Filipino	890
Ballarat	French	502
Ballarat	German	4962
Ballarat	Greek	604
Ballarat	Hungarian	255
Ballarat	Indian	1975
Ballarat	Irish	17206
Ballarat	Italian	3032
Ballarat	Korean	100
Ballarat	Lebanese	114
Ballarat	Macedonian	93
Ballarat	Maltese	668
Ballarat	Maori	238
Ballarat	NZ	590
Ballarat	(Other)	7144
Ballarat	Polish	682
Ballarat	Russian	237
Ballarat	Samoan	66
Ballarat	Scottish	14301
Ballarat	Serbian	192
Ballarat	South African	252
Ballarat	Spanish	264
Ballarat	Sri Lankan	210
Ballarat	Vietnamese	209
Ballarat	Welsh	700
Banyule		4474
Banyule	Australian	36775
Banyule	Australian Aboriginal	843
Banyule	Chinese	8847
Banyule	Croatian	1356
Banyule	Dutch	1735
Banyule	English	39510
Banyule	Filipino	1091
Banyule	French	755
Banyule	German	4221
Banyule	Greek	5202
Banyule	Hungarian	483
Banyule	Indian	3282
Banyule	Irish	15454
Banyule	Italian	13291
Banyule	Korean	376
Banyule	Lebanese	1104
Banyule	Macedonian	1854
Banyule	Maltese	1310
Banyule	Maori	260
Banyule	NZ	827
Banyule	(Other)	14907
Banyule	Polish	1221
Banyule	Russian	531
Banyule	Samoan	106
Banyule	Scottish	12083
Banyule	Serbian	537
Banyule	South African	452
Banyule	Spanish	602
Banyule	Sri Lankan	826
Banyule	Vietnamese	1130
Banyule	Welsh	685
Bass Coast		2854
Bass Coast	Australian	15564
Bass Coast	Australian Aboriginal	453
Bass Coast	Chinese	326
Bass Coast	Croatian	140
Bass Coast	Dutch	1262
Bass Coast	English	17689
Bass Coast	Filipino	230
Bass Coast	French	230
Bass Coast	German	1570
Bass Coast	Greek	338
Bass Coast	Hungarian	122
Bass Coast	Indian	246
Bass Coast	Irish	5132
Bass Coast	Italian	2009
Bass Coast	Korean	16
Bass Coast	Lebanese	34
Bass Coast	Macedonian	57
Bass Coast	Maltese	264
Bass Coast	Maori	138
Bass Coast	NZ	256
Bass Coast	(Other)	2191
Bass Coast	Polish	254
Bass Coast	Russian	77
Bass Coast	Samoan	20
Bass Coast	Scottish	5054
Bass Coast	Serbian	51
Bass Coast	South African	118
Bass Coast	Spanish	111
Bass Coast	Sri Lankan	64
Bass Coast	Vietnamese	60
Bass Coast	Welsh	318
Baw Baw		3540
Baw Baw	Australian	24241
Baw Baw	Australian Aboriginal	724
Baw Baw	Chinese	491
Baw Baw	Croatian	210
Baw Baw	Dutch	2079
Baw Baw	English	24863
Baw Baw	Filipino	315
Baw Baw	French	282
Baw Baw	German	2439
Baw Baw	Greek	280
Baw Baw	Hungarian	235
Baw Baw	Indian	463
Baw Baw	Irish	6638
Baw Baw	Italian	2052
Baw Baw	Korean	25
Baw Baw	Lebanese	32
Baw Baw	Macedonian	33
Baw Baw	Maltese	325
Baw Baw	Maori	164
Baw Baw	NZ	405
Baw Baw	(Other)	3161
Baw Baw	Polish	395
Baw Baw	Russian	132
Baw Baw	Samoan	29
Baw Baw	Scottish	6638
Baw Baw	Serbian	105
Baw Baw	South African	203
Baw Baw	Spanish	161
Baw Baw	Sri Lankan	130
Baw Baw	Vietnamese	101
Baw Baw	Welsh	332
Bayside (Vic.)		3893
Bayside (Vic.)	Australian	30025
Bayside (Vic.)	Australian Aboriginal	307
Bayside (Vic.)	Chinese	4812
Bayside (Vic.)	Croatian	692
Bayside (Vic.)	Dutch	1773
Bayside (Vic.)	English	38462
Bayside (Vic.)	Filipino	427
Bayside (Vic.)	French	956
Bayside (Vic.)	German	4328
Bayside (Vic.)	Greek	4100
Bayside (Vic.)	Hungarian	607
Bayside (Vic.)	Indian	1476
Bayside (Vic.)	Irish	13428
Bayside (Vic.)	Italian	5671
Bayside (Vic.)	Korean	179
Bayside (Vic.)	Lebanese	423
Bayside (Vic.)	Macedonian	291
Bayside (Vic.)	Maltese	528
Bayside (Vic.)	Maori	222
Bayside (Vic.)	NZ	931
Bayside (Vic.)	(Other)	11783
Bayside (Vic.)	Polish	1939
Bayside (Vic.)	Russian	1331
Bayside (Vic.)	Samoan	63
Bayside (Vic.)	Scottish	11584
Bayside (Vic.)	Serbian	445
Bayside (Vic.)	South African	1101
Bayside (Vic.)	Spanish	527
Bayside (Vic.)	Sri Lankan	489
Bayside (Vic.)	Vietnamese	410
Bayside (Vic.)	Welsh	812
Benalla		1193
Benalla	Australian	5770
Benalla	Australian Aboriginal	249
Benalla	Chinese	97
Benalla	Croatian	10
Benalla	Dutch	271
Benalla	English	6234
Benalla	Filipino	59
Benalla	French	60
Benalla	German	731
Benalla	Greek	68
Benalla	Hungarian	34
Benalla	Indian	93
Benalla	Irish	2076
Benalla	Italian	367
Benalla	Lebanese	25
Benalla	Macedonian	3
Benalla	Maltese	56
Benalla	Maori	9
Benalla	NZ	44
Benalla	(Other)	580
Benalla	Polish	86
Benalla	Russian	32
Benalla	Scottish	1914
Benalla	Serbian	11
Benalla	South African	14
Benalla	Spanish	20
Benalla	Sri Lankan	8
Benalla	Vietnamese	5
Benalla	Welsh	89
Boroondara		5635
Boroondara	Australian	40224
Boroondara	Australian Aboriginal	449
Boroondara	Chinese	30516
Boroondara	Croatian	963
Boroondara	Dutch	2237
Boroondara	English	48729
Boroondara	Filipino	893
Boroondara	French	1255
Boroondara	German	5526
Boroondara	Greek	7774
Boroondara	Hungarian	770
Boroondara	Indian	5672
Boroondara	Irish	19831
Boroondara	Italian	10883
Boroondara	Korean	925
Boroondara	Lebanese	653
Boroondara	Macedonian	673
Boroondara	Maltese	845
Boroondara	Maori	239
Boroondara	NZ	1010
Boroondara	(Other)	19198
Boroondara	Polish	1831
Boroondara	Russian	735
Boroondara	Samoan	43
Boroondara	Scottish	16676
Boroondara	Serbian	407
Boroondara	South African	783
Boroondara	Spanish	628
Boroondara	Sri Lankan	1510
Boroondara	Vietnamese	2780
Boroondara	Welsh	1026
Brimbank		16265
Brimbank	Australian	24547
Brimbank	Australian Aboriginal	855
Brimbank	Chinese	13276
Brimbank	Croatian	4793
Brimbank	Dutch	870
Brimbank	English	22554
Brimbank	Filipino	7832
Brimbank	French	490
Brimbank	German	2826
Brimbank	Greek	6705
Brimbank	Hungarian	524
Brimbank	Indian	7461
Brimbank	Irish	5782
Brimbank	Italian	12144
Brimbank	Korean	181
Brimbank	Lebanese	1803
Brimbank	Macedonian	5437
Brimbank	Maltese	10098
Brimbank	Maori	841
Brimbank	NZ	647
Brimbank	(Other)	42141
Brimbank	Polish	2450
Brimbank	Russian	470
Brimbank	Samoan	1973
Brimbank	Scottish	4857
Brimbank	Serbian	2111
Brimbank	South African	160
Brimbank	Spanish	1423
Brimbank	Sri Lankan	922
Brimbank	Vietnamese	32859
Brimbank	Welsh	268
Buloke		582
Buloke	Australian	2555
Buloke	Australian Aboriginal	71
Buloke	Chinese	31
Buloke	Croatian	3
Buloke	Dutch	70
Buloke	English	2418
Buloke	Filipino	46
Buloke	French	19
Buloke	German	191
Buloke	Greek	11
Buloke	Hungarian	9
Buloke	Indian	32
Buloke	Irish	996
Buloke	Italian	87
Buloke	Maltese	22
Buloke	Maori	15
Buloke	NZ	13
Buloke	(Other)	199
Buloke	Polish	15
Buloke	Russian	7
Buloke	Scottish	816
Buloke	Serbian	3
Buloke	South African	10
Buloke	Spanish	7
Buloke	Welsh	24
Campaspe		2757
Campaspe	Australian	16887
Campaspe	Australian Aboriginal	1105
Campaspe	Chinese	239
Campaspe	Croatian	73
Campaspe	Dutch	521
Campaspe	English	16262
Campaspe	Filipino	403
Campaspe	French	135
Campaspe	German	1539
Campaspe	Greek	116
Campaspe	Hungarian	61
Campaspe	Indian	173
Campaspe	Irish	4635
Campaspe	Italian	1304
Campaspe	Korean	23
Campaspe	Lebanese	32
Campaspe	Macedonian	30
Campaspe	Maltese	159
Campaspe	Maori	105
Campaspe	NZ	173
Campaspe	(Other)	1257
Campaspe	Polish	111
Campaspe	Russian	31
Campaspe	Scottish	4198
Campaspe	Serbian	31
Campaspe	South African	35
Campaspe	Spanish	77
Campaspe	Sri Lankan	62
Campaspe	Vietnamese	42
Campaspe	Welsh	154
Cardinia		6702
Cardinia	Australian	41705
Cardinia	Australian Aboriginal	1152
Cardinia	Chinese	1920
Cardinia	Croatian	744
Cardinia	Dutch	3998
Cardinia	English	41978
Cardinia	Filipino	1576
Cardinia	French	642
Cardinia	German	4188
Cardinia	Greek	1072
Cardinia	Hungarian	632
Cardinia	Indian	5034
Cardinia	Irish	10294
Cardinia	Italian	4689
Cardinia	Korean	137
Cardinia	Lebanese	219
Cardinia	Macedonian	164
Cardinia	Maltese	824
Cardinia	Maori	673
Cardinia	NZ	1048
Cardinia	(Other)	17823
Cardinia	Polish	827
Cardinia	Russian	388
Cardinia	Samoan	467
Cardinia	Scottish	9989
Cardinia	Serbian	394
Cardinia	South African	612
Cardinia	Spanish	446
Cardinia	Sri Lankan	1711
Cardinia	Vietnamese	303
Cardinia	Welsh	723
Casey		20575
Casey	Australian	78955
Casey	Australian Aboriginal	2421
Casey	Chinese	15978
Casey	Croatian	3002
Casey	Dutch	6422
Casey	English	79207
Casey	Filipino	9481
Casey	French	2103
Casey	German	8030
Casey	Greek	5278
Casey	Hungarian	2248
Casey	Indian	34069
Casey	Irish	18056
Casey	Italian	12464
Casey	Korean	1055
Casey	Lebanese	1839
Casey	Macedonian	863
Casey	Maltese	2365
Casey	Maori	2932
Casey	NZ	2636
Casey	(Other)	108107
Casey	Polish	2944
Casey	Russian	1495
Casey	Samoan	4679
Casey	Scottish	18448
Casey	Serbian	3925
Casey	South African	2018
Casey	Spanish	1878
Casey	Sri Lankan	10013
Casey	Vietnamese	3212
Casey	Welsh	1202
Central Goldfields		959
Central Goldfields	Australian	5653
Central Goldfields	Australian Aboriginal	276
Central Goldfields	Chinese	108
Central Goldfields	Croatian	20
Central Goldfields	Dutch	236
Central Goldfields	English	6162
Central Goldfields	Filipino	100
Central Goldfields	French	32
Central Goldfields	German	487
Central Goldfields	Greek	70
Central Goldfields	Hungarian	63
Central Goldfields	Indian	37
Central Goldfields	Irish	1515
Central Goldfields	Italian	355
Central Goldfields	Lebanese	3
Central Goldfields	Macedonian	6
Central Goldfields	Maltese	57
Central Goldfields	Maori	29
Central Goldfields	NZ	40
Central Goldfields	(Other)	431
Central Goldfields	Polish	47
Central Goldfields	Russian	10
Central Goldfields	Scottish	1592
Central Goldfields	Serbian	10
Central Goldfields	Spanish	17
Central Goldfields	Sri Lankan	7
Central Goldfields	Vietnamese	9
Central Goldfields	Welsh	69
Colac Otway		1603
Colac Otway	Australian	9033
Colac Otway	Australian Aboriginal	324
Colac Otway	Chinese	352
Colac Otway	Croatian	63
Colac Otway	Dutch	418
Colac Otway	English	9146
Colac Otway	Filipino	135
Colac Otway	French	109
Colac Otway	German	827
Colac Otway	Greek	98
Colac Otway	Hungarian	35
Colac Otway	Indian	97
Colac Otway	Irish	3457
Colac Otway	Italian	597
Colac Otway	Korean	25
Colac Otway	Lebanese	29
Colac Otway	Macedonian	10
Colac Otway	Maltese	93
Colac Otway	Maori	66
Colac Otway	NZ	87
Colac Otway	(Other)	1078
Colac Otway	Polish	96
Colac Otway	Russian	41
Colac Otway	Samoan	25
Colac Otway	Scottish	2878
Colac Otway	Serbian	11
Colac Otway	South African	17
Colac Otway	Spanish	20
Colac Otway	Sri Lankan	14
Colac Otway	Vietnamese	24
Colac Otway	Welsh	93
Corangamite		1238
Corangamite	Australian	7145
Corangamite	Australian Aboriginal	178
Corangamite	Chinese	53
Corangamite	Croatian	19
Corangamite	Dutch	401
Corangamite	English	6467
Corangamite	Filipino	109
Corangamite	French	41
Corangamite	German	493
Corangamite	Greek	42
Corangamite	Hungarian	20
Corangamite	Indian	35
Corangamite	Irish	2403
Corangamite	Italian	205
Corangamite	Lebanese	5
Corangamite	Maltese	46
Corangamite	Maori	54
Corangamite	NZ	123
Corangamite	(Other)	494
Corangamite	Polish	20
Corangamite	Russian	25
Corangamite	Scottish	2084
Corangamite	Serbian	12
Corangamite	South African	18
Corangamite	Spanish	34
Corangamite	Sri Lankan	8
Corangamite	Welsh	76
Darebin		7155
Darebin	Australian	32922
Darebin	Australian Aboriginal	1414
Darebin	Chinese	8938
Darebin	Croatian	1314
Darebin	Dutch	1987
Darebin	English	37136
Darebin	Filipino	1534
Darebin	French	1020
Darebin	German	4518
Darebin	Greek	12449
Darebin	Hungarian	468
Darebin	Indian	4281
Darebin	Irish	16522
Darebin	Italian	20632
Darebin	Korean	279
Darebin	Lebanese	2812
Darebin	Macedonian	3239
Darebin	Maltese	1608
Darebin	Maori	532
Darebin	NZ	1169
Darebin	(Other)	21427
Darebin	Polish	1298
Darebin	Russian	450
Darebin	Samoan	220
Darebin	Scottish	12371
Darebin	Serbian	696
Darebin	South African	380
Darebin	Spanish	915
Darebin	Sri Lankan	762
Darebin	Vietnamese	3298
Darebin	Welsh	919
East Gippsland		3728
East Gippsland	Australian	19188
East Gippsland	Australian Aboriginal	1559
East Gippsland	Chinese	421
East Gippsland	Croatian	84
East Gippsland	Dutch	1206
East Gippsland	English	21199
East Gippsland	Filipino	389
East Gippsland	French	236
East Gippsland	German	2143
East Gippsland	Greek	239
East Gippsland	Hungarian	94
East Gippsland	Indian	237
East Gippsland	Irish	5276
East Gippsland	Italian	1615
East Gippsland	Korean	30
East Gippsland	Lebanese	17
East Gippsland	Macedonian	18
East Gippsland	Maltese	263
East Gippsland	Maori	111
East Gippsland	NZ	237
East Gippsland	(Other)	2192
East Gippsland	Polish	250
East Gippsland	Russian	67
East Gippsland	Samoan	17
East Gippsland	Scottish	5725
East Gippsland	Serbian	43
East Gippsland	South African	113
East Gippsland	Spanish	75
East Gippsland	Sri Lankan	46
East Gippsland	Vietnamese	139
East Gippsland	Welsh	312
Frankston		7941
Frankston	Australian	49414
Frankston	Australian Aboriginal	1730
Frankston	Chinese	2837
Frankston	Croatian	879
Frankston	Dutch	3424
Frankston	English	56223
Frankston	Filipino	1918
Frankston	French	994
Frankston	German	5468
Frankston	Greek	2641
Frankston	Hungarian	704
Frankston	Indian	2435
Frankston	Irish	14979
Frankston	Italian	5609
Frankston	Korean	162
Frankston	Lebanese	536
Frankston	Macedonian	184
Frankston	Maltese	845
Frankston	Maori	1296
Frankston	NZ	1390
Frankston	(Other)	13588
Frankston	Polish	1388
Frankston	Russian	879
Frankston	Samoan	435
Frankston	Scottish	14844
Frankston	Serbian	558
Frankston	South African	878
Frankston	Spanish	613
Frankston	Sri Lankan	702
Frankston	Vietnamese	401
Frankston	Welsh	1108
Gannawarra		862
Gannawarra	Australian	4747
Gannawarra	Australian Aboriginal	245
Gannawarra	Chinese	54
Gannawarra	Croatian	8
Gannawarra	Dutch	146
Gannawarra	English	4621
Gannawarra	Filipino	67
Gannawarra	French	22
Gannawarra	German	434
Gannawarra	Greek	30
Gannawarra	Hungarian	20
Gannawarra	Indian	38
Gannawarra	Irish	1201
Gannawarra	Italian	210
Gannawarra	Lebanese	8
Gannawarra	Macedonian	3
Gannawarra	Maltese	35
Gannawarra	Maori	7
Gannawarra	NZ	39
Gannawarra	(Other)	231
Gannawarra	Polish	28
Gannawarra	Russian	7
Gannawarra	Scottish	1198
Gannawarra	Serbian	10
Gannawarra	South African	21
Gannawarra	Spanish	14
Gannawarra	Welsh	32
Glen Eira		6569
Glen Eira	Australian	34782
Glen Eira	Australian Aboriginal	411
Glen Eira	Chinese	13629
Glen Eira	Croatian	895
Glen Eira	Dutch	1852
Glen Eira	English	35172
Glen Eira	Filipino	1235
Glen Eira	French	1560
Glen Eira	German	5044
Glen Eira	Greek	8231
Glen Eira	Hungarian	1640
Glen Eira	Indian	7167
Glen Eira	Irish	13345
Glen Eira	Italian	7047
Glen Eira	Korean	896
Glen Eira	Lebanese	468
Glen Eira	Macedonian	254
Glen Eira	Maltese	631
Glen Eira	Maori	335
Glen Eira	NZ	1080
Glen Eira	(Other)	30505
Glen Eira	Polish	6236
Glen Eira	Russian	4368
Glen Eira	Samoan	74
Glen Eira	Scottish	10165
Glen Eira	Serbian	717
Glen Eira	South African	2927
Glen Eira	Spanish	740
Glen Eira	Sri Lankan	1097
Glen Eira	Vietnamese	1459
Glen Eira	Welsh	632
Glenelg		1500
Glenelg	Australian	8501
Glenelg	Australian Aboriginal	555
Glenelg	Chinese	74
Glenelg	Croatian	40
Glenelg	Dutch	409
Glenelg	English	8574
Glenelg	Filipino	149
Glenelg	French	52
Glenelg	German	1026
Glenelg	Greek	54
Glenelg	Hungarian	18
Glenelg	Indian	95
Glenelg	Irish	2229
Glenelg	Italian	279
Glenelg	Lebanese	3
Glenelg	Macedonian	7
Glenelg	Maltese	134
Glenelg	Maori	74
Glenelg	NZ	124
Glenelg	(Other)	709
Glenelg	Polish	59
Glenelg	Russian	15
Glenelg	Samoan	16
Glenelg	Scottish	2470
Glenelg	Serbian	15
Glenelg	South African	36
Glenelg	Spanish	39
Glenelg	Sri Lankan	10
Glenelg	Vietnamese	25
Glenelg	Welsh	110
Golden Plains		1358
Golden Plains	Australian	11127
Golden Plains	Australian Aboriginal	371
Golden Plains	Chinese	125
Golden Plains	Croatian	241
Golden Plains	Dutch	828
Golden Plains	English	10313
Golden Plains	Filipino	55
Golden Plains	French	117
Golden Plains	German	1184
Golden Plains	Greek	135
Golden Plains	Hungarian	112
Golden Plains	Indian	62
Golden Plains	Irish	3090
Golden Plains	Italian	813
Golden Plains	Korean	5
Golden Plains	Lebanese	10
Golden Plains	Macedonian	50
Golden Plains	Maltese	350
Golden Plains	Maori	34
Golden Plains	NZ	143
Golden Plains	(Other)	1027
Golden Plains	Polish	201
Golden Plains	Russian	57
Golden Plains	Samoan	8
Golden Plains	Scottish	3050
Golden Plains	Serbian	48
Golden Plains	South African	46
Golden Plains	Spanish	96
Golden Plains	Sri Lankan	33
Golden Plains	Vietnamese	30
Golden Plains	Welsh	162
Greater Bendigo		7674
Greater Bendigo	Australian	49538
Greater Bendigo	Australian Aboriginal	2655
Greater Bendigo	Chinese	1667
Greater Bendigo	Croatian	270
Greater Bendigo	Dutch	1852
Greater Bendigo	English	51685
Greater Bendigo	Filipino	931
Greater Bendigo	French	459
Greater Bendigo	German	5336
Greater Bendigo	Greek	527
Greater Bendigo	Hungarian	206
Greater Bendigo	Indian	1412
Greater Bendigo	Irish	16641
Greater Bendigo	Italian	3770
Greater Bendigo	Korean	95
Greater Bendigo	Lebanese	81
Greater Bendigo	Macedonian	59
Greater Bendigo	Maltese	474
Greater Bendigo	Maori	250
Greater Bendigo	NZ	500
Greater Bendigo	(Other)	7445
Greater Bendigo	Polish	447
Greater Bendigo	Russian	169
Greater Bendigo	Samoan	57
Greater Bendigo	Scottish	14338
Greater Bendigo	Serbian	109
Greater Bendigo	South African	259
Greater Bendigo	Spanish	280
Greater Bendigo	Sri Lankan	213
Greater Bendigo	Vietnamese	192
Greater Bendigo	Welsh	693
Greater Dandenong		11578
Greater Dandenong	Australian	16279
Greater Dandenong	Australian Aboriginal	590
Greater Dandenong	Chinese	19372
Greater Dandenong	Croatian	1216
Greater Dandenong	Dutch	1135
Greater Dandenong	English	17336
Greater Dandenong	Filipino	3353
Greater Dandenong	French	702
Greater Dandenong	German	1757
Greater Dandenong	Greek	4416
Greater Dandenong	Hungarian	617
Greater Dandenong	Indian	10527
Greater Dandenong	Irish	3805
Greater Dandenong	Italian	4566
Greater Dandenong	Korean	697
Greater Dandenong	Lebanese	1017
Greater Dandenong	Macedonian	647
Greater Dandenong	Maltese	625
Greater Dandenong	Maori	661
Greater Dandenong	NZ	464
Greater Dandenong	(Other)	56625
Greater Dandenong	Polish	1057
Greater Dandenong	Russian	639
Greater Dandenong	Samoan	846
Greater Dandenong	Scottish	3505
Greater Dandenong	Serbian	2342
Greater Dandenong	South African	403
Greater Dandenong	Spanish	711
Greater Dandenong	Sri Lankan	3422
Greater Dandenong	Vietnamese	17642
Greater Dandenong	Welsh	227
Greater Geelong		15147
Greater Geelong	Australian	96728
Greater Geelong	Australian Aboriginal	3376
Greater Geelong	Chinese	4410
Greater Geelong	Croatian	4552
Greater Geelong	Dutch	7283
Greater Geelong	English	103995
Greater Geelong	Filipino	2843
Greater Geelong	French	1238
Greater Geelong	German	12027
Greater Geelong	Greek	2582
Greater Geelong	Hungarian	1165
Greater Geelong	Indian	4890
Greater Geelong	Irish	35004
Greater Geelong	Italian	12143
Greater Geelong	Korean	252
Greater Geelong	Lebanese	500
Greater Geelong	Macedonian	1880
Greater Geelong	Maltese	2339
Greater Geelong	Maori	791
Greater Geelong	NZ	1608
Greater Geelong	(Other)	24066
Greater Geelong	Polish	2882
Greater Geelong	Russian	815
Greater Geelong	Samoan	204
Greater Geelong	Scottish	31335
Greater Geelong	Serbian	1505
Greater Geelong	South African	886
Greater Geelong	Spanish	1199
Greater Geelong	Sri Lankan	621
Greater Geelong	Vietnamese	982
Greater Geelong	Welsh	1919
Greater Shepparton		5492
Greater Shepparton	Australian	22994
Greater Shepparton	Australian Aboriginal	2512
Greater Shepparton	Chinese	926
Greater Shepparton	Croatian	174
Greater Shepparton	Dutch	1059
Greater Shepparton	English	23526
Greater Shepparton	Filipino	890
Greater Shepparton	French	169
Greater Shepparton	German	2136
Greater Shepparton	Greek	676
Greater Shepparton	Hungarian	95
Greater Shepparton	Indian	1726
Greater Shepparton	Irish	7163
Greater Shepparton	Italian	5227
Greater Shepparton	Korean	23
Greater Shepparton	Lebanese	36
Greater Shepparton	Macedonian	324
Greater Shepparton	Maltese	190
Greater Shepparton	Maori	171
Greater Shepparton	NZ	268
Greater Shepparton	(Other)	8916
Greater Shepparton	Polish	200
Greater Shepparton	Russian	57
Greater Shepparton	Samoan	300
Greater Shepparton	Scottish	6210
Greater Shepparton	Serbian	71
Greater Shepparton	South African	97
Greater Shepparton	Spanish	183
Greater Shepparton	Sri Lankan	113
Greater Shepparton	Vietnamese	106
Greater Shepparton	Welsh	197
Hepburn		1351
Hepburn	Australian	5718
Hepburn	Australian Aboriginal	177
Hepburn	Chinese	179
Hepburn	Croatian	99
Hepburn	Dutch	480
Hepburn	English	7052
Hepburn	Filipino	55
Hepburn	French	109
Hepburn	German	807
Hepburn	Greek	122
Hepburn	Hungarian	54
Hepburn	Indian	81
Hepburn	Irish	2722
Hepburn	Italian	696
Hepburn	Korean	4
Hepburn	Lebanese	20
Hepburn	Macedonian	35
Hepburn	Maltese	169
Hepburn	Maori	27
Hepburn	NZ	101
Hepburn	(Other)	977
Hepburn	Polish	155
Hepburn	Russian	51
Hepburn	Samoan	5
Hepburn	Scottish	2383
Hepburn	Serbian	66
Hepburn	South African	35
Hepburn	Spanish	44
Hepburn	Sri Lankan	14
Hepburn	Vietnamese	27
Hepburn	Welsh	157
Hindmarsh		408
Hindmarsh	Australian	2249
Hindmarsh	Australian Aboriginal	87
Hindmarsh	Chinese	19
Hindmarsh	Croatian	6
Hindmarsh	Dutch	66
Hindmarsh	English	2254
Hindmarsh	Filipino	57
Hindmarsh	French	29
Hindmarsh	German	845
Hindmarsh	Greek	7
Hindmarsh	Hungarian	7
Hindmarsh	Indian	33
Hindmarsh	Irish	471
Hindmarsh	Italian	60
Hindmarsh	Maltese	6
Hindmarsh	Maori	7
Hindmarsh	NZ	12
Hindmarsh	(Other)	386
Hindmarsh	Polish	28
Hindmarsh	Russian	3
Hindmarsh	Samoan	4
Hindmarsh	Scottish	587
Hindmarsh	South African	16
Hindmarsh	Vietnamese	8
Hindmarsh	Welsh	25
Hobsons Bay		4693
Hobsons Bay	Australian	23260
Hobsons Bay	Australian Aboriginal	592
Hobsons Bay	Chinese	3550
Hobsons Bay	Croatian	1578
Hobsons Bay	Dutch	1287
Hobsons Bay	English	25646
Hobsons Bay	Filipino	1650
Hobsons Bay	French	571
Hobsons Bay	German	2984
Hobsons Bay	Greek	3914
Hobsons Bay	Hungarian	400
Hobsons Bay	Indian	2696
Hobsons Bay	Irish	9445
Hobsons Bay	Italian	6786
Hobsons Bay	Korean	143
Hobsons Bay	Lebanese	2509
Hobsons Bay	Macedonian	1616
