LGA_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Mid-Coast	35-44	Speaks English well or very well	0	2015	100
Mid-Coast	35-44	Speaks English well or very well	0	2016	39
Mid-Coast	35-44	Speaks English well or very well	0	2017	28
Mid-Coast	35-44	Speaks English well or very well	0	2018	26
Mid-Coast	35-44	Speaks English well or very well	0	2019	36
Mid-Coast	35-44	Speaks English well or very well	0	2020	14
Mid-Coast	35-44	Speaks English well or very well	0	2021	5
Mid-Coast	45-54		1		25
Mid-Coast	45-54		1	2005	598
Mid-Coast	45-54		1	2010	73
Mid-Coast	45-54		1	2015	37
Mid-Coast	45-54		1	2017	4
Mid-Coast	45-54		1	2018	3
Mid-Coast	45-54		1	2019	10
Mid-Coast	45-54		1	2020	3
Mid-Coast	45-54	Speaks English not well or not at all	0	2005	14
Mid-Coast	45-54	Speaks English not well or not at all	0	2010	6
Mid-Coast	45-54	Speaks English not well or not at all	0	2015	3
Mid-Coast	45-54	Speaks English not well or not at all	0	2019	4
Mid-Coast	45-54	Speaks English well or very well	0		5
Mid-Coast	45-54	Speaks English well or very well	0	2005	118
Mid-Coast	45-54	Speaks English well or very well	0	2010	65
Mid-Coast	45-54	Speaks English well or very well	0	2015	34
Mid-Coast	45-54	Speaks English well or very well	0	2016	5
Mid-Coast	45-54	Speaks English well or very well	0	2017	3
Mid-Coast	45-54	Speaks English well or very well	0	2018	16
Mid-Coast	55-64			2005	7
Mid-Coast	55-64		1		71
Mid-Coast	55-64		1	2005	1388
Mid-Coast	55-64		1	2010	45
Mid-Coast	55-64		1	2015	18
Mid-Coast	55-64		1	2016	6
Mid-Coast	55-64		1	2017	5
Mid-Coast	55-64		1	2018	5
Mid-Coast	55-64		1	2019	4
Mid-Coast	55-64		1	2020	5
Mid-Coast	55-64	Speaks English not well or not at all	0		4
Mid-Coast	55-64	Speaks English not well or not at all	0	2005	11
Mid-Coast	55-64	Speaks English not well or not at all	0	2010	5
Mid-Coast	55-64	Speaks English not well or not at all	0	2015	4
Mid-Coast	55-64	Speaks English not well or not at all	0	2018	4
Mid-Coast	55-64	Speaks English not well or not at all	0	2019	4
Mid-Coast	55-64	Speaks English not well or not at all	0	2020	4
Mid-Coast	55-64	Speaks English well or very well	0		6
Mid-Coast	55-64	Speaks English well or very well	0	2005	170
Mid-Coast	55-64	Speaks English well or very well	0	2010	22
Mid-Coast	55-64	Speaks English well or very well	0	2015	19
Mid-Coast	55-64	Speaks English well or very well	0	2017	6
Mid-Coast	65-74				10
Mid-Coast	65-74		1		102
Mid-Coast	65-74		1	2005	2155
Mid-Coast	65-74		1	2010	42
Mid-Coast	65-74		1	2015	17
Mid-Coast	65-74		1	2018	4
Mid-Coast	65-74		1	2019	3
Mid-Coast	65-74	Speaks English not well or not at all	0		4
Mid-Coast	65-74	Speaks English not well or not at all	0	2005	16
Mid-Coast	65-74	Speaks English not well or not at all	0	2015	6
Mid-Coast	65-74	Speaks English well or very well	0		10
Mid-Coast	65-74	Speaks English well or very well	0	2005	236
Mid-Coast	65-74	Speaks English well or very well	0	2010	7
Mid-Coast	65-74	Speaks English well or very well	0	2015	4
Mid-Coast	75-84				11
Mid-Coast	75-84			2005	10
Mid-Coast	75-84		1		74
Mid-Coast	75-84		1	2005	1492
Mid-Coast	75-84		1	2010	15
Mid-Coast	75-84		1	2015	9
Mid-Coast	75-84		1	2017	6
Mid-Coast	75-84	Speaks English not well or not at all	0		7
Mid-Coast	75-84	Speaks English not well or not at all	0	2005	10
Mid-Coast	75-84	Speaks English not well or not at all	0	2016	4
Mid-Coast	75-84	Speaks English not well or not at all	0	2019	4
Mid-Coast	75-84	Speaks English well or very well	0		11
Mid-Coast	75-84	Speaks English well or very well	0	2005	144
Mid-Coast	85+				13
Mid-Coast	85+			2005	5
Mid-Coast	85+		1		29
Mid-Coast	85+		1	2005	411
Mid-Coast	85+	Speaks English not well or not at all	0		3
Mid-Coast	85+	Speaks English not well or not at all	0	2005	11
Mid-Coast	85+	Speaks English well or very well	0		9
Mid-Coast	85+	Speaks English well or very well	0	2005	49
Mid-Western Regional	0-14		1	2010	8
Mid-Western Regional	0-14		1	2015	9
Mid-Western Regional	0-14		1	2017	5
Mid-Western Regional	0-14		1	2018	5
Mid-Western Regional	0-14		1	2019	3
Mid-Western Regional	0-14	Speaks English well or very well	0	2015	5
Mid-Western Regional	0-14	Speaks English well or very well	0	2016	8
Mid-Western Regional	0-14	Speaks English well or very well	0	2019	4
Mid-Western Regional	0-14	Speaks English well or very well	0	2020	5
Mid-Western Regional	15-24		1	2005	12
Mid-Western Regional	15-24		1	2010	15
Mid-Western Regional	15-24		1	2015	3
Mid-Western Regional	15-24	Speaks English well or very well	0		4
Mid-Western Regional	15-24	Speaks English well or very well	0	2010	4
Mid-Western Regional	15-24	Speaks English well or very well	0	2015	7
Mid-Western Regional	15-24	Speaks English well or very well	0	2016	5
Mid-Western Regional	15-24	Speaks English well or very well	0	2017	12
Mid-Western Regional	15-24	Speaks English well or very well	0	2018	3
Mid-Western Regional	15-24	Speaks English well or very well	0	2019	10
Mid-Western Regional	25-34		1		5
Mid-Western Regional	25-34		1	2005	23
Mid-Western Regional	25-34		1	2010	10
Mid-Western Regional	25-34		1	2015	34
Mid-Western Regional	25-34		1	2016	10
Mid-Western Regional	25-34		1	2017	9
Mid-Western Regional	25-34		1	2018	10
Mid-Western Regional	25-34		1	2019	10
Mid-Western Regional	25-34		1	2020	3
Mid-Western Regional	25-34	Speaks English well or very well	0	2005	5
Mid-Western Regional	25-34	Speaks English well or very well	0	2010	14
Mid-Western Regional	25-34	Speaks English well or very well	0	2015	36
Mid-Western Regional	25-34	Speaks English well or very well	0	2016	14
Mid-Western Regional	25-34	Speaks English well or very well	0	2017	16
Mid-Western Regional	25-34	Speaks English well or very well	0	2018	7
Mid-Western Regional	25-34	Speaks English well or very well	0	2019	17
Mid-Western Regional	25-34	Speaks English well or very well	0	2020	4
Mid-Western Regional	25-34	Speaks English well or very well	0	2021	5
Mid-Western Regional	35-44		1		3
Mid-Western Regional	35-44		1	2005	64
Mid-Western Regional	35-44		1	2010	28
Mid-Western Regional	35-44		1	2015	22
Mid-Western Regional	35-44		1	2018	9
Mid-Western Regional	35-44	Speaks English not well or not at all	0	2010	4
Mid-Western Regional	35-44	Speaks English not well or not at all	0	2016	4
Mid-Western Regional	35-44	Speaks English not well or not at all	0	2019	4
Mid-Western Regional	35-44	Speaks English well or very well	0	2005	17
Mid-Western Regional	35-44	Speaks English well or very well	0	2010	43
Mid-Western Regional	35-44	Speaks English well or very well	0	2015	27
Mid-Western Regional	35-44	Speaks English well or very well	0	2016	6
Mid-Western Regional	35-44	Speaks English well or very well	0	2017	6
Mid-Western Regional	35-44	Speaks English well or very well	0	2018	9
Mid-Western Regional	35-44	Speaks English well or very well	0	2019	8
Mid-Western Regional	35-44	Speaks English well or very well	0	2020	9
Mid-Western Regional	45-54		1		10
Mid-Western Regional	45-54		1	2005	172
Mid-Western Regional	45-54		1	2010	22
Mid-Western Regional	45-54		1	2015	15
Mid-Western Regional	45-54		1	2018	5
Mid-Western Regional	45-54	Speaks English not well or not at all	0	2010	4
Mid-Western Regional	45-54	Speaks English well or very well	0	2005	38
Mid-Western Regional	45-54	Speaks English well or very well	0	2010	8
Mid-Western Regional	45-54	Speaks English well or very well	0	2015	6
Mid-Western Regional	55-64		1		14
Mid-Western Regional	55-64		1	2005	301
Mid-Western Regional	55-64		1	2010	15
Mid-Western Regional	55-64		1	2015	5
Mid-Western Regional	55-64	Speaks English not well or not at all	0	2005	3
Mid-Western Regional	55-64	Speaks English well or very well	0	2005	35
Mid-Western Regional	55-64	Speaks English well or very well	0	2010	5
Mid-Western Regional	55-64	Speaks English well or very well	0	2015	4
Mid-Western Regional	65-74		1		10
Mid-Western Regional	65-74		1	2005	338
Mid-Western Regional	65-74	Speaks English not well or not at all	0	2010	5
Mid-Western Regional	65-74	Speaks English well or very well	0	2005	49
Mid-Western Regional	75-84		1		9
Mid-Western Regional	75-84		1	2005	218
Mid-Western Regional	75-84		1	2010	3
Mid-Western Regional	75-84	Speaks English not well or not at all	0	2005	3
Mid-Western Regional	75-84	Speaks English well or very well	0	2005	32
Mid-Western Regional	85+		1		9
Mid-Western Regional	85+		1	2005	52
Mid-Western Regional	85+	Speaks English not well or not at all	0	2005	7
Mid-Western Regional	85+	Speaks English well or very well	0	2005	19
Moree Plains	0-14		1		3
Moree Plains	0-14		1	2010	6
Moree Plains	0-14		1	2015	15
Moree Plains	0-14	Speaks English well or very well	0	2015	8
Moree Plains	0-14	Speaks English well or very well	0	2017	4
Moree Plains	0-14	Speaks English well or very well	0	2018	5
Moree Plains	0-14	Speaks English well or very well	0	2019	3
Moree Plains	0-14	Speaks English well or very well	0	2020	4
Moree Plains	15-24		1	2010	14
Moree Plains	15-24		1	2016	5
Moree Plains	15-24		1	2018	4
Moree Plains	15-24	Speaks English well or very well	0	2015	8
Moree Plains	15-24	Speaks English well or very well	0	2017	5
Moree Plains	15-24	Speaks English well or very well	0	2018	4
Moree Plains	15-24	Speaks English well or very well	0	2019	8
Moree Plains	15-24	Speaks English well or very well	0	2020	3
Moree Plains	25-34		1	2005	9
Moree Plains	25-34		1	2010	9
Moree Plains	25-34		1	2015	17
Moree Plains	25-34		1	2016	3
Moree Plains	25-34		1	2018	3
Moree Plains	25-34		1	2019	9
Moree Plains	25-34	Speaks English not well or not at all	0	2019	4
Moree Plains	25-34	Speaks English well or very well	0		3
Moree Plains	25-34	Speaks English well or very well	0	2005	5
Moree Plains	25-34	Speaks English well or very well	0	2010	9
Moree Plains	25-34	Speaks English well or very well	0	2015	21
Moree Plains	25-34	Speaks English well or very well	0	2016	11
Moree Plains	25-34	Speaks English well or very well	0	2017	11
Moree Plains	25-34	Speaks English well or very well	0	2018	12
Moree Plains	25-34	Speaks English well or very well	0	2019	24
Moree Plains	25-34	Speaks English well or very well	0	2020	11
Moree Plains	35-44		1	2005	20
Moree Plains	35-44		1	2010	16
Moree Plains	35-44		1	2015	8
Moree Plains	35-44		1	2019	5
Moree Plains	35-44	Speaks English not well or not at all	0	2010	3
Moree Plains	35-44	Speaks English well or very well	0	2005	11
Moree Plains	35-44	Speaks English well or very well	0	2010	24
Moree Plains	35-44	Speaks English well or very well	0	2015	20
Moree Plains	35-44	Speaks English well or very well	0	2017	4
Moree Plains	35-44	Speaks English well or very well	0	2018	5
Moree Plains	35-44	Speaks English well or very well	0	2019	4
Moree Plains	35-44	Speaks English well or very well	0	2020	3
Moree Plains	45-54		1	2005	34
Moree Plains	45-54		1	2010	7
Moree Plains	45-54		1	2015	5
Moree Plains	45-54	Speaks English well or very well	0	2005	10
Moree Plains	45-54	Speaks English well or very well	0	2010	5
Moree Plains	45-54	Speaks English well or very well	0	2015	15
Moree Plains	45-54	Speaks English well or very well	0	2019	5
Moree Plains	55-64		1		5
Moree Plains	55-64		1	2005	49
Moree Plains	55-64		1	2010	7
Moree Plains	55-64	Speaks English not well or not at all	0	2005	8
Moree Plains	55-64	Speaks English well or very well	0	2005	19
Moree Plains	55-64	Speaks English well or very well	0	2010	9
Moree Plains	55-64	Speaks English well or very well	0	2015	5
Moree Plains	65-74		1		8
Moree Plains	65-74		1	2005	52
Moree Plains	65-74		1	2015	3
Moree Plains	65-74	Speaks English not well or not at all	0	2005	5
Moree Plains	65-74	Speaks English well or very well	0	2005	25
Moree Plains	75-84		1	2005	29
Moree Plains	75-84	Speaks English well or very well	0	2005	7
Moree Plains	85+		1	2005	9
Mosman	0-14		1		19
Mosman	0-14		1	2010	87
Mosman	0-14		1	2015	195
Mosman	0-14		1	2016	43
Mosman	0-14		1	2017	51
Mosman	0-14		1	2018	74
Mosman	0-14		1	2019	64
Mosman	0-14		1	2020	40
Mosman	0-14		1	2021	28
Mosman	0-14	Speaks English not well or not at all	0	2019	5
Mosman	0-14	Speaks English not well or not at all	0	2020	4
Mosman	0-14	Speaks English not well or not at all	0	2021	5
Mosman	0-14	Speaks English well or very well	0		9
Mosman	0-14	Speaks English well or very well	0	2010	17
Mosman	0-14	Speaks English well or very well	0	2015	74
Mosman	0-14	Speaks English well or very well	0	2016	20
Mosman	0-14	Speaks English well or very well	0	2017	26
Mosman	0-14	Speaks English well or very well	0	2018	31
Mosman	0-14	Speaks English well or very well	0	2019	21
Mosman	0-14	Speaks English well or very well	0	2020	33
Mosman	0-14	Speaks English well or very well	0	2021	9
Mosman	15-24		1		8
Mosman	15-24		1	2005	111
Mosman	15-24		1	2010	187
Mosman	15-24		1	2015	68
Mosman	15-24		1	2016	3
Mosman	15-24		1	2017	10
Mosman	15-24		1	2018	8
Mosman	15-24		1	2019	13
Mosman	15-24		1	2020	8
Mosman	15-24	Speaks English not well or not at all	0	2019	3
Mosman	15-24	Speaks English well or very well	0	2005	16
Mosman	15-24	Speaks English well or very well	0	2010	47
Mosman	15-24	Speaks English well or very well	0	2015	41
Mosman	15-24	Speaks English well or very well	0	2016	10
Mosman	15-24	Speaks English well or very well	0	2017	22
Mosman	15-24	Speaks English well or very well	0	2018	17
Mosman	15-24	Speaks English well or very well	0	2019	28
Mosman	15-24	Speaks English well or very well	0	2020	27
Mosman	15-24	Speaks English well or very well	0	2021	3
Mosman	25-34		1		5
Mosman	25-34		1	2005	149
Mosman	25-34		1	2010	50
Mosman	25-34		1	2015	117
Mosman	25-34		1	2016	33
Mosman	25-34		1	2017	42
Mosman	25-34		1	2018	55
Mosman	25-34		1	2019	55
Mosman	25-34		1	2020	17
Mosman	25-34		1	2021	9
Mosman	25-34	Speaks English not well or not at all	0	2010	4
Mosman	25-34	Speaks English not well or not at all	0	2015	9
Mosman	25-34	Speaks English not well or not at all	0	2018	4
Mosman	25-34	Speaks English not well or not at all	0	2020	4
Mosman	25-34	Speaks English well or very well	0		8
Mosman	25-34	Speaks English well or very well	0	2005	78
Mosman	25-34	Speaks English well or very well	0	2010	78
Mosman	25-34	Speaks English well or very well	0	2015	136
Mosman	25-34	Speaks English well or very well	0	2016	53
Mosman	25-34	Speaks English well or very well	0	2017	86
Mosman	25-34	Speaks English well or very well	0	2018	72
Mosman	25-34	Speaks English well or very well	0	2019	69
Mosman	25-34	Speaks English well or very well	0	2020	21
Mosman	25-34	Speaks English well or very well	0	2021	6
Mosman	35-44		1		11
Mosman	35-44		1	2005	325
Mosman	35-44		1	2010	206
Mosman	35-44		1	2015	203
Mosman	35-44		1	2016	26
Mosman	35-44		1	2017	32
Mosman	35-44		1	2018	32
Mosman	35-44		1	2019	29
Mosman	35-44		1	2020	20
Mosman	35-44		1	2021	5
Mosman	35-44	Speaks English not well or not at all	0	2005	5
Mosman	35-44	Speaks English not well or not at all	0	2010	7
Mosman	35-44	Speaks English not well or not at all	0	2015	5
Mosman	35-44	Speaks English not well or not at all	0	2017	3
Mosman	35-44	Speaks English not well or not at all	0	2018	10
Mosman	35-44	Speaks English not well or not at all	0	2019	10
Mosman	35-44	Speaks English not well or not at all	0	2020	4
Mosman	35-44	Speaks English not well or not at all	0	2021	3
Mosman	35-44	Speaks English well or very well	0		7
Mosman	35-44	Speaks English well or very well	0	2005	228
Mosman	35-44	Speaks English well or very well	0	2010	177
Mosman	35-44	Speaks English well or very well	0	2015	199
Mosman	35-44	Speaks English well or very well	0	2016	43
Mosman	35-44	Speaks English well or very well	0	2017	47
Mosman	35-44	Speaks English well or very well	0	2018	43
Mosman	35-44	Speaks English well or very well	0	2019	35
Mosman	35-44	Speaks English well or very well	0	2020	20
Mosman	35-44	Speaks English well or very well	0	2021	12
Mosman	45-54		1		11
Mosman	45-54		1	2005	773
Mosman	45-54		1	2010	242
Mosman	45-54		1	2015	109
Mosman	45-54		1	2016	15
Mosman	45-54		1	2017	20
Mosman	45-54		1	2018	11
Mosman	45-54		1	2019	7
Mosman	45-54		1	2020	11
Mosman	45-54		1	2021	6
Mosman	45-54	Speaks English not well or not at all	0	2005	11
Mosman	45-54	Speaks English not well or not at all	0	2010	15
Mosman	45-54	Speaks English not well or not at all	0	2015	9
Mosman	45-54	Speaks English not well or not at all	0	2016	3
Mosman	45-54	Speaks English not well or not at all	0	2017	10
Mosman	45-54	Speaks English not well or not at all	0	2018	4
Mosman	45-54	Speaks English not well or not at all	0	2019	7
Mosman	45-54	Speaks English not well or not at all	0	2020	4
Mosman	45-54	Speaks English well or very well	0		9
Mosman	45-54	Speaks English well or very well	0	2005	294
Mosman	45-54	Speaks English well or very well	0	2010	93
Mosman	45-54	Speaks English well or very well	0	2015	74
Mosman	45-54	Speaks English well or very well	0	2016	21
Mosman	45-54	Speaks English well or very well	0	2017	13
Mosman	45-54	Speaks English well or very well	0	2018	12
Mosman	45-54	Speaks English well or very well	0	2019	10
Mosman	45-54	Speaks English well or very well	0	2020	14
Mosman	45-54	Speaks English well or very well	0	2021	3
Mosman	55-64				4
Mosman	55-64		1		13
Mosman	55-64		1	2005	984
Mosman	55-64		1	2010	82
Mosman	55-64		1	2015	33
Mosman	55-64		1	2016	8
Mosman	55-64		1	2017	3
Mosman	55-64		1	2018	11
Mosman	55-64		1	2019	7
Mosman	55-64		1	2020	4
Mosman	55-64	Speaks English not well or not at all	0	2005	31
Mosman	55-64	Speaks English not well or not at all	0	2015	9
Mosman	55-64	Speaks English not well or not at all	0	2018	7
Mosman	55-64	Speaks English not well or not at all	0	2019	10
Mosman	55-64	Speaks English not well or not at all	0	2020	6
Mosman	55-64	Speaks English well or very well	0		3
Mosman	55-64	Speaks English well or very well	0	2005	313
Mosman	55-64	Speaks English well or very well	0	2010	22
Mosman	55-64	Speaks English well or very well	0	2015	14
Mosman	55-64	Speaks English well or very well	0	2016	5
Mosman	55-64	Speaks English well or very well	0	2019	5
Mosman	65-74		1		11
Mosman	65-74		1	2005	780
Mosman	65-74		1	2010	17
Mosman	65-74		1	2015	6
Mosman	65-74		1	2017	3
Mosman	65-74		1	2018	3
Mosman	65-74		1	2020	4
Mosman	65-74	Speaks English not well or not at all	0	2005	31
Mosman	65-74	Speaks English not well or not at all	0	2010	7
Mosman	65-74	Speaks English not well or not at all	0	2015	13
Mosman	65-74	Speaks English not well or not at all	0	2019	5
Mosman	65-74	Speaks English not well or not at all	0	2020	6
Mosman	65-74	Speaks English well or very well	0	2005	223
Mosman	65-74	Speaks English well or very well	0	2010	9
Mosman	65-74	Speaks English well or very well	0	2019	9
Mosman	75-84				5
Mosman	75-84			2005	4
Mosman	75-84		1		15
Mosman	75-84		1	2005	521
Mosman	75-84		1	2010	9
Mosman	75-84		1	2015	4
Mosman	75-84	Speaks English not well or not at all	0	2005	27
Mosman	75-84	Speaks English not well or not at all	0	2010	3
Mosman	75-84	Speaks English not well or not at all	0	2015	3
Mosman	75-84	Speaks English not well or not at all	0	2020	3
Mosman	75-84	Speaks English well or very well	0		5
Mosman	75-84	Speaks English well or very well	0	2005	120
Mosman	75-84	Speaks English well or very well	0	2015	4
Mosman	75-84	Speaks English well or very well	0	2017	3
Mosman	85+		1		26
Mosman	85+		1	2005	168
Mosman	85+		1	2010	4
Mosman	85+	Speaks English not well or not at all	0		3
Mosman	85+	Speaks English not well or not at all	0	2005	18
Mosman	85+	Speaks English well or very well	0		9
Mosman	85+	Speaks English well or very well	0	2005	64
Mosman	85+	Speaks English well or very well	0	2010	3
Murray River	0-14		1	2015	10
Murray River	0-14		1	2016	4
Murray River	0-14		1	2019	3
Murray River	0-14	Speaks English well or very well	0	2015	7
Murray River	0-14	Speaks English well or very well	0	2016	6
Murray River	0-14	Speaks English well or very well	0	2018	8
Murray River	0-14	Speaks English well or very well	0	2019	4
Murray River	0-14	Speaks English well or very well	0	2020	6
Murray River	15-24		1	2010	7
Murray River	15-24	Speaks English well or very well	0	2019	8
Murray River	25-34		1	2005	8
Murray River	25-34		1	2010	3
Murray River	25-34		1	2015	7
Murray River	25-34		1	2018	4
Murray River	25-34		1	2019	5
Murray River	25-34	Speaks English not well or not at all	0	2015	4
Murray River	25-34	Speaks English not well or not at all	0	2017	3
Murray River	25-34	Speaks English not well or not at all	0	2018	8
Murray River	25-34	Speaks English well or very well	0		6
Murray River	25-34	Speaks English well or very well	0	2015	12
Murray River	25-34	Speaks English well or very well	0	2016	13
Murray River	25-34	Speaks English well or very well	0	2017	7
Murray River	25-34	Speaks English well or very well	0	2018	14
Murray River	25-34	Speaks English well or very well	0	2019	13
Murray River	25-34	Speaks English well or very well	0	2020	5
Murray River	35-44		1	2005	8
Murray River	35-44		1	2010	3
Murray River	35-44		1	2015	4
Murray River	35-44	Speaks English not well or not at all	0	2017	4
Murray River	35-44	Speaks English not well or not at all	0	2018	4
Murray River	35-44	Speaks English well or very well	0		4
Murray River	35-44	Speaks English well or very well	0	2005	4
Murray River	35-44	Speaks English well or very well	0	2010	13
Murray River	35-44	Speaks English well or very well	0	2015	20
Murray River	35-44	Speaks English well or very well	0	2016	7
Murray River	35-44	Speaks English well or very well	0	2017	5
Murray River	35-44	Speaks English well or very well	0	2018	8
Murray River	35-44	Speaks English well or very well	0	2019	7
Murray River	45-54		1	2005	38
Murray River	45-54		1	2010	4
Murray River	45-54		1	2015	6
Murray River	45-54		1	2017	5
Murray River	45-54	Speaks English not well or not at all	0	2015	5
Murray River	45-54	Speaks English not well or not at all	0	2017	5
Murray River	45-54	Speaks English not well or not at all	0	2018	6
Murray River	45-54	Speaks English not well or not at all	0	2019	4
Murray River	45-54	Speaks English well or very well	0		3
Murray River	45-54	Speaks English well or very well	0	2005	17
Murray River	45-54	Speaks English well or very well	0	2010	7
Murray River	45-54	Speaks English well or very well	0	2018	6
Murray River	55-64		1		8
Murray River	55-64		1	2005	96
Murray River	55-64		1	2010	6
Murray River	55-64		1	2015	3
Murray River	55-64	Speaks English not well or not at all	0	2020	3
Murray River	55-64	Speaks English well or very well	0	2005	14
Murray River	55-64	Speaks English well or very well	0	2010	4
Murray River	65-74			2005	5
Murray River	65-74		1		20
Murray River	65-74		1	2005	159
Murray River	65-74	Speaks English well or very well	0	2005	16
Murray River	75-84		1		12
Murray River	75-84		1	2005	128
Murray River	75-84	Speaks English well or very well	0	2005	8
Murray River	85+		1	2005	30
Murray River	85+	Speaks English well or very well	0	2005	4
Murrumbidgee	15-24		1	2005	5
Murrumbidgee	15-24	Speaks English well or very well	0	2015	3
Murrumbidgee	25-34		1	2015	7
Murrumbidgee	25-34	Speaks English well or very well	0	2010	4
Murrumbidgee	25-34	Speaks English well or very well	0	2015	8
Murrumbidgee	25-34	Speaks English well or very well	0	2016	4
Murrumbidgee	25-34	Speaks English well or very well	0	2017	3
Murrumbidgee	25-34	Speaks English well or very well	0	2018	5
Murrumbidgee	25-34	Speaks English well or very well	0	2019	4
Murrumbidgee	35-44		1	2005	4
Murrumbidgee	35-44		1	2010	5
Murrumbidgee	35-44		1	2015	3
Murrumbidgee	35-44	Speaks English well or very well	0	2010	13
Murrumbidgee	35-44	Speaks English well or very well	0	2015	3
Murrumbidgee	35-44	Speaks English well or very well	0	2017	4
Murrumbidgee	35-44	Speaks English well or very well	0	2018	6
Murrumbidgee	35-44	Speaks English well or very well	0	2019	3
Murrumbidgee	45-54		1	2005	12
Murrumbidgee	45-54	Speaks English not well or not at all	0	2015	4
Murrumbidgee	45-54	Speaks English well or very well	0	2015	10
Murrumbidgee	55-64		1	2005	25
Murrumbidgee	55-64		1	2010	4
Murrumbidgee	55-64	Speaks English well or very well	0	2010	3
Murrumbidgee	65-74		1	2005	23
Murrumbidgee	65-74		1	2010	4
Murrumbidgee	65-74	Speaks English well or very well	0	2005	4
Murrumbidgee	75-84		1		4
Murrumbidgee	75-84		1	2005	14
Muswellbrook	0-14		1	2010	4
Muswellbrook	0-14		1	2015	23
Muswellbrook	0-14		1	2016	8
Muswellbrook	0-14		1	2017	6
Muswellbrook	0-14		1	2018	3
Muswellbrook	0-14		1	2019	12
Muswellbrook	0-14	Speaks English well or very well	0	2010	4
Muswellbrook	0-14	Speaks English well or very well	0	2015	13
Muswellbrook	0-14	Speaks English well or very well	0	2016	5
Muswellbrook	0-14	Speaks English well or very well	0	2018	3
Muswellbrook	0-14	Speaks English well or very well	0	2019	15
Muswellbrook	15-24				10
Muswellbrook	15-24		1	2005	12
Muswellbrook	15-24		1	2010	14
Muswellbrook	15-24		1	2015	12
Muswellbrook	15-24		1	2019	5
Muswellbrook	15-24	Speaks English well or very well	0	2005	4
Muswellbrook	15-24	Speaks English well or very well	0	2010	9
Muswellbrook	15-24	Speaks English well or very well	0	2015	12
Muswellbrook	15-24	Speaks English well or very well	0	2016	7
Muswellbrook	15-24	Speaks English well or very well	0	2019	7
Muswellbrook	15-24	Speaks English well or very well	0	2020	4
Muswellbrook	25-34				21
Muswellbrook	25-34		1	2005	15
Muswellbrook	25-34		1	2010	18
Muswellbrook	25-34		1	2015	35
Muswellbrook	25-34		1	2016	8
Muswellbrook	25-34		1	2017	7
Muswellbrook	25-34		1	2018	17
Muswellbrook	25-34		1	2019	13
Muswellbrook	25-34		1	2020	3
Muswellbrook	25-34	Speaks English not well or not at all	0	2015	6
Muswellbrook	25-34	Speaks English well or very well	0	2005	3
Muswellbrook	25-34	Speaks English well or very well	0	2010	12
Muswellbrook	25-34	Speaks English well or very well	0	2015	29
Muswellbrook	25-34	Speaks English well or very well	0	2016	3
Muswellbrook	25-34	Speaks English well or very well	0	2017	11
Muswellbrook	25-34	Speaks English well or very well	0	2018	17
Muswellbrook	25-34	Speaks English well or very well	0	2019	16
Muswellbrook	35-44				20
Muswellbrook	35-44		1		4
Muswellbrook	35-44		1	2005	58
Muswellbrook	35-44		1	2010	28
Muswellbrook	35-44		1	2015	20
Muswellbrook	35-44		1	2016	6
Muswellbrook	35-44		1	2019	3
Muswellbrook	35-44	Speaks English not well or not at all	0	2005	3
Muswellbrook	35-44	Speaks English well or very well	0		4
Muswellbrook	35-44	Speaks English well or very well	0	2005	11
Muswellbrook	35-44	Speaks English well or very well	0	2010	46
Muswellbrook	35-44	Speaks English well or very well	0	2015	42
Muswellbrook	35-44	Speaks English well or very well	0	2017	5
Muswellbrook	35-44	Speaks English well or very well	0	2018	7
Muswellbrook	35-44	Speaks English well or very well	0	2019	19
Muswellbrook	35-44	Speaks English well or very well	0	2021	3
Muswellbrook	45-54				16
Muswellbrook	45-54		1		4
Muswellbrook	45-54		1	2005	87
Muswellbrook	45-54		1	2010	10
Muswellbrook	45-54		1	2015	12
Muswellbrook	45-54		1	2016	4
Muswellbrook	45-54	Speaks English not well or not at all	0	2010	8
Muswellbrook	45-54	Speaks English not well or not at all	0	2017	6
Muswellbrook	45-54	Speaks English well or very well	0	2005	28
Muswellbrook	45-54	Speaks English well or very well	0	2010	27
Muswellbrook	45-54	Speaks English well or very well	0	2015	27
Muswellbrook	45-54	Speaks English well or very well	0	2016	3
Muswellbrook	45-54	Speaks English well or very well	0	2019	7
Muswellbrook	55-64		1		8
Muswellbrook	55-64		1	2005	130
Muswellbrook	55-64		1	2010	13
Muswellbrook	55-64		1	2015	5
Muswellbrook	55-64	Speaks English not well or not at all	0	2005	5
Muswellbrook	55-64	Speaks English well or very well	0	2005	27
Muswellbrook	55-64	Speaks English well or very well	0	2010	5
Muswellbrook	55-64	Speaks English well or very well	0	2018	4
Muswellbrook	65-74		1		3
Muswellbrook	65-74		1	2005	130
Muswellbrook	65-74		1	2015	4
Muswellbrook	65-74	Speaks English not well or not at all	0	2005	7
Muswellbrook	65-74	Speaks English well or very well	0	2005	26
Muswellbrook	75-84		1		3
Muswellbrook	75-84		1	2005	52
Muswellbrook	75-84	Speaks English not well or not at all	0	2019	3
Muswellbrook	75-84	Speaks English well or very well	0	2005	9
Muswellbrook	85+		1	2005	13
Muswellbrook	85+	Speaks English well or very well	0	2005	5
Nambucca Valley	0-14		1	2010	11
