LGA_NAME21	Religion	Denomination	Sex	persons
Strathfield	Christianity	Pentecostal	M	88
Strathfield	Christianity	Presbyterian Reformed	F	585
Strathfield	Christianity	Presbyterian Reformed	M	500
Strathfield	Christianity	Protestant (Other)	F	98
Strathfield	Christianity	Protestant (Other)	M	82
Strathfield	Christianity	Salvation Army	F	11
Strathfield	Christianity	Salvation Army	M	4
Strathfield	Christianity	Seventh Day Adventist	F	48
Strathfield	Christianity	Seventh Day Adventist	M	38
Strathfield	Christianity	Uniting Church	F	319
Strathfield	Christianity	Uniting Church	M	237
Strathfield	Hinduism		F	3915
Strathfield	Hinduism		M	5127
Strathfield	Islam		F	1299
Strathfield	Islam		M	1603
Strathfield	Judaism		F	13
Strathfield	Judaism		M	15
Strathfield	No religion		F	5255
Strathfield	No religion		M	5688
Sutherland Shire	(Other)		F	5270
Sutherland Shire	(Other)		M	5376
Sutherland Shire	(Other)	(Other)	F	246
Sutherland Shire	(Other)	(Other)	M	196
Sutherland Shire	(Other)	Australian Aboriginal Traditional	F	7
Sutherland Shire	(Other)	Australian Aboriginal Traditional	M	4
Sutherland Shire	(Other)	Other spiritual beliefs	F	234
Sutherland Shire	(Other)	Other spiritual beliefs	M	120
Sutherland Shire	(Other)	Secular beliefs	F	271
Sutherland Shire	(Other)	Secular beliefs	M	338
Sutherland Shire	(Other)	Sikhism	F	76
Sutherland Shire	(Other)	Sikhism	M	87
Sutherland Shire	Buddhism		F	1620
Sutherland Shire	Buddhism		M	969
Sutherland Shire	Christianity		F	2460
Sutherland Shire	Christianity		M	2191
Sutherland Shire	Christianity	(Other)	F	85
Sutherland Shire	Christianity	(Other)	M	98
Sutherland Shire	Christianity	Anglican	F	20445
Sutherland Shire	Christianity	Anglican	M	17074
Sutherland Shire	Christianity	Assyrian Apostolic	F	10
Sutherland Shire	Christianity	Baptist	F	1900
Sutherland Shire	Christianity	Baptist	M	1681
Sutherland Shire	Christianity	Brethren	F	104
Sutherland Shire	Christianity	Brethren	M	100
Sutherland Shire	Christianity	Catholic	F	33150
Sutherland Shire	Christianity	Catholic	M	29722
Sutherland Shire	Christianity	Churches Of Christ	F	136
Sutherland Shire	Christianity	Churches Of Christ	M	107
Sutherland Shire	Christianity	Eastern Orthodox	F	5411
Sutherland Shire	Christianity	Eastern Orthodox	M	5298
Sutherland Shire	Christianity	Jehovah's Witnesses	F	214
Sutherland Shire	Christianity	Jehovah's Witnesses	M	137
Sutherland Shire	Christianity	Latter Day Saints	F	119
Sutherland Shire	Christianity	Latter Day Saints	M	105
Sutherland Shire	Christianity	Lutheran	F	253
Sutherland Shire	Christianity	Lutheran	M	212
Sutherland Shire	Christianity	Oriental Orthodox	F	507
Sutherland Shire	Christianity	Oriental Orthodox	M	503
Sutherland Shire	Christianity	Pentecostal	F	1120
Sutherland Shire	Christianity	Pentecostal	M	958
Sutherland Shire	Christianity	Presbyterian Reformed	F	2093
Sutherland Shire	Christianity	Presbyterian Reformed	M	1818
Sutherland Shire	Christianity	Protestant (Other)	F	458
Sutherland Shire	Christianity	Protestant (Other)	M	396
Sutherland Shire	Christianity	Salvation Army	F	230
Sutherland Shire	Christianity	Salvation Army	M	178
Sutherland Shire	Christianity	Seventh Day Adventist	F	76
Sutherland Shire	Christianity	Seventh Day Adventist	M	50
Sutherland Shire	Christianity	Uniting Church	F	2935
Sutherland Shire	Christianity	Uniting Church	M	2191
Sutherland Shire	Hinduism		F	699
Sutherland Shire	Hinduism		M	705
Sutherland Shire	Islam		F	1047
Sutherland Shire	Islam		M	1012
Sutherland Shire	Judaism		F	187
Sutherland Shire	Judaism		M	169
Sutherland Shire	No religion		F	36277
Sutherland Shire	No religion		M	40766
Sydney	(Other)		F	8377
Sydney	(Other)		M	10370
Sydney	(Other)	(Other)	F	431
Sydney	(Other)	(Other)	M	428
Sydney	(Other)	Australian Aboriginal Traditional	F	29
Sydney	(Other)	Australian Aboriginal Traditional	M	22
Sydney	(Other)	Other spiritual beliefs	F	361
Sydney	(Other)	Other spiritual beliefs	M	279
Sydney	(Other)	Secular beliefs	F	612
Sydney	(Other)	Secular beliefs	M	837
Sydney	(Other)	Sikhism	F	118
Sydney	(Other)	Sikhism	M	126
Sydney	Buddhism		F	7931
Sydney	Buddhism		M	5888
Sydney	Christianity		F	2096
Sydney	Christianity		M	1762
Sydney	Christianity	(Other)	F	52
Sydney	Christianity	(Other)	M	56
Sydney	Christianity	Anglican	F	5096
Sydney	Christianity	Anglican	M	5211
Sydney	Christianity	Assyrian Apostolic	F	11
Sydney	Christianity	Assyrian Apostolic	M	14
Sydney	Christianity	Baptist	F	590
Sydney	Christianity	Baptist	M	578
Sydney	Christianity	Catholic	F	16053
Sydney	Christianity	Catholic	M	16059
Sydney	Christianity	Churches Of Christ	F	13
Sydney	Christianity	Churches Of Christ	M	12
Sydney	Christianity	Eastern Orthodox	F	2225
Sydney	Christianity	Eastern Orthodox	M	2125
Sydney	Christianity	Jehovah's Witnesses	F	84
Sydney	Christianity	Jehovah's Witnesses	M	62
Sydney	Christianity	Latter Day Saints	F	46
Sydney	Christianity	Latter Day Saints	M	50
Sydney	Christianity	Lutheran	F	181
Sydney	Christianity	Lutheran	M	165
Sydney	Christianity	Oriental Orthodox	F	101
Sydney	Christianity	Oriental Orthodox	M	98
Sydney	Christianity	Pentecostal	F	623
Sydney	Christianity	Pentecostal	M	447
Sydney	Christianity	Presbyterian Reformed	F	935
Sydney	Christianity	Presbyterian Reformed	M	959
Sydney	Christianity	Protestant (Other)	F	332
Sydney	Christianity	Protestant (Other)	M	333
Sydney	Christianity	Salvation Army	F	30
Sydney	Christianity	Salvation Army	M	31
Sydney	Christianity	Seventh Day Adventist	F	86
Sydney	Christianity	Seventh Day Adventist	M	96
Sydney	Christianity	Uniting Church	F	842
Sydney	Christianity	Uniting Church	M	822
Sydney	Hinduism		F	1630
Sydney	Hinduism		M	2113
Sydney	Islam		F	1425
Sydney	Islam		M	2058
Sydney	Judaism		F	1092
Sydney	Judaism		M	1174
Sydney	No religion		F	49603
Sydney	No religion		M	58418
Tamworth Regional	(Other)		F	2468
Tamworth Regional	(Other)		M	2634
Tamworth Regional	(Other)	(Other)	F	117
Tamworth Regional	(Other)	(Other)	M	56
Tamworth Regional	(Other)	Australian Aboriginal Traditional	F	16
Tamworth Regional	(Other)	Australian Aboriginal Traditional	M	16
Tamworth Regional	(Other)	Other spiritual beliefs	F	36
Tamworth Regional	(Other)	Other spiritual beliefs	M	20
Tamworth Regional	(Other)	Secular beliefs	F	60
Tamworth Regional	(Other)	Secular beliefs	M	59
Tamworth Regional	(Other)	Sikhism	F	77
Tamworth Regional	(Other)	Sikhism	M	91
Tamworth Regional	Buddhism		F	222
Tamworth Regional	Buddhism		M	177
Tamworth Regional	Christianity		F	701
Tamworth Regional	Christianity		M	674
Tamworth Regional	Christianity	(Other)	F	20
Tamworth Regional	Christianity	(Other)	M	27
Tamworth Regional	Christianity	Anglican	F	8183
Tamworth Regional	Christianity	Anglican	M	6974
Tamworth Regional	Christianity	Baptist	F	306
Tamworth Regional	Christianity	Baptist	M	267
Tamworth Regional	Christianity	Brethren	F	97
Tamworth Regional	Christianity	Brethren	M	86
Tamworth Regional	Christianity	Catholic	F	7297
Tamworth Regional	Christianity	Catholic	M	6445
Tamworth Regional	Christianity	Churches Of Christ	F	18
Tamworth Regional	Christianity	Churches Of Christ	M	6
Tamworth Regional	Christianity	Eastern Orthodox	F	39
Tamworth Regional	Christianity	Eastern Orthodox	M	52
Tamworth Regional	Christianity	Jehovah's Witnesses	F	120
Tamworth Regional	Christianity	Jehovah's Witnesses	M	86
Tamworth Regional	Christianity	Latter Day Saints	F	29
Tamworth Regional	Christianity	Latter Day Saints	M	33
Tamworth Regional	Christianity	Lutheran	F	55
Tamworth Regional	Christianity	Lutheran	M	31
Tamworth Regional	Christianity	Oriental Orthodox	F	10
Tamworth Regional	Christianity	Oriental Orthodox	M	7
Tamworth Regional	Christianity	Pentecostal	F	301
Tamworth Regional	Christianity	Pentecostal	M	241
Tamworth Regional	Christianity	Presbyterian Reformed	F	988
Tamworth Regional	Christianity	Presbyterian Reformed	M	829
Tamworth Regional	Christianity	Protestant (Other)	F	85
Tamworth Regional	Christianity	Protestant (Other)	M	105
Tamworth Regional	Christianity	Salvation Army	F	83
Tamworth Regional	Christianity	Salvation Army	M	65
Tamworth Regional	Christianity	Seventh Day Adventist	F	52
Tamworth Regional	Christianity	Seventh Day Adventist	M	65
Tamworth Regional	Christianity	Uniting Church	F	1200
Tamworth Regional	Christianity	Uniting Church	M	951
Tamworth Regional	Hinduism		F	254
Tamworth Regional	Hinduism		M	267
Tamworth Regional	Islam		F	138
Tamworth Regional	Islam		M	188
Tamworth Regional	Judaism		F	3
Tamworth Regional	Judaism		M	13
Tamworth Regional	No religion		F	9192
Tamworth Regional	No religion		M	10441
Temora	(Other)		F	201
Temora	(Other)		M	184
Temora	(Other)	(Other)	F	7
Temora	(Other)	(Other)	M	3
Temora	(Other)	Secular beliefs	M	3
Temora	(Other)	Sikhism	F	4
Temora	(Other)	Sikhism	M	7
Temora	Buddhism		F	10
Temora	Buddhism		M	16
Temora	Christianity		F	35
Temora	Christianity		M	38
Temora	Christianity	Anglican	F	720
Temora	Christianity	Anglican	M	679
Temora	Christianity	Baptist	F	53
Temora	Christianity	Baptist	M	51
Temora	Christianity	Catholic	F	842
Temora	Christianity	Catholic	M	717
Temora	Christianity	Eastern Orthodox	F	4
Temora	Christianity	Eastern Orthodox	M	12
Temora	Christianity	Jehovah's Witnesses	F	12
Temora	Christianity	Jehovah's Witnesses	M	15
Temora	Christianity	Lutheran	F	141
Temora	Christianity	Lutheran	M	108
Temora	Christianity	Oriental Orthodox	F	4
Temora	Christianity	Oriental Orthodox	M	3
Temora	Christianity	Pentecostal	F	20
Temora	Christianity	Pentecostal	M	10
Temora	Christianity	Presbyterian Reformed	F	145
Temora	Christianity	Presbyterian Reformed	M	132
Temora	Christianity	Protestant (Other)	M	3
Temora	Christianity	Salvation Army	F	20
Temora	Christianity	Salvation Army	M	12
Temora	Christianity	Seventh Day Adventist	F	3
Temora	Christianity	Seventh Day Adventist	M	8
Temora	Christianity	Uniting Church	F	166
Temora	Christianity	Uniting Church	M	132
Temora	Hinduism		F	8
Temora	Hinduism		M	10
Temora	No religion		F	690
Temora	No religion		M	809
Tenterfield	(Other)		F	395
Tenterfield	(Other)		M	417
Tenterfield	(Other)	(Other)	F	10
Tenterfield	(Other)	(Other)	M	7
Tenterfield	(Other)	Australian Aboriginal Traditional	M	8
Tenterfield	(Other)	Other spiritual beliefs	F	11
Tenterfield	(Other)	Other spiritual beliefs	M	7
Tenterfield	(Other)	Secular beliefs	F	7
Tenterfield	(Other)	Secular beliefs	M	6
Tenterfield	(Other)	Sikhism	F	7
Tenterfield	(Other)	Sikhism	M	6
Tenterfield	Buddhism		F	27
Tenterfield	Buddhism		M	24
Tenterfield	Christianity		F	113
Tenterfield	Christianity		M	81
Tenterfield	Christianity	(Other)	F	9
Tenterfield	Christianity	(Other)	M	13
Tenterfield	Christianity	Anglican	F	682
Tenterfield	Christianity	Anglican	M	617
Tenterfield	Christianity	Baptist	F	27
Tenterfield	Christianity	Baptist	M	23
Tenterfield	Christianity	Catholic	F	678
Tenterfield	Christianity	Catholic	M	587
Tenterfield	Christianity	Eastern Orthodox	F	5
Tenterfield	Christianity	Eastern Orthodox	M	12
Tenterfield	Christianity	Jehovah's Witnesses	F	34
Tenterfield	Christianity	Jehovah's Witnesses	M	22
Tenterfield	Christianity	Latter Day Saints	M	5
Tenterfield	Christianity	Lutheran	F	12
Tenterfield	Christianity	Lutheran	M	15
Tenterfield	Christianity	Pentecostal	F	29
Tenterfield	Christianity	Pentecostal	M	24
Tenterfield	Christianity	Presbyterian Reformed	F	129
Tenterfield	Christianity	Presbyterian Reformed	M	108
Tenterfield	Christianity	Protestant (Other)	F	3
Tenterfield	Christianity	Protestant (Other)	M	7
Tenterfield	Christianity	Salvation Army	F	19
Tenterfield	Christianity	Salvation Army	M	17
Tenterfield	Christianity	Seventh Day Adventist	F	24
Tenterfield	Christianity	Seventh Day Adventist	M	21
Tenterfield	Christianity	Uniting Church	F	156
Tenterfield	Christianity	Uniting Church	M	120
Tenterfield	Hinduism		F	9
Tenterfield	Hinduism		M	16
Tenterfield	Islam		F	4
Tenterfield	Islam		M	4
Tenterfield	No religion		F	1083
Tenterfield	No religion		M	1192
The Hills Shire	(Other)		F	3655
The Hills Shire	(Other)		M	3910
The Hills Shire	(Other)	(Other)	F	673
The Hills Shire	(Other)	(Other)	M	602
The Hills Shire	(Other)	Australian Aboriginal Traditional	M	4
The Hills Shire	(Other)	Other spiritual beliefs	F	106
The Hills Shire	(Other)	Other spiritual beliefs	M	66
The Hills Shire	(Other)	Secular beliefs	F	208
The Hills Shire	(Other)	Secular beliefs	M	252
The Hills Shire	(Other)	Sikhism	F	1357
The Hills Shire	(Other)	Sikhism	M	1430
The Hills Shire	Buddhism		F	3342
The Hills Shire	Buddhism		M	2571
The Hills Shire	Christianity		F	2768
The Hills Shire	Christianity		M	2459
The Hills Shire	Christianity	(Other)	F	88
The Hills Shire	Christianity	(Other)	M	70
The Hills Shire	Christianity	Anglican	F	11109
The Hills Shire	Christianity	Anglican	M	9784
The Hills Shire	Christianity	Assyrian Apostolic	F	36
The Hills Shire	Christianity	Assyrian Apostolic	M	20
The Hills Shire	Christianity	Baptist	F	1643
The Hills Shire	Christianity	Baptist	M	1486
The Hills Shire	Christianity	Brethren	F	256
The Hills Shire	Christianity	Brethren	M	258
The Hills Shire	Christianity	Catholic	F	25267
The Hills Shire	Christianity	Catholic	M	23362
The Hills Shire	Christianity	Churches Of Christ	F	118
The Hills Shire	Christianity	Churches Of Christ	M	92
The Hills Shire	Christianity	Eastern Orthodox	F	1715
The Hills Shire	Christianity	Eastern Orthodox	M	1677
The Hills Shire	Christianity	Jehovah's Witnesses	F	204
The Hills Shire	Christianity	Jehovah's Witnesses	M	169
The Hills Shire	Christianity	Latter Day Saints	F	285
The Hills Shire	Christianity	Latter Day Saints	M	254
The Hills Shire	Christianity	Lutheran	F	185
The Hills Shire	Christianity	Lutheran	M	157
The Hills Shire	Christianity	Oriental Orthodox	F	621
The Hills Shire	Christianity	Oriental Orthodox	M	589
The Hills Shire	Christianity	Pentecostal	F	2163
The Hills Shire	Christianity	Pentecostal	M	1839
The Hills Shire	Christianity	Presbyterian Reformed	F	2097
The Hills Shire	Christianity	Presbyterian Reformed	M	1873
The Hills Shire	Christianity	Protestant (Other)	F	532
The Hills Shire	Christianity	Protestant (Other)	M	508
The Hills Shire	Christianity	Salvation Army	F	93
The Hills Shire	Christianity	Salvation Army	M	83
The Hills Shire	Christianity	Seventh Day Adventist	F	454
The Hills Shire	Christianity	Seventh Day Adventist	M	372
The Hills Shire	Christianity	Uniting Church	F	2174
The Hills Shire	Christianity	Uniting Church	M	1789
The Hills Shire	Hinduism		F	7551
The Hills Shire	Hinduism		M	7515
The Hills Shire	Islam		F	4231
The Hills Shire	Islam		M	4271
The Hills Shire	Judaism		F	104
The Hills Shire	Judaism		M	109
The Hills Shire	No religion		F	24177
The Hills Shire	No religion		M	27081
Tweed	(Other)		F	4419
Tweed	(Other)		M	4389
Tweed	(Other)	(Other)	F	228
Tweed	(Other)	(Other)	M	137
Tweed	(Other)	Australian Aboriginal Traditional	F	17
Tweed	(Other)	Australian Aboriginal Traditional	M	13
Tweed	(Other)	Other spiritual beliefs	F	227
Tweed	(Other)	Other spiritual beliefs	M	124
Tweed	(Other)	Secular beliefs	F	126
Tweed	(Other)	Secular beliefs	M	132
Tweed	(Other)	Sikhism	F	139
Tweed	(Other)	Sikhism	M	149
Tweed	Buddhism		F	606
Tweed	Buddhism		M	371
Tweed	Christianity		F	1166
Tweed	Christianity		M	928
Tweed	Christianity	(Other)	F	33
Tweed	Christianity	(Other)	M	30
Tweed	Christianity	Anglican	F	7830
Tweed	Christianity	Anglican	M	6457
Tweed	Christianity	Baptist	F	453
Tweed	Christianity	Baptist	M	368
Tweed	Christianity	Catholic	F	10314
Tweed	Christianity	Catholic	M	8789
Tweed	Christianity	Churches Of Christ	F	66
Tweed	Christianity	Churches Of Christ	M	43
Tweed	Christianity	Eastern Orthodox	F	161
Tweed	Christianity	Eastern Orthodox	M	142
Tweed	Christianity	Jehovah's Witnesses	F	424
Tweed	Christianity	Jehovah's Witnesses	M	349
Tweed	Christianity	Latter Day Saints	F	63
Tweed	Christianity	Latter Day Saints	M	46
Tweed	Christianity	Lutheran	F	158
Tweed	Christianity	Lutheran	M	114
Tweed	Christianity	Oriental Orthodox	F	13
Tweed	Christianity	Oriental Orthodox	M	15
Tweed	Christianity	Pentecostal	F	559
Tweed	Christianity	Pentecostal	M	428
Tweed	Christianity	Presbyterian Reformed	F	1422
Tweed	Christianity	Presbyterian Reformed	M	1207
Tweed	Christianity	Protestant (Other)	F	171
Tweed	Christianity	Protestant (Other)	M	116
Tweed	Christianity	Salvation Army	F	73
Tweed	Christianity	Salvation Army	M	35
Tweed	Christianity	Seventh Day Adventist	F	383
Tweed	Christianity	Seventh Day Adventist	M	318
Tweed	Christianity	Uniting Church	F	1411
Tweed	Christianity	Uniting Church	M	1005
Tweed	Hinduism		F	350
Tweed	Hinduism		M	374
Tweed	Islam		F	48
Tweed	Islam		M	52
Tweed	Judaism		F	73
Tweed	Judaism		M	64
Tweed	No religion		F	19651
Tweed	No religion		M	20604
Upper Hunter Shire	(Other)		F	493
Upper Hunter Shire	(Other)		M	572
Upper Hunter Shire	(Other)	(Other)	F	19
Upper Hunter Shire	(Other)	(Other)	M	7
Upper Hunter Shire	(Other)	Other spiritual beliefs	F	13
Upper Hunter Shire	(Other)	Other spiritual beliefs	M	4
Upper Hunter Shire	(Other)	Secular beliefs	F	10
Upper Hunter Shire	(Other)	Secular beliefs	M	14
Upper Hunter Shire	(Other)	Sikhism	F	4
Upper Hunter Shire	(Other)	Sikhism	M	5
Upper Hunter Shire	Buddhism		F	42
Upper Hunter Shire	Buddhism		M	25
Upper Hunter Shire	Christianity		F	80
Upper Hunter Shire	Christianity		M	86
Upper Hunter Shire	Christianity	Anglican	F	2271
Upper Hunter Shire	Christianity	Anglican	M	1989
Upper Hunter Shire	Christianity	Baptist	F	62
Upper Hunter Shire	Christianity	Baptist	M	49
Upper Hunter Shire	Christianity	Catholic	F	1646
Upper Hunter Shire	Christianity	Catholic	M	1601
Upper Hunter Shire	Christianity	Eastern Orthodox	F	6
Upper Hunter Shire	Christianity	Eastern Orthodox	M	7
Upper Hunter Shire	Christianity	Jehovah's Witnesses	F	14
Upper Hunter Shire	Christianity	Jehovah's Witnesses	M	12
Upper Hunter Shire	Christianity	Latter Day Saints	F	11
Upper Hunter Shire	Christianity	Latter Day Saints	M	11
Upper Hunter Shire	Christianity	Lutheran	F	14
Upper Hunter Shire	Christianity	Lutheran	M	5
Upper Hunter Shire	Christianity	Oriental Orthodox	F	3
Upper Hunter Shire	Christianity	Oriental Orthodox	M	6
Upper Hunter Shire	Christianity	Pentecostal	F	11
Upper Hunter Shire	Christianity	Pentecostal	M	18
Upper Hunter Shire	Christianity	Presbyterian Reformed	F	156
Upper Hunter Shire	Christianity	Presbyterian Reformed	M	155
Upper Hunter Shire	Christianity	Protestant (Other)	F	11
Upper Hunter Shire	Christianity	Protestant (Other)	M	18
Upper Hunter Shire	Christianity	Salvation Army	F	9
Upper Hunter Shire	Christianity	Salvation Army	M	15
Upper Hunter Shire	Christianity	Seventh Day Adventist	F	12
Upper Hunter Shire	Christianity	Seventh Day Adventist	M	21
Upper Hunter Shire	Christianity	Uniting Church	F	288
Upper Hunter Shire	Christianity	Uniting Church	M	229
Upper Hunter Shire	Hinduism		F	31
Upper Hunter Shire	Hinduism		M	28
Upper Hunter Shire	Islam		F	21
Upper Hunter Shire	Islam		M	25
Upper Hunter Shire	Judaism		F	7
Upper Hunter Shire	No religion		F	1886
Upper Hunter Shire	No religion		M	2205
Upper Lachlan Shire	(Other)		F	389
Upper Lachlan Shire	(Other)		M	453
Upper Lachlan Shire	(Other)	(Other)	F	20
Upper Lachlan Shire	(Other)	(Other)	M	5
Upper Lachlan Shire	(Other)	Other spiritual beliefs	F	15
Upper Lachlan Shire	(Other)	Other spiritual beliefs	M	3
Upper Lachlan Shire	(Other)	Secular beliefs	F	3
Upper Lachlan Shire	(Other)	Secular beliefs	M	9
Upper Lachlan Shire	(Other)	Sikhism	F	5
Upper Lachlan Shire	(Other)	Sikhism	M	5
Upper Lachlan Shire	Buddhism		F	21
Upper Lachlan Shire	Buddhism		M	16
Upper Lachlan Shire	Christianity		F	48
Upper Lachlan Shire	Christianity		M	37
Upper Lachlan Shire	Christianity	(Other)	F	7
Upper Lachlan Shire	Christianity	(Other)	M	6
Upper Lachlan Shire	Christianity	Anglican	F	973
Upper Lachlan Shire	Christianity	Anglican	M	925
Upper Lachlan Shire	Christianity	Baptist	F	22
Upper Lachlan Shire	Christianity	Baptist	M	20
Upper Lachlan Shire	Christianity	Catholic	F	1186
Upper Lachlan Shire	Christianity	Catholic	M	1165
Upper Lachlan Shire	Christianity	Eastern Orthodox	F	15
Upper Lachlan Shire	Christianity	Eastern Orthodox	M	22
Upper Lachlan Shire	Christianity	Jehovah's Witnesses	F	10
Upper Lachlan Shire	Christianity	Jehovah's Witnesses	M	6
Upper Lachlan Shire	Christianity	Latter Day Saints	F	4
Upper Lachlan Shire	Christianity	Lutheran	F	7
Upper Lachlan Shire	Christianity	Lutheran	M	11
Upper Lachlan Shire	Christianity	Pentecostal	F	21
Upper Lachlan Shire	Christianity	Pentecostal	M	21
Upper Lachlan Shire	Christianity	Presbyterian Reformed	F	68
Upper Lachlan Shire	Christianity	Presbyterian Reformed	M	91
Upper Lachlan Shire	Christianity	Protestant (Other)	F	8
Upper Lachlan Shire	Christianity	Protestant (Other)	M	10
Upper Lachlan Shire	Christianity	Salvation Army	F	13
Upper Lachlan Shire	Christianity	Salvation Army	M	10
Upper Lachlan Shire	Christianity	Seventh Day Adventist	F	18
Upper Lachlan Shire	Christianity	Seventh Day Adventist	M	7
Upper Lachlan Shire	Christianity	Uniting Church	F	227
Upper Lachlan Shire	Christianity	Uniting Church	M	192
Upper Lachlan Shire	Hinduism		F	8
Upper Lachlan Shire	Hinduism		M	10
Upper Lachlan Shire	Islam		F	6
Upper Lachlan Shire	Islam		M	10
Upper Lachlan Shire	Judaism		F	3
Upper Lachlan Shire	No religion		F	1115
Upper Lachlan Shire	No religion		M	1297
Uralla	(Other)		F	248
Uralla	(Other)		M	249
Uralla	(Other)	(Other)	F	21
Uralla	(Other)	(Other)	M	12
Uralla	(Other)	Other spiritual beliefs	F	10
Uralla	(Other)	Other spiritual beliefs	M	5
Uralla	(Other)	Secular beliefs	F	9
Uralla	(Other)	Secular beliefs	M	15
Uralla	Buddhism		F	36
Uralla	Buddhism		M	15
Uralla	Christianity		F	73
Uralla	Christianity		M	48
Uralla	Christianity	Anglican	F	717
Uralla	Christianity	Anglican	M	635
Uralla	Christianity	Baptist	F	25
Uralla	Christianity	Baptist	M	21
Uralla	Christianity	Catholic	F	601
Uralla	Christianity	Catholic	M	498
Uralla	Christianity	Churches Of Christ	F	3
Uralla	Christianity	Eastern Orthodox	F	4
Uralla	Christianity	Eastern Orthodox	M	3
Uralla	Christianity	Jehovah's Witnesses	F	38
Uralla	Christianity	Jehovah's Witnesses	M	32
Uralla	Christianity	Lutheran	F	11
Uralla	Christianity	Lutheran	M	6
Uralla	Christianity	Pentecostal	F	9
Uralla	Christianity	Pentecostal	M	12
Uralla	Christianity	Presbyterian Reformed	F	105
Uralla	Christianity	Presbyterian Reformed	M	98
Uralla	Christianity	Protestant (Other)	F	3
Uralla	Christianity	Protestant (Other)	M	7
Uralla	Christianity	Salvation Army	F	12
Uralla	Christianity	Salvation Army	M	15
Uralla	Christianity	Seventh Day Adventist	F	5
Uralla	Christianity	Seventh Day Adventist	M	4
Uralla	Christianity	Uniting Church	F	112
Uralla	Christianity	Uniting Church	M	74
Uralla	Hinduism		F	3
Uralla	Islam		F	9
Uralla	Islam		M	11
Uralla	Judaism		F	6
Uralla	No religion		F	1037
Uralla	No religion		M	1121
Wagga Wagga	(Other)		F	2169
Wagga Wagga	(Other)		M	2385
Wagga Wagga	(Other)	(Other)	F	544
Wagga Wagga	(Other)	(Other)	M	464
Wagga Wagga	(Other)	Australian Aboriginal Traditional	F	11
Wagga Wagga	(Other)	Australian Aboriginal Traditional	M	3
Wagga Wagga	(Other)	Other spiritual beliefs	F	47
Wagga Wagga	(Other)	Other spiritual beliefs	M	30
Wagga Wagga	(Other)	Secular beliefs	F	60
Wagga Wagga	(Other)	Secular beliefs	M	96
Wagga Wagga	(Other)	Sikhism	F	90
Wagga Wagga	(Other)	Sikhism	M	119
Wagga Wagga	Buddhism		F	237
Wagga Wagga	Buddhism		M	199
Wagga Wagga	Christianity		F	744
Wagga Wagga	Christianity		M	640
Wagga Wagga	Christianity	(Other)	F	15
Wagga Wagga	Christianity	(Other)	M	11
Wagga Wagga	Christianity	Anglican	F	5682
Wagga Wagga	Christianity	Anglican	M	4697
Wagga Wagga	Christianity	Baptist	F	413
Wagga Wagga	Christianity	Baptist	M	393
Wagga Wagga	Christianity	Brethren	F	92
Wagga Wagga	Christianity	Brethren	M	92
Wagga Wagga	Christianity	Catholic	F	9721
Wagga Wagga	Christianity	Catholic	M	8618
Wagga Wagga	Christianity	Churches Of Christ	F	34
Wagga Wagga	Christianity	Churches Of Christ	M	41
Wagga Wagga	Christianity	Eastern Orthodox	F	99
Wagga Wagga	Christianity	Eastern Orthodox	M	110
Wagga Wagga	Christianity	Jehovah's Witnesses	F	90
Wagga Wagga	Christianity	Jehovah's Witnesses	M	66
Wagga Wagga	Christianity	Latter Day Saints	F	32
Wagga Wagga	Christianity	Latter Day Saints	M	36
Wagga Wagga	Christianity	Lutheran	F	329
Wagga Wagga	Christianity	Lutheran	M	248
Wagga Wagga	Christianity	Oriental Orthodox	F	111
Wagga Wagga	Christianity	Oriental Orthodox	M	102
Wagga Wagga	Christianity	Pentecostal	F	355
Wagga Wagga	Christianity	Pentecostal	M	279
Wagga Wagga	Christianity	Presbyterian Reformed	F	1382
Wagga Wagga	Christianity	Presbyterian Reformed	M	1151
Wagga Wagga	Christianity	Protestant (Other)	F	180
Wagga Wagga	Christianity	Protestant (Other)	M	211
Wagga Wagga	Christianity	Salvation Army	F	48
Wagga Wagga	Christianity	Salvation Army	M	47
Wagga Wagga	Christianity	Seventh Day Adventist	F	78
Wagga Wagga	Christianity	Seventh Day Adventist	M	82
Wagga Wagga	Christianity	Uniting Church	F	1327
Wagga Wagga	Christianity	Uniting Church	M	978
Wagga Wagga	Hinduism		F	338
Wagga Wagga	Hinduism		M	416
Wagga Wagga	Islam		F	307
Wagga Wagga	Islam		M	349
Wagga Wagga	Judaism		F	7
Wagga Wagga	Judaism		M	3
Wagga Wagga	No religion		F	10176
Wagga Wagga	No religion		M	11014
Walcha	(Other)		F	161
Walcha	(Other)		M	168
Walcha	(Other)	(Other)	F	6
Walcha	(Other)	Australian Aboriginal Traditional	M	5
Walcha	(Other)	Secular beliefs	F	3
Walcha	Buddhism		M	5
Walcha	Christianity		F	24
Walcha	Christianity		M	18
Walcha	Christianity	Anglican	F	478
Walcha	Christianity	Anglican	M	437
Walcha	Christianity	Baptist	F	4
Walcha	Christianity	Baptist	M	3
Walcha	Christianity	Catholic	F	270
Walcha	Christianity	Catholic	M	270
Walcha	Christianity	Jehovah's Witnesses	F	20
Walcha	Christianity	Jehovah's Witnesses	M	16
Walcha	Christianity	Lutheran	F	3
Walcha	Christianity	Lutheran	M	7
Walcha	Christianity	Pentecostal	F	6
